fecha,departamento,municipio,delito,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2013-06-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,16:00:00,jose m. marroquin ii e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,33,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-06-20,valle,cali (ct),articulo 205. acceso carnal violento,jueves,16:30:00,laguna el pondaje e13,urbana,vias publicas,contundentes,a pie,a pie,20,femenino,soltero,colombia,independiente,,primaria,76001000
2013-06-21,valle,cali (ct),articulo 205. acceso carnal violento,viernes,20:00:00,petecuy ii e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,18,femenino,soltero,colombia,ama de casa,,secundaria,76001000
2013-06-21,valle,cali (ct),articulo 206. acto sexual violento,viernes,07:00:00,sector puente del comercio e6,urbana,casas de habitacion,contundentes,a pie,a pie,29,femenino,union libre,colombia,independiente,,superior,76001000
2013-06-21,valle,cali (ct),articulo 206. acto sexual violento,viernes,15:42:00,san nicolas e3,urbana,casas de habitacion,contundentes,a pie,a pie,19,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-06-22,valle,cali (ct),articulo 205. acceso carnal violento,sabado,12:05:00,puertas del sol e14,urbana,casas de habitacion,contundentes,a pie,a pie,17,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-06-22,valle,cali (ct),articulo 206. acto sexual violento,sabado,19:00:00,cgto montebello e1,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-06-22,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,08:00:00,nueva tequendama e19,urbana,dentro de la vivienda,contundentes,a pie,a pie,9,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-06-23,valle,cali (ct),articulo 205. acceso carnal violento,domingo,03:00:00,los comuneros ii e13,urbana,casas de habitacion,contundentes,a pie,a pie,32,femenino,union libre,colombia,independiente,,primaria,76001000
2013-06-24,valle,cali (ct),articulo 205. acceso carnal violento,lunes,16:00:00,los comuneros i e15,urbana,vias publicas,contundentes,a pie,a pie,24,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-06-24,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,00:00:00,el jardin e11,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,29,femenino,soltero,colombia,independiente,,superior,76001000
2013-06-24,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,00:00:00,tierra blanca e20,urbana,dentro de la vivienda,contundentes,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-06-24,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,11:00:00,san juan bosco e3,urbana,vias publicas,contundentes,a pie,a pie,47,masculino,casado,colombia,independiente,,secundaria,76001000
2013-06-25,valle,cali (ct),articulo 205. acceso carnal violento,martes,16:00:00,siloe e20,urbana,casas de habitacion,contundentes,a pie,a pie,20,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-06-25,valle,cali (ct),articulo 205. acceso carnal violento,martes,20:00:00,polvorines e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-06-25,valle,cali (ct),articulo 205. acceso carnal violento,martes,21:00:00,los comuneros ii e13,urbana,casas de habitacion,contundentes,a pie,a pie,55,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-06-25,valle,cali (ct),articulo 206. acto sexual violento,martes,09:00:00,el vergel e13,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-06-25,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,15:00:00,unicentro cali e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,30,femenino,casado,,independiente,,secundaria,76001000
2013-06-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,07:00:00,eucaristico e19,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-06-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,18:45:00,los comuneros ii e13,urbana,no definido,,,,9,masculino,no reporta,colombia,estudiante,,primaria,76001000
2013-06-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,13:45:00,cgto. la sirena e19,rural,vias publicas,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-06-26,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,12:00:00,maracaibo e11,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,16,femenino,soltero,colombia,desempleado,,secundaria,76001000
2013-06-27,valle,cali (ct),articulo 206. acto sexual violento,jueves,16:15:00,alfonso lopez iii e7,urbana,vias publicas,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-06-27,valle,cali (ct),articulo 206. acto sexual violento,jueves,21:40:00,ciudad de los alamos e2,urbana,parques,,,,19,femenino,separado,colombia,empleado particular,,secundaria,76001000
2013-06-27,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,05:50:00,alto jordan e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,11,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-06-28,valle,cali (ct),articulo 206. acto sexual violento,viernes,13:00:00,alfonso lopez iii e7,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,39,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-06-29,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,20:00:00,brisas de los alamos e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,4,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2013-06-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,18:30:00,las granjas e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,2,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-06-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,00:00:00,alto jordan e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,36,femenino,union libre,colombia,independiente,,primaria,76001000
2013-06-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,12:00:00,cristobal colon e10,urbana,vias publicas,sin empleo de armas,a pie,a pie,57,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-06-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,09:30:00,calimio desepaz e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,08:00:00,calimio desepaz e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,27,femenino,union libre,,independiente,,secundaria,76001000
2013-07-02,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,08:00:00,jorge eliecer gaitan e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,8,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-02,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,15:00:00,villa san marcos e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,24,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,08:00:00,calimio desepaz e21,urbana,dentro de la vivienda,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-07-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,08:00:00,siloe e20,urbana,dentro de la vivienda,contundentes,a pie,a pie,9,femenino,soltero,colombia,empleado particular,,primaria,76001000
2013-07-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,18:00:00,alfonso lopez iii e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,00:00:00,el ingenio e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,19:00:00,el ingenio e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,45,masculino,casado,colombia,independiente,,superior,76001000
2013-07-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,17:00:00,pasoancho e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,29,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,14:30:00,siete de agosto e7,urbana,parques,sin empleo de armas,a pie,a pie,33,masculino,casado,colombia,independiente,,secundaria,76001000
2013-07-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,16:15:00,siete de agosto e7,urbana,vias publicas,contundentes,a pie,a pie,10,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-07-04,valle,cali (ct),articulo 211. actos sexuales con menor de 14 anos (circunstancias de agravacion),jueves,09:00:00,sector puente del comercio e6,urbana,dentro de la vivienda,,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-07-06,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,sabado,01:40:00,pampa linda e19,urbana,vias publicas,licor adulterado,a pie,a pie,21,femenino,soltero,colombia,desempleado,,secundaria,76001000
2013-07-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,22:30:00,el recuerdo e11,urbana,dentro de la vivienda,contundentes,a pie,a pie,11,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-07-07,valle,cali (ct),articulo 205. acceso carnal violento,domingo,12:00:00,el refugio e19,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-07,valle,cali (ct),articulo 205. acceso carnal violento,domingo,05:00:00,puerto mallarino e7,urbana,vias publicas,escopolamina,a pie,a pie,27,femenino,soltero,colombia,independiente,,primaria,76001000
2013-07-08,valle,cali (ct),articulo 205. acceso carnal violento,lunes,16:00:00,san judas tadeo i e10,urbana,vias publicas,contundentes,a pie,a pie,15,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-07-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,09:00:00,cristobal colon e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-07-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,22:40:00,leon xiii e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,no reportado,76001000
2013-07-08,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,lunes,08:00:00,terron colorado e1,urbana,casas de habitacion,,a pie,a pie,27,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,19:00:00,los lagos e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,27,femenino,casado,colombia,independiente,,secundaria,76001000
2013-07-10,valle,cali (ct),articulo 206. acto sexual violento,miercoles,16:00:00,,urbana,vias publicas,contundentes,a pie,a pie,44,femenino,casado,colombia,independiente,,secundaria,76001000
2013-07-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,10:00:00,el jardin e11,urbana,,sin empleo de armas,conductor motocicleta,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-10,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,10:00:00,cgto la buitrera e18,rural,vias publicas,no reportado,a pie,a pie,44,femenino,divorciado,colombia,independiente,,secundaria,76001000
2013-07-10,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,09:00:00,santander e4,urbana,vias publicas,,,,12,femenino,no reporta,colombia,estudiante,,secundaria,76001000
2013-07-11,valle,cali (ct),articulo 206. acto sexual violento,jueves,17:30:00,alferez real e18,urbana,vias publicas,no reportado,a pie,a pie,57,femenino,casado,colombia,independiente,,secundaria,76001000
2013-07-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,19:30:00,san judas tadeo i e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-07-12,valle,cali (ct),articulo 210 a. acoso sexual,viernes,08:00:00,caney e17,urbana,apartamento,no reportado,a pie,a pie,24,femenino,union libre,colombia,estudiante,,superior,76001000
2013-07-12,valle,cali (ct),articulo 210 a. acoso sexual,viernes,10:00:00,san luis e6,urbana,casas de habitacion,no reportado,a pie,a pie,25,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-13,valle,cali (ct),articulo 206. acto sexual violento,sabado,19:00:00,antonio narino e16,urbana,dentro de la vivienda,contundentes,a pie,a pie,17,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-07-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,10:30:00,puerto mallarino e7,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,empleado particular,,primaria,76001000
2013-07-15,valle,cali (ct),articulo 205. acceso carnal violento,lunes,03:00:00,el calvario e3,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,soltero,,independiente,,secundaria,76001000
2013-07-15,valle,cali (ct),articulo 211. acto sexual violento (circunstancias de agravacion),lunes,15:00:00,san vicente e2,urbana,vias publicas,escopolamina,a pie,a pie,36,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,14:00:00,potrero grande e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,19:00:00,el poblado i e13,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-07-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,14:00:00,vallado e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,36,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,17:00:00,diamante e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-07-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,07:00:00,el remanso e21,urbana,casas de habitacion,contundentes,a pie,a pie,3,masculino,soltero,colombia,estudiante,,analfabeta,76001000
2013-07-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,22:00:00,el jordan e18,urbana,dentro de la vivienda,no reportado,,,40,masculino,casado,colombia,empleado particular,,secundaria,76001000
2013-07-17,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,miercoles,00:30:00,el ingenio e17,urbana,vias publicas,,a pie,a pie,16,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,10:00:00,los comuneros ii e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2013-07-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,16:00:00,melendez e18,urbana,casas de habitacion,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,14:00:00,el pondaje e13,urbana,casas de habitacion,contundentes,a pie,a pie,8,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-07-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,13:30:00,terron colorado e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-19,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,00:00:00,diamante e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-07-19,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,15:00:00,calypso e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,27,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-19,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,04:00:00,san nicolas e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,54,femenino,viudo,,independiente,,secundaria,76001000
2013-07-19,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,10:23:00,santander e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,27,femenino,soltero,colombia,ama de casa,,secundaria,76001000
2013-07-19,valle,cali (ct),articulo 211. acceso carnal o acto sexual abusivo con incapaz de resistir (circunstancias agravacion,viernes,11:00:00,aguacatal e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-20,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,10:00:00,cgto la buitrera e18,rural,vias publicas,sin empleo de armas,a pie,a pie,35,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-20,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,10:00:00,los comuneros i e15,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-21,valle,cali (ct),articulo 205. acceso carnal violento,domingo,12:00:00,el piloto e3,urbana,dentro de la vivienda,contundentes,a pie,a pie,22,masculino,soltero,colombia,empleado particular,,analfabeta,76001000
2013-07-21,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,17:30:00,la independencia e11,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,12,masculino,soltero,colombia,estudiante,,secundaria,76001000
2013-07-22,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,15:00:00,el poblado ii e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,43,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-23,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,12:30:00,potrero grande e21,urbana,lote baldio,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-24,valle,cali (ct),articulo 206. acto sexual violento,miercoles,18:30:00,union de vivienda popular e16,urbana,hospitales,contundentes,a pie,a pie,20,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-07-24,valle,cali (ct),articulo 206. acto sexual violento,miercoles,15:40:00,cerro tres cruces e1,urbana,trocha,contundentes,a pie,a pie,20,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-07-24,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,15:00:00,belalcazar e9,urbana,casas de habitacion,contundentes,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-24,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,15:00:00,marroquin i e14,urbana,casas de habitacion,contundentes,a pie,a pie,7,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-07-24,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,17:30:00,los conquistadores e11,urbana,"colegios, escuelas",contundentes,a pie,a pie,3,masculino,soltero,colombia,no reporta,,no reportado,76001000
2013-07-25,valle,cali (ct),articulo 205. acceso carnal violento,jueves,22:00:00,parcelaciones pance e22,urbana,vias publicas,contundentes,a pie,a pie,21,femenino,soltero,colombia,independiente,,primaria,76001000
2013-07-25,valle,cali (ct),articulo 206. acto sexual violento,jueves,18:00:00,industrial e8,urbana,dentro de la vivienda,contundentes,a pie,a pie,20,femenino,divorciado,colombia,empleado particular,,secundaria,76001000
2013-07-25,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,09:00:00,siloe e20,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-07-25,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,07:00:00,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,casado,,independiente,,primaria,76001000
2013-07-25,valle,cali (ct),articulo 210 a. acoso sexual,jueves,17:00:00,benjamin herrera e8,urbana,oficinas,no reportado,a pie,a pie,32,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2013-07-25,valle,cali (ct),articulo 210 a. acoso sexual,jueves,08:28:00,bretana e9,urbana,vias publicas,no reportado,a pie,a pie,45,femenino,union libre,colombia,empleado particular,,tecnico,76001000
2013-07-26,valle,cali (ct),articulo 205. acceso carnal violento,viernes,02:00:00,la selva e10,urbana,vias publicas,escopolamina,conductor taxi,pasajero taxi,18,femenino,soltero,colombia,estudiante,,superior,76001000
2013-07-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,17:00:00,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,18:00:00,siloe e20,urbana,casas de habitacion,contundentes,a pie,a pie,6,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-07-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,14:30:00,marroquin i e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,39,femenino,soltero,colombia,independiente,,tecnico,76001000
2013-07-27,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,18:00:00,santander e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,33,femenino,soltero,colombia,independiente,,primaria,76001000
2013-07-27,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,00:00:00,san pedro claver e11,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,30,femenino,casado,colombia,empleado salud,psicologia,superior,76001000
2013-07-27,valle,cali (ct),articulo 210 a. acoso sexual,sabado,10:00:00,manuela beltran e14,urbana,dentro de la vivienda,no reportado,a pie,a pie,22,femenino,soltero,colombia,estudiante,,tecnico,76001000
2013-07-28,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,15:00:00,colseguros andes e10,urbana,vias publicas,no reportado,a pie,a pie,40,masculino,union libre,,independiente,,tecnico,76001000
2013-07-28,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,06:30:00,jose m. marroquin ii e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-07-28,valle,cali (ct),articulo 210 a. acoso sexual,domingo,09:00:00,las ceibas e7,urbana,dentro de la vivienda,no reportado,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-07-28,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,domingo,17:00:00,colseguros andes e10,urbana,casas de habitacion,,a pie,a pie,12,femenino,soltero,colombia,independiente,,primaria,76001000
2013-07-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,15:00:00,lourdes e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,masculino,soltero,colombia,independiente,,primaria,76001000
2013-07-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,14:00:00,ciudad talanga e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,25,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,03:00:00,antonio narino e16,urbana,dentro de la vivienda,no reportado,a pie,a pie,29,femenino,union libre,colombia,independiente,,secundaria,76001000
2013-07-29,valle,cali (ct),articulo 210 a. acoso sexual,lunes,08:00:00,cgto hormiguero e22,rural,vias publicas,no reportado,a pie,a pie,23,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2013-07-30,valle,cali (ct),articulo 205. acceso carnal violento,martes,04:00:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,18,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-07-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,15:00:00,alirio mora beltran e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,independiente,,primaria,76001000
2013-07-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,15:00:00,sultana berlin san francisco e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,37,masculino,casado,,independiente,,secundaria,76001000
2013-07-30,valle,cali (ct),articulo 210 a. acoso sexual,martes,13:30:00,alfonso lopez i e7,urbana,vias publicas,,a pie,a pie,17,masculino,soltero,colombia,independiente,,secundaria,76001000
2013-07-31,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,21:00:00,alto napoles e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,19,femenino,soltero,colombia,independiente,,primaria,76001000
2013-07-31,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,08:00:00,el bosque e2,urbana,dentro de la vivienda,no reportado,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2013-08-02,valle,cali (ct),articulo 205. acceso carnal violento,viernes,18:30:00,ciudadela floralia e6,urbana,vias publicas,no reportado,a pie,a pie,8,masculino,soltero,colombia,estudiante,,primaria,76001000
2013-08-02,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,09:00:00,san pascual e3,urbana,dentro de la vivienda,contundentes,a pie,a pie,2,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2013-08-03,valle,cali (ct),articulo 205. acceso carnal violento,sabado,23:00:00,puertas del sol e14,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,37,femenino,union libre,colombia,empleado particular,,secundaria,76001000
2013-08-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,06:00:00,mariano ramos e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-08-04,valle,cali (ct),articulo 205. acceso carnal violento,domingo,18:00:00,primavera e11,urbana,vias publicas,no reportado,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2013-08-04,valle,cali (ct),articulo 218. pornografia con menores,domingo,04:30:00,las granjas e10,urbana,vias publicas,,a pie,a pie,34,femenino,soltero,colombia,ama de casa,,tecnico,76001000
2013-08-05,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,14:00:00,unid. a galindo plaza toros e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,independiente,,secundaria,76001000
2013-08-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,14:00:00,bellavista e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,24,femenino,casado,colombia,independiente,,secundaria,76001000
2013-08-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,13:00:00,republica israel e16,urbana,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
