fecha,departamento,municipio,delito,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2014-03-27,valle,cali (ct),articulo 206. acto sexual violento,jueves,08:35:00,san pedro e3,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,soltero,,desempleado,,primaria,76001000
2014-03-27,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,guillermo valencia e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-03-27,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,22:00:00,vallado e15,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-03-28,valle,cali (ct),articulo 205. acceso carnal violento,viernes,19:00:00,brisas de los alamos e2,urbana,casas de habitacion,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-03-28,valle,cali (ct),articulo 205. acceso carnal violento,viernes,19:00:00,brisas de los alamos e2,urbana,dentro de la vivienda,licor adulterado,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-03-28,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,19:30:00,mojica e15,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-03-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,17:20:00,los robles e13,urbana,casas de habitacion,contundentes,a pie,a pie,7,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-03-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,17:30:00,la hacienda e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-03-31,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-03-31,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,20:00:00,el poblado ii e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-01,valle,cali (ct),articulo 206. acto sexual violento,martes,19:00:00,el retiro e15,urbana,vias publicas,escopolamina,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-01,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2014-04-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,00:00:00,cgto la buitrera e18,rural,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-01,valle,cali (ct),articulo 210 a. acoso sexual,martes,18:15:00,santa isabel e19,urbana,universidades,licor adulterado,a pie,a pie,23,femenino,soltero,colombia,estudiante,,superior,76001000
2014-04-02,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,18:00:00,alirio mora beltran e14,urbana,casas de habitacion,contundentes,a pie,a pie,16,masculino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-02,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,01:00:00,san carlos e11,urbana,vias publicas,contundentes,a pie,a pie,54,femenino,union libre,colombia,ama de casa,,primaria,76001000
2014-04-02,valle,cali (ct),articulo 206. acto sexual violento,miercoles,00:15:00,popular e4,urbana,dentro de la vivienda,contundentes,a pie,a pie,34,femenino,casado,colombia,empleado particular,,tecnico,76001000
2014-04-02,valle,cali (ct),articulo 206. acto sexual violento,miercoles,12:46:00,las delicias e4,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-04-02,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,00:00:00,cgto la leonera e1,urbana,vias publicas,escopolamina,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-02,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,00:00:00,el troncal e8,urbana,conjunto residencial,licor adulterado,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-04-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,centenario e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,pizamos i e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2014-04-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,14:00:00,santo domingo e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,8,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,07:30:00,villa del lago e13,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,13,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-04-03,valle,cali (ct),articulo 210 a. acoso sexual,jueves,12:45:00,las granjas e10,urbana,casas de habitacion,licor adulterado,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-04-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,00:00:00,guillermo valencia e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2014-04-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,16:00:00,asturias e12,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,,empleado particular,,primaria,76001000
2014-04-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,12:35:00,belalcazar e9,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,empleado particular,,primaria,76001000
2014-04-05,valle,cali (ct),articulo 206. acto sexual violento,sabado,04:30:00,alto jordan e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,25,femenino,union libre,colombia,ama de casa,,secundaria,76001000
2014-04-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,00:00:00,bolivariano e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-04-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,08:00:00,los lagos e13,urbana,casas de habitacion,contundentes,a pie,a pie,9,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-04-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,08:00:00,los lagos e13,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,9,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-04-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,19:00:00,charco azul e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,23,femenino,soltero,colombia,independiente,,secundaria,76001000
2014-04-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,19:00:00,el poblado ii e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,1,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2014-04-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,08:36:00,marroquin i e14,urbana,casas de habitacion,contundentes,a pie,a pie,8,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-04-06,valle,cali (ct),articulo 205. acceso carnal violento,domingo,08:00:00,cgto. la sirena e19,rural,vias publicas,contundentes,a pie,a pie,24,femenino,soltero,colombia,desempleado,,secundaria,76001000
2014-04-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,00:00:00,los chorros e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2014-04-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,14:00:00,pueblo joven e20,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-07,valle,cali (ct),articulo 210 a. acoso sexual,lunes,15:00:00,cgto saladito e1,rural,fincas y similares,licor adulterado,a pie,a pie,10,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-07,valle,cali (ct),articulo 210 a. acoso sexual,lunes,21:50:00,departamental e10,urbana,vias publicas,licor adulterado,a pie,a pie,23,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2014-04-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,18:00:00,valle grande e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-09,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,14:00:00,alto jordan e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,32,femenino,union libre,colombia,ama de casa,,secundaria,76001000
2014-04-09,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,00:00:00,alfonso lopez i e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-09,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,00:00:00,siete de agosto e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,14:00:00,cgto montebello e1,rural,,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,aguacatal e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2014-04-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,10:00:00,prados del norte e2,urbana,vias publicas,contundentes,a pie,a pie,11,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-04-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,00:00:00,puerto mallarino e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,00:00:00,sector puente del comercio e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,00:00:00,primavera e11,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-04-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,00:00:00,guayaquil e9,urbana,,sin empleo de armas,a pie,a pie,10,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-04-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,00:00:00,guayaquil e9,urbana,,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,16:00:00,la hacienda e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-04-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,20:00:00,la independencia e11,urbana,casas de habitacion,contundentes,a pie,a pie,3,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-13,valle,cali (ct),articulo 205. acceso carnal violento,domingo,04:30:00,terron colorado e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,31,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2014-04-14,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,00:00:00,el limonar e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-14,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,20:00:00,prados del limonar e17,urbana,casas de habitacion,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,10:00:00,,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-15,valle,cali (ct),articulo 205. acceso carnal violento,martes,15:00:00,los robles e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,,primaria,76001000
2014-04-15,valle,cali (ct),articulo 205. acceso carnal violento,martes,14:00:00,calimio desepaz e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,1,femenino,soltero,colombia,empleado particular,,primaria,76001000
2014-04-15,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,10:00:00,cgto la buitrera e18,rural,casas de habitacion,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,,primaria,76001000
2014-04-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,12:30:00,ciudadela floralia e6,urbana,vias publicas,sin empleo de armas,conductor motocicleta,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,13:29:00,eduardo santos e12,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,la merced e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,,empleado particular,,primaria,76001000
2014-04-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,09:00:00,angel del hogar e7,urbana,estacion m.i.o.,sin empleo de armas,a pie,a pie,17,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-19,valle,cali (ct),articulo 205. acceso carnal violento,sabado,17:00:00,prados del norte e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,31,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2014-04-19,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,sabado,00:00:00,chipichape e2,urbana,vias publicas,licor adulterado,a pie,a pie,22,femenino,casado,colombia,empleado particular,,superior,76001000
2014-04-19,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,sabado,16:00:00,el jordan e18,urbana,dentro de la vivienda,licor adulterado,a pie,a pie,72,femenino,viudo,colombia,ama de casa,,primaria,76001000
2014-04-20,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,00:00:00,julio rincon e12,urbana,vias publicas,sin empleo de armas,a pie,a pie,2,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-20,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,15:00:00,,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,empleado particular,,primaria,76001000
2014-04-20,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,00:00:00,los comuneros i e15,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-20,valle,cali (ct),articulo 211. acceso carnal o acto sexual en persona puesta en incapacidad de resistir  (circunstanc,domingo,00:00:00,los lagos e13,urbana,dentro de la vivienda,licor adulterado,a pie,a pie,3,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-21,valle,cali (ct),articulo 205. acceso carnal violento,lunes,10:00:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,19,femenino,soltero,colombia,estudiante,,superior,76001000
2014-04-21,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,00:00:00,lourdes e18,urbana,vias publicas,contundentes,a pie,a pie,2,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-21,valle,cali (ct),articulo 211. acceso carnal abusivo con menor de 14 anos (circunstancias agravacion),lunes,00:00:00,union de vivienda popular e16,urbana,vias publicas,escopolamina,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-22,valle,cali (ct),articulo 206. acto sexual violento,martes,10:00:00,terron colorado e1,urbana,apartamento,contundentes,a pie,a pie,21,femenino,union libre,colombia,desempleado,,secundaria,76001000
2014-04-22,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,00:00:00,alfonso lopez i e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-23,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,00:00:00,cgto montebello e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,empleado particular,,primaria,76001000
2014-04-24,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,09:00:00,villa del lago e13,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,9,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-04-26,valle,cali (ct),articulo 210 a. acoso sexual,sabado,00:00:00,cuarteles de napoles e18,urbana,dentro de la vivienda,licor adulterado,a pie,a pie,22,femenino,soltero,colombia,desempleado,,primaria,76001000
2014-04-26,valle,cali (ct),articulo 210 a. acoso sexual,sabado,08:00:00,santo domingo e10,urbana,vias publicas,licor adulterado,a pie,a pie,29,femenino,soltero,colombia,empleado particular,,tecnico,76001000
2014-04-27,valle,cali (ct),articulo 205. acceso carnal violento,domingo,01:30:00,el vergel e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,23,femenino,union libre,colombia,ama de casa,,primaria,76001000
2014-04-27,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,18:30:00,villacolombia e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,empleado particular,,primaria,76001000
2014-04-27,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,09:15:00,petecuy iii e6,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-28,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,00:00:00,calypso e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-04-28,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,16:45:00,alferez real e18,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-04-29,valle,cali (ct),articulo 210 a. acoso sexual,martes,00:00:00,villa del sol e5,urbana,conjunto residencial,licor adulterado,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-04-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,14:00:00,prados del sur e18,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-04-30,valle,cali (ct),articulo 211. acceso carnal o acto sexual en persona puesta en incapacidad de resistir  (circunstanc,miercoles,21:00:00,unid. a galindo plaza toros e19,urbana,vias publicas,licor adulterado,a pie,a pie,26,masculino,soltero,colombia,estudiante,,superior,76001000
2014-05-01,valle,cali (ct),articulo 205. acceso carnal violento,jueves,00:00:00,villa del sur e11,urbana,vias publicas,sin empleo de armas,a pie,a pie,36,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2014-05-01,valle,cali (ct),articulo 205. acceso carnal violento,jueves,18:00:00,olimpico e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,18,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-02,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,19:00:00,cgto hormiguero e22,rural,dentro de la vivienda,sin empleo de armas,a pie,a pie,6,masculino,soltero,colombia,estudiante,,primaria,76001000
2014-05-02,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,12:00:00,ciudadela del rio e21,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-05-04,valle,cali (ct),articulo 205. acceso carnal violento,domingo,00:00:00,bosques del limonar e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-05-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,00:00:00,petecuy ii e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2014-05-05,valle,cali (ct),articulo 205. acceso carnal violento,lunes,00:00:00,cgto la leonera e1,urbana,vias publicas,sin empleo de armas,a pie,a pie,16,femenino,soltero,,empleado particular,,secundaria,76001000
2014-05-05,valle,cali (ct),articulo 206. acto sexual violento,lunes,11:45:00,granada e2,urbana,,contundentes,conductor vehiculo,a pie,17,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-05,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,16:00:00,alfonso b. aragon e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,14:00:00,villacolombia e8,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,2,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-05-07,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,00:00:00,terron colorado e1,urbana,dentro de la vivienda,,a pie,a pie,17,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-07,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,06:10:00,el ingenio e17,urbana,lote baldio,escopolamina,conductor vehiculo,a pie,15,masculino,soltero,ecuador,estudiante,,secundaria,76001000
2014-05-07,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,21:00:00,villa del lago e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-07,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,16:30:00,valle grande e21,urbana,vias publicas,arma blanca / cortopunzante,conductor vehiculo,a pie,13,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-05-07,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,18:00:00,vista hermosa e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,4,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-05-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,alfonso lopez i e7,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-05-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,00:00:00,atanasio girardot e8,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,no reporta,soltero,,empleado particular,,primaria,76001000
2014-05-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,10:00:00,puerto nuevo e7,urbana,dentro de la vivienda,contundentes,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2014-05-08,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,jueves,23:00:00,vallado e15,urbana,casas de habitacion,licor adulterado,a pie,a pie,66,femenino,union libre,colombia,pensionado,,primaria,76001000
2014-05-09,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,viernes,08:30:00,antonio narino e16,urbana,,escopolamina,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-10,valle,cali (ct),articulo 206. acto sexual violento,sabado,04:00:00,nueva granada e19,urbana,carceles,contundentes,a pie,a pie,18,masculino,soltero,colombia,empleado particular,,secundaria,76001000
2014-05-10,valle,cali (ct),articulo 206. acto sexual violento,sabado,20:50:00,san cayetano e3,urbana,vias publicas,contundentes,a pie,a pie,23,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-11,valle,cali (ct),articulo 205. acceso carnal violento,domingo,03:30:00,los cambulos e19,urbana,restaurantes,contundentes,a pie,a pie,20,femenino,soltero,colombia,estudiante,,superior,76001000
2014-05-11,valle,cali (ct),articulo 205. acceso carnal violento,domingo,23:59:00,san nicolas e3,urbana,"hoteles, residencias, y similares.",licor adulterado,a pie,a pie,18,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2014-05-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,14:00:00,antonio narino e16,urbana,dentro de la vivienda,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,22:00:00,manuela beltran e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2014-05-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,12:32:00,urbanizacion la merced e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,,empleado particular,,primaria,76001000
2014-05-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,00:00:00,calimio desepaz e21,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-12,valle,cali (ct),articulo 211. actos sexuales con menor de 14 anos (circunstancias de agravacion),lunes,03:00:00,villa san marcos e14,urbana,vias publicas,licor adulterado,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-13,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,15:00:00,napoles e18,urbana,apartamento,sin empleo de armas,a pie,a pie,14,masculino,soltero,colombia,empleado particular,,primaria,76001000
2014-05-13,valle,cali (ct),articulo 210 a. acoso sexual,martes,08:25:00,pueblo joven e20,urbana,dentro de la vivienda,licor adulterado,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2014-05-13,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,martes,13:00:00,ciudad universitaria e17,urbana,universidades,contundentes,a pie,a pie,19,femenino,soltero,colombia,estudiante,,superior,76001000
2014-05-14,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,19:00:00,omar torrijos e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,14,femenino,union libre,colombia,desempleado,,primaria,76001000
2014-05-14,valle,cali (ct),articulo 206. acto sexual violento,miercoles,08:00:00,san luis e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,2,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2014-05-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,00:00:00,juanambu e2,urbana,apartamento,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
