fecha,departamento,municipio,delito,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane
2019-01-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,11:00:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,18,femenino,soltero,colombia,independiente,,secundaria,76001000
2019-01-29,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,18:00:00,ciudadela floralia e6,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,4,femenino,soltero,colombia,empleado particular,,analfabeta,76001000
2019-01-29,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,martes,03:00:00,saavedra galindo e8,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-01-29,valle,cali (ct),articulo 218. pornografia con menores,martes,22:30:00,ciudad de los alamos e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-01-30,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,14:00:00,pizamos ii e21,urbana,dentro de la vivienda,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-01-30,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,08:15:00,la gran colombia e11,urbana,dentro de la vivienda,contundentes,a pie,a pie,49,femenino,soltero,colombia,ama de casa,no reportada,secundaria,76001000
2019-01-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,20:00:00,san carlos e11,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,11,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-01-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,10:00:00,manuela beltran e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,4,masculino,soltero,colombia,empleado particular,,analfabeta,76001000
2019-01-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,11:00:00,los alcazares e6,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2019-01-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,11:00:00,parcelaciones pance e22,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-01-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,23:40:00,las orquideas e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-01-31,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,09:00:00,parcelaciones pance e22,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-01-31,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,19:00:00,km 18 via al mar e1,rural,dentro de la vivienda,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-01-31,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,21:00:00,las americas e8,urbana,dentro de la vivienda,contundentes,a pie,a pie,11,masculino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-01-31,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,05:30:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,13,masculino,soltero,colombia,estudiante,,primaria,76001000
2019-01-31,valle,cali (ct),articulo 218. pornografia con menores,jueves,00:00:00,cgto la leonera e1,urbana,establecimiento educativo,no reportado,a pie,a pie,,femenino,soltero,,empleado particular,no reportada,secundaria,76001000
2019-02-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,20:30:00,el bosque e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,08:00:00,la sultana e20,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,09:00:00,el vergel e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,21,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2019-02-05,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,14:00:00,puertas del sol e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,09:00:00,ciudadela del rio e21,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,16:00:00,desepaz invicali e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,estudiante,,primaria,76001000
2019-02-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,07:30:00,calimio desepaz e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,estudiante,,analfabeta,76001000
2019-02-05,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,martes,18:16:00,mariano ramos e16,urbana,"hoteles, residencias, y similares.",escopolamina,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,22:30:00,desepaz invicali e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-06,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,21:30:00,desepaz invicali e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,62,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-02-06,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,miercoles,14:30:00,el poblado ii e13,urbana,casas de habitacion,contundentes,a pie,a pie,46,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-07,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,10:00:00,marroquin i e14,urbana,vias publicas,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-07,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,15:00:00,llano verde e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,10:00:00,calimio desepaz e21,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,11,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,08:00:00,asturias e12,urbana,casas de habitacion,contundentes,a pie,a pie,24,femenino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-08,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,17:30:00,lili e17,urbana,vias publicas,no reportado,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,17:00:00,ulpiano lloreda e13,urbana,vias publicas,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,13:00:00,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,masculino,soltero,colombia,estudiante,,primaria,76001000
2019-02-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,06:50:00,san juan bosco e3,urbana,bus masivo integral de occidente m.i.o.,sin empleo de armas,pasajero bus,pasajero bus,9,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,19:00:00,caney e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,2,masculino,soltero,colombia,empleado particular,no reportada,analfabeta,76001000
2019-02-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,20:00:00,cgto la leonera e1,urbana,vias publicas,no reportado,a pie,a pie,12,femenino,soltero,,empleado particular,no reportada,no reportado,76001000
2019-02-12,valle,cali (ct),articulo 206. acto sexual violento,martes,16:00:00,ciudad cordoba e15,urbana,"colegios, escuelas",contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,,secundaria,76001000
2019-02-13,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,15:00:00,calimio desepaz e21,urbana,vias publicas,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-13,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,11:00:00,los comuneros ii e13,urbana,vias publicas,contundentes,a pie,a pie,6,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-14,valle,cali (ct),articulo 205. acceso carnal violento,jueves,05:00:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,29,femenino,casado,colombia,independiente,no reportada,primaria,76001000
2019-02-14,valle,cali (ct),articulo 213. induccion a la prostitucion,jueves,10:22:00,mariano ramos e16,urbana,vias publicas,escopolamina,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,03:00:00,valle grande e21,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-02-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,14:52:00,alto jordan e18,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,10,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-16,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,12:00:00,el penon e3,urbana,casas de habitacion,contundentes,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2019-02-17,valle,cali (ct),articulo 205. acceso carnal violento,domingo,08:00:00,guayaquil e9,urbana,vias publicas,arma blanca / cortopunzante,a pie,a pie,16,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-02-17,valle,cali (ct),articulo 205. acceso carnal violento,domingo,11:00:00,jorge isaacs e4,urbana,vias publicas,arma de fuego,pasajero vehiculo,a pie,25,femenino,soltero,,empleado particular,no reportada,secundaria,76001000
2019-02-17,valle,cali (ct),articulo 205. acceso carnal violento,domingo,03:00:00,base aerea e7,urbana,vias publicas,contundentes,a pie,a pie,67,femenino,casado,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-17,valle,cali (ct),articulo 205. acceso carnal violento,domingo,04:15:00,el jardin e11,urbana,dentro de la vivienda,contundentes,a pie,a pie,29,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-02-17,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,22:30:00,promociones populares e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-02-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,20:30:00,guayaquil e9,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,independiente,,analfabeta,76001000
2019-02-17,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,12:00:00,cgto golondrinas e1,rural,dentro de la vivienda,contundentes,a pie,a pie,6,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-18,valle,cali (ct),articulo 205. acceso carnal violento,lunes,11:18:00,guayaquil e9,urbana,interior vehiculo particular,contundentes,a pie,a pie,45,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-02-18,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,09:50:00,valle grande e21,urbana,vias publicas,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-18,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,14:00:00,alto napoles e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-18,valle,cali (ct),articulo 210 a. acoso sexual,lunes,10:30:00,san vicente e2,urbana,paradero de buses,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-18,valle,cali (ct),articulo 218. pornografia con menores,lunes,00:00:00,cgto la leonera e1,urbana,vias publicas,no reportado,a pie,a pie,,femenino,soltero,,empleado particular,no reportada,no reportado,76001000
2019-02-19,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,09:30:00,mojica e15,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2019-02-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,15:00:00,laureano gomez e15,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,17:00:00,laguna el pondaje e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,18:01:00,aguacatal e1,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-19,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,18:01:00,aguacatal e1,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-20,valle,cali (ct),articulo 205. acceso carnal violento,miercoles,10:00:00,mario correa rengifo e18,urbana,casas de habitacion,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-21,valle,cali (ct),articulo 205. acceso carnal violento,jueves,22:00:00,el ingenio e17,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-21,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,jueves,08:00:00,,urbana,establecimiento de salud,sin empleo de armas,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-21,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,14:00:00,mariano ramos e16,urbana,entidad publica / estatal,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-21,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,11:00:00,el poblado i e13,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,5,masculino,soltero,colombia,desempleado,,analfabeta,76001000
2019-02-21,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,08:00:00,ciudad 2000 e16,urbana,vias publicas,sin empleo de armas,a pie,a pie,8,femenino,soltero,,estudiante,no reportada,primaria,76001000
2019-02-21,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,14:40:00,alto napoles e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-21,valle,cali (ct),articulo 210 a. acoso sexual,jueves,07:30:00,san juan bosco e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-22,valle,cali (ct),articulo 205. acceso carnal violento,viernes,23:55:00,prados del norte e2,urbana,vias publicas,arma blanca / cortopunzante,conductor vehiculo,pasajero vehiculo,22,femenino,soltero,colombia,empleado particular,no reportada,superior,76001000
2019-02-22,valle,cali (ct),articulo 206. acto sexual violento,viernes,00:50:00,santa elena e10,urbana,casas de habitacion,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-22,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,13:00:00,alfonso lopez i e7,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-22,valle,cali (ct),articulo 210 a. acoso sexual,viernes,14:40:00,la campina e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-22,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,viernes,09:00:00,san carlos e11,urbana,dentro de la vivienda,contundentes,a pie,a pie,45,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2019-02-23,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,01:00:00,lili e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-23,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,22:30:00,alfonso lopez i e7,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2019-02-23,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,sabado,23:00:00,santa isabel e19,urbana,dentro de la vivienda,escopolamina,a pie,a pie,26,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2019-02-24,valle,cali (ct),articulo 205. acceso carnal violento,domingo,08:00:00,parcelaciones pance e22,urbana,vehiculo,contundentes,a pie,a pie,16,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-24,valle,cali (ct),articulo 218. pornografia con menores,domingo,10:00:00,cgto la leonera e1,urbana,vias publicas,no reportado,a pie,a pie,7,femenino,soltero,,empleado particular,no reportada,no reportado,76001000
2019-02-25,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,10:00:00,los chorros e18,urbana,vias publicas,contundentes,a pie,a pie,13,masculino,soltero,colombia,estudiante,,primaria,76001000
2019-02-26,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,16:00:00,promociones populares e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-26,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,21:30:00,ciudad cordoba e15,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2019-02-27,valle,cali (ct),articulo 206. acto sexual violento,miercoles,13:00:00,cgto la leonera e1,urbana,establecimiento de salud,no reportado,a pie,a pie,18,femenino,soltero,,empleado particular,no reportada,secundaria,76001000
2019-02-27,valle,cali (ct),articulo 206. acto sexual violento,miercoles,04:35:00,antonio narino e16,urbana,dentro de la vivienda,contundentes,a pie,a pie,17,femenino,soltero,colombia,estudiante,,secundaria,76001000
2019-02-28,valle,cali (ct),articulo 205. acceso carnal violento,jueves,10:22:00,cgto la leonera e1,urbana,vias publicas,no reportado,a pie,a pie,16,femenino,soltero,,empleado particular,no reportada,no reportado,76001000
2019-02-28,valle,cali (ct),articulo 206. acto sexual violento,jueves,10:00:00,cgto la leonera e1,urbana,vias publicas,no reportado,a pie,a pie,50,femenino,soltero,,empleado particular,no reportada,no reportado,76001000
2019-02-28,valle,cali (ct),articulo 206. acto sexual violento,jueves,15:55:00,siloe e20,urbana,estacion m.i.o.,contundentes,a pie,a pie,26,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2019-02-28,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,10:00:00,san pascual e3,urbana,vias publicas,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2019-02-28,valle,cali (ct),articulo 210 a. acoso sexual,jueves,09:37:00,bellavista e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,37,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
