fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_de_nacimiento,clase_de_empleado,profesion,escolaridad,codigo_dane,cantidad
2018-04-29,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,domingo,0.7083333333357587,atanasio girardot e8,urbana,vias publicas,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-04-30,valle,cali (ct),articulo 205. acceso carnal violento,lunes,0.33333333333575865,la base e8,urbana,casas de habitacion,contundentes,a pie,a pie,26,femenino,soltero,colombia,empleado particular,,secundaria,76001000
2018-04-30,valle,cali (ct),articulo 205. acceso carnal violento,lunes,0.5416666666642413,alfonso lopez i e7,urbana,vehiculo taxi,contundentes,conductor taxi,pasajero taxi,18,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-04-30,valle,cali (ct),articulo 206. acto sexual violento,lunes,0.4375,antonio narino e16,urbana,casas de habitacion,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,0.5,eucaristico e19,urbana,casas de habitacion,contundentes,a pie,a pie,13,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-04-30,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,lunes,0.020833333335758653,santo domingo e10,urbana,casas de habitacion,contundentes,a pie,a pie,9,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-04-30,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.5625,urb. militar e19,urbana,entidad publica / estatal,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-01,valle,cali (ct),articulo 205. acceso carnal violento,martes,0.8416666666671517,santa elena e10,urbana,vias publicas,escopolamina,a pie,a pie,22,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-05-01,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,0.5625,pizamos i e21,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-01,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.45833333333575865,brisas de mayo e20,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,empleado particular,no reportada,analfabeta,76001000
2018-05-02,valle,cali (ct),articulo 207. acceso carnal o acto sexual en persona puesta en incapacidad de resistir,miercoles,0.47916666666424135,san fernando nuevo e19,urbana,casas de habitacion,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-02,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,miercoles,0.29166666666424135,el ingenio e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,etnia indigena,no reportada,secundaria,76001000
2018-05-02,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.33333333333575865,santa rita e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,masculino,soltero,colombia,estudiante,,primaria,76001000
2018-05-02,valle,cali (ct),articulo 210 a. acoso sexual,miercoles,0.9826388888905058,marroquin i e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-03,valle,cali (ct),articulo 205. acceso carnal violento,jueves,0.7916666666642413,los comuneros i e15,urbana,casas de habitacion,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-03,valle,cali (ct),articulo 205. acceso carnal violento,jueves,0.1875,alameda e9,urbana,vias publicas,contundentes,a pie,a pie,52,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-05-03,valle,cali (ct),articulo 206. acto sexual violento,jueves,0.5416666666642413,urb. tequendama e19,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-05-03,valle,cali (ct),articulo 206. acto sexual violento,jueves,0.5277777777810115,el sena e5,urbana,vias publicas,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-03,valle,cali (ct),articulo 206. acto sexual violento,jueves,0.5277777777810115,salomia e4,urbana,dentro de la vivienda,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,0.9166666666642413,promociones populares e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,12,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-05-03,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,0.9166666666642413,promociones populares e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,13,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-05-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.41666666666424135,patio bonito e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-03,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.45833333333575865,los cambulos e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-03,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,jueves,0.08333333333575865,aguacatal e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-05-03,valle,cali (ct),articulo 217 a. demanda de explotacion sexual comercial de persona menor de 18 anos de edad,jueves,0.7291666666642413,ricardo balcazar e13,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-04,valle,cali (ct),articulo 206. acto sexual violento,viernes,0.625,centenario e2,urbana,entidad publica / estatal,contundentes,a pie,a pie,16,masculino,soltero,colombia,estudiante,,secundaria,76001000
2018-05-04,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,0.29166666666424135,junin e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.5833333333357587,los guaduales e6,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,13,masculino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-04,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.875,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,2,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-04,valle,cali (ct),articulo 210 a. acoso sexual,viernes,0.41666666666424135,parcelaciones pance e22,urbana,red virtual o internet,sin empleo de armas,a pie,a pie,35,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-05-05,valle,cali (ct),articulo 205. acceso carnal violento,sabado,0.625,el retiro e15,urbana,dentro de la vivienda,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-05,valle,cali (ct),articulo 205. acceso carnal violento,sabado,0.625,los comuneros i e15,urbana,dentro de la vivienda,contundentes,a pie,a pie,35,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-05-05,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,0.5833333333357587,pizamos i e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,6,masculino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-05-05,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,0.5,potrero grande e21,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-05,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.33333333333575865,los naranjos ii e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,3,femenino,soltero,colombia,desempleado,no reportada,primaria,76001000
2018-05-05,valle,cali (ct),articulo 210. acceso carnal o acto sexual abusivo con incapaz de resistir,sabado,0.34722222221898846,benjamin herrera e8,urbana,vias publicas,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-05,valle,cali (ct),articulo 217 a. demanda de explotacion sexual comercial de persona menor de 18 anos de edad,sabado,0.7916666666642413,alto jordan e18,urbana,vias publicas,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-06,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,domingo,0.29166666666424135,salomia e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-05-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,0.9166666666642413,puertas del sol e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,3,masculino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-05-06,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,0.7708333333357587,,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,2,masculino,soltero,colombia,estudiante,no reportada,analfabeta,76001000
2018-05-07,valle,cali (ct),articulo 205. acceso carnal violento,lunes,0.6875,altos de menga e2,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-05-07,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.6666666666642413,el guabal e10,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-05-08,valle,cali (ct),articulo 205. acceso carnal violento,martes,0.020833333335758653,angel del hogar e7,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2018-05-08,valle,cali (ct),articulo 206. acto sexual violento,martes,0.5,urb. tequendama e19,urbana,casas de habitacion,contundentes,a pie,a pie,18,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2018-05-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.8333333333357587,san luis e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,9,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-05-08,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.29166666666424135,caney e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-08,valle,cali (ct),articulo 210 a. acoso sexual,martes,0.33333333333575865,eduardo santos e12,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-09,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,miercoles,0.7708333333357587,san nicolas e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-05-10,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,jueves,0.7430555555547471,manuela beltran e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,empleado particular,no reportada,primaria,76001000
2018-05-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.41666666666424135,ciudadela floralia e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,8,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.625,colseguros andes e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-10,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,jueves,0.625,la base e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-11,valle,cali (ct),articulo 205. acceso carnal violento,viernes,0.9166666666642413,prados de oriente e11,urbana,carceles,contundentes,a pie,a pie,19,masculino,soltero,colombia,desempleado,,secundaria,76001000
2018-05-11,valle,cali (ct),articulo 205. acceso carnal violento,viernes,0.7784722222204437,urb. tequendama e19,urbana,clinicas y similares,contundentes,a pie,a pie,28,femenino,soltero,colombia,ama de casa,no reportada,secundaria,76001000
2018-05-11,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,viernes,0.6458333333357587,panamericano e10,urbana,casas de habitacion,contundentes,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-11,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,viernes,0.75,desepaz invicali e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,6,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-12,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,sabado,0.6458333333357587,las orquideas e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.6666666666642413,la sultana e20,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,5,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.6666666666642413,la sultana e20,urbana,casas de habitacion,arma blanca / cortopunzante,a pie,a pie,10,femenino,soltero,,estudiante,no reportada,secundaria,76001000
2018-05-12,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,sabado,0.8333333333357587,petecuy i e6,urbana,vias publicas,contundentes,a pie,a pie,5,masculino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-05-13,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,0.45833333333575865,vista hermosa e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,2,femenino,soltero,colombia,estudiante,no reportada,analfabeta,76001000
2018-05-13,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,domingo,0.875,ciudad cordoba e15,urbana,vias publicas,sin empleo de armas,a pie,a pie,5,femenino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-05-13,valle,cali (ct),articulo 210 a. acoso sexual,domingo,0.22916666666424135,,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.7916666666642413,lili e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,10,masculino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-14,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,lunes,0.8055555555547471,rodrigo lara bonilla e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,10,femenino,soltero,colombia,estudiante,,primaria,76001000
2018-05-15,valle,cali (ct),articulo 208. acceso carnal abusivo con menor de 14 anos,martes,0.5,la sultana e20,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,,secundaria,76001000
2018-05-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.41666666666424135,siete de agosto e7,urbana,vias publicas,contundentes,a pie,a pie,7,masculino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-05-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.875,lourdes e18,urbana,vias publicas,contundentes,a pie,a pie,7,femenino,soltero,colombia,desempleado,,analfabeta,76001000
2018-05-15,valle,cali (ct),articulo 209. actos sexuales con menor de 14 anos,martes,0.47777777777810115,el poblado ii e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,7,femenino,soltero,colombia,desempleado,no reportada,analfabeta,76001000
2018-05-15,valle,cali (ct),articulo 210 a. acoso sexual,martes,0.0,san juan bosco e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2018-05-15,valle,cali (ct),articulo 210 a. acoso sexual,martes,0.25,calypso e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-15,valle,cali (ct),articulo 219 a. utilizacion o facilitacion de medios de comunicacion para ofrecer servicios sexuales de menores,martes,0.5833333333357587,cgto la buitrera e18,rural,red virtual o internet,sin empleo de armas,a pie,a pie,11,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
2018-05-15,valle,cali (ct),articulo 219 a. utilizacion o facilitacion de medios de comunicacion para ofrecer servicios sexuales de menores,martes,0.5833333333357587,cgto la buitrera e18,rural,red virtual o internet,sin empleo de armas,a pie,a pie,13,femenino,soltero,colombia,estudiante,no reportada,primaria,76001000
