fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesiones,escolaridad,codigo_dane
2011-03-21,valle,cali (ct),lunes,11:00:00,alirio mora beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-03-21,valle,cali (ct),lunes,19:00:00,san fernando nuevo e19,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,no reportado,desempleado,no reportado,primaria,76001000
2011-03-21,valle,cali (ct),lunes,19:45:00,paz e13,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2011-03-21,valle,cali (ct),lunes,20:00:00,diamante e13,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-21,valle,cali (ct),lunes,21:10:00,la luisa e19,rural,lote baldio,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-21,valle,cali (ct),lunes,21:10:00,la luisa e19,rural,lote baldio,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-03-21,valle,cali (ct),lunes,23:30:00,alfonso lopez i e7,urbana,parques,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2011-03-22,valle,cali (ct),martes,01:15:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-22,valle,cali (ct),martes,20:30:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-22,valle,cali (ct),martes,22:05:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-23,valle,cali (ct),miercoles,14:30:00,vallado e15,urbana,vias publicas,arma de fuego,bicicleta,a pie,35,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-03-24,valle,cali (ct),jueves,01:45:00,san nicolas e3,urbana,vias publicas,punzantes,a pie,a pie,26,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-24,valle,cali (ct),jueves,18:05:00,el poblado ii e13,urbana,,arma blanca,a pie,a pie,23,masculino,soltero,no reportado,estudiante,no reportado,superior,76001000
2011-03-24,valle,cali (ct),jueves,20:30:00,villanueva e12,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,44,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-03-25,valle,cali (ct),viernes,00:05:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,no reportado,desempleado,no reportado,primaria,76001000
2011-03-25,valle,cali (ct),viernes,00:10:00,santa elena e10,urbana,vias publicas,arma blanca,a pie,a pie,65,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-25,valle,cali (ct),viernes,20:40:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-03-26,valle,cali (ct),sabado,00:20:00,camilo torres e4,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-03-26,valle,cali (ct),sabado,00:20:00,camilo torres e4,urbana,vias publicas,arma de fuego,a pie,a pie,33,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-03-26,valle,cali (ct),sabado,01:15:00,panamericano e10,urbana,interior vehiculo particular,arma de fuego,vehiculo,vehiculo,27,femenino,separado,colombia,comerciante,no reportado,superior,76001000
2011-03-26,valle,cali (ct),sabado,01:15:00,panamericano e10,urbana,interior vehiculo particular,arma de fuego,vehiculo,vehiculo,31,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2011-03-27,valle,cali (ct),domingo,05:00:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-27,valle,cali (ct),domingo,16:15:00,el calvario e3,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-03-27,valle,cali (ct),domingo,20:30:00,los conquistadores e11,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-03-28,valle,cali (ct),lunes,04:40:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-03-28,valle,cali (ct),lunes,20:05:00,el poblado ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,union libre,no reportado,desempleado,no reportado,secundaria,76001000
2011-03-28,valle,cali (ct),lunes,20:05:00,el poblado ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-03-28,valle,cali (ct),lunes,20:20:00,union de vivienda popular e16,urbana,vias publicas,arma de fuego,a pie,a pie,37,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2011-03-28,valle,cali (ct),lunes,20:40:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,20,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-29,valle,cali (ct),martes,10:45:00,prados del norte e2,urbana,vias publicas,arma de fuego,a pie,a pie,39,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-03-29,valle,cali (ct),martes,19:40:00,caldas e18,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,40,masculino,soltero,colombia,empleado particular,no reportado,tecnologo,76001000
2011-03-29,valle,cali (ct),martes,20:50:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2011-03-30,valle,cali (ct),miercoles,02:50:00,los comuneros i e15,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-30,valle,cali (ct),miercoles,07:20:00,seminario e19,urbana,vias publicas,arma blanca,a pie,a pie,25,masculino,soltero,no reportado,desempleado,no reportado,no reportado,76001000
2011-03-30,valle,cali (ct),miercoles,10:00:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-30,valle,cali (ct),miercoles,13:21:00,villanueva (carcel) e11,urbana,carceles,arma de fuego,a pie,a pie,28,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-03-30,valle,cali (ct),miercoles,18:00:00,valle del lili e17,urbana,vias publicas,arma de fuego,a pie,a pie,40,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-03-30,valle,cali (ct),miercoles,20:30:00,cgto la buitrera e18,rural,callejon,arma de fuego,a pie,a pie,62,masculino,soltero,colombia,pensionado,contador publico,superior,76001000
2011-03-31,valle,cali (ct),jueves,00:40:00,obrero e9,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,desempleado,no reportado,no reportado,76001000
2011-03-31,valle,cali (ct),jueves,01:30:00,siloe e20,urbana,,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-03-31,valle,cali (ct),jueves,16:20:00,puertas del sol e14,urbana,vias publicas,arma de fuego,bicicleta,a pie,24,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-03-31,valle,cali (ct),jueves,17:45:00,santa barbara e5,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,31,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-03-31,valle,cali (ct),jueves,22:30:00,urbanizacion calimio e6,urbana,billares,arma de fuego,conductor motocicleta,a pie,29,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-04-01,valle,cali (ct),viernes,02:38:00,san luis e6,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,51,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-01,valle,cali (ct),viernes,06:06:00,junin e9,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-04-01,valle,cali (ct),viernes,13:50:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,39,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-01,valle,cali (ct),viernes,18:45:00,,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-01,valle,cali (ct),viernes,19:17:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-04-01,valle,cali (ct),viernes,21:10:00,paz e13,urbana,vias publicas,arma de fuego,a pie,a pie,58,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2011-04-01,valle,cali (ct),viernes,23:00:00,siete de agosto e7,urbana,vias publicas,arma de fuego,a pie,a pie,38,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2011-04-02,valle,cali (ct),sabado,01:00:00,manuela beltran e14,urbana,vias publicas,arma de fuego,a pie,a pie,34,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-02,valle,cali (ct),sabado,07:15:00,manzanares e4,urbana,alimentador bus m.i.o.,arma blanca,pasajero bus,pasajero bus,36,femenino,separado,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-02,valle,cali (ct),sabado,07:20:00,ciudad capri e17,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,46,masculino,union libre,colombia,empleado salud,medico,superior,76001000
2011-04-02,valle,cali (ct),sabado,20:55:00,unid. bueno madrid e4,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,35,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-02,valle,cali (ct),sabado,20:55:00,unid. bueno madrid e4,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,49,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-03,valle,cali (ct),domingo,00:01:00,villa blanca e13,urbana,vias publicas,arma de fuego,a pie,a pie,33,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-03,valle,cali (ct),domingo,00:30:00,san luis e6,urbana,vias publicas,arma blanca,a pie,a pie,44,masculino,casado,no reportado,empleado particular,no reportado,secundaria,76001000
2011-04-03,valle,cali (ct),domingo,02:00:00,santa monica popular e8,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-04,valle,cali (ct),lunes,00:10:00,tejares de salomia e6,urbana,vias publicas,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-04,valle,cali (ct),lunes,01:25:00,los conquistadores e11,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-04,valle,cali (ct),lunes,01:40:00,el trebol e8,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-04-04,valle,cali (ct),lunes,18:47:00,san nicolas e3,urbana,vias publicas,arma blanca,a pie,a pie,16,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-05,valle,cali (ct),martes,20:04:00,la independencia e11,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,21,masculino,union libre,colombia,empleado policial,policia,secundaria,76001000
2011-04-05,valle,cali (ct),martes,20:53:00,petecuy i e6,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,separado,colombia,desempleado,no reportado,primaria,76001000
2011-04-05,valle,cali (ct),martes,23:00:00,la base,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-04-06,valle,cali (ct),miercoles,00:05:00,san luis e6,urbana,vias publicas,arma de fuego,a pie,a pie,34,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-04-06,valle,cali (ct),miercoles,21:00:00,el rodeo e12,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,41,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-04-06,valle,cali (ct),miercoles,21:33:00,la isla e4,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-07,valle,cali (ct),jueves,12:30:00,inv. brisas de comuneros  e15,urbana,vias publicas,arma de fuego,a pie,a pie,76,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2011-04-07,valle,cali (ct),jueves,14:04:00,villanueva e12,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-07,valle,cali (ct),jueves,15:30:00,,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,29,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-07,valle,cali (ct),jueves,15:30:00,,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,33,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2011-04-07,valle,cali (ct),jueves,16:40:00,san nicolas e3,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-07,valle,cali (ct),jueves,17:40:00,san cayetano e3,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-04-07,valle,cali (ct),jueves,23:30:00,santa elena e10,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,36,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-04-08,valle,cali (ct),viernes,10:30:00,alfonso lopez ii e7,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-08,valle,cali (ct),viernes,19:45:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-08,valle,cali (ct),viernes,20:00:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-08,valle,cali (ct),viernes,20:45:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-08,valle,cali (ct),viernes,20:50:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-08,valle,cali (ct),viernes,21:58:00,diamante e13,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-04-09,valle,cali (ct),sabado,00:15:00,cgto la buitrera e18,rural,dentro de la vivienda,arma de fuego,no reportado,no reportado,14,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-04-09,valle,cali (ct),sabado,08:00:00,inv. cinta belisario e13,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-09,valle,cali (ct),sabado,08:00:00,las orquideas e14,urbana,vias publicas,arma de fuego,a pie,a pie,33,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-09,valle,cali (ct),sabado,08:00:00,primavera e11,urbana,peluqueria y similares,arma de fuego,a pie,a pie,19,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-09,valle,cali (ct),sabado,08:00:00,san antonio e3,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,67,masculino,soltero,colombia,pensionado,no reportado,superior,76001000
2011-04-10,valle,cali (ct),domingo,00:05:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2011-04-10,valle,cali (ct),domingo,00:30:00,el troncal e8,urbana,,arma de fuego,bicicleta,a pie,18,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-04-10,valle,cali (ct),domingo,00:30:00,los comuneros i e15,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-10,valle,cali (ct),domingo,11:30:00,puerto nuevo e7,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-10,valle,cali (ct),domingo,11:30:00,puerto nuevo e7,urbana,vias publicas,arma de fuego,a pie,a pie,44,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-04-10,valle,cali (ct),domingo,17:00:00,las granjas e10,urbana,,arma de fuego,a pie,a pie,18,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-04-10,valle,cali (ct),domingo,20:40:00,nueva floresta e12,urbana,dentro de la vivienda,arma de fuego,no reportado,no reportado,50,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-10,valle,cali (ct),domingo,21:10:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-04-10,valle,cali (ct),domingo,22:30:00,jose holguin garces e11,urbana,vias publicas,arma de fuego,a pie,a pie,46,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,02:50:00,inv. brisas de comuneros  e15,urbana,casas de habitacion,contundentes,a pie,a pie,22,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,03:20:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,05:00:00,,urbana,vias publicas,arma de fuego,a pie,a pie,59,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,05:45:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,07:13:00,inv. brisas de comuneros  e15,urbana,vias publicas,arma blanca,a pie,a pie,28,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,08:00:00,el poblado i e13,urbana,casas de habitacion,contundentes,a pie,a pie,71,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,14:55:00,petecuy iii e6,urbana,vias publicas,arma de fuego,no reportado,no reportado,21,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,16:16:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,16:30:00,sucre e9,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-11,valle,cali (ct),lunes,18:45:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-11,valle,cali (ct),lunes,18:45:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-12,valle,cali (ct),martes,09:00:00,villa del sur e11,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-12,valle,cali (ct),martes,14:30:00,el sena e5,urbana,panaderias,arma de fuego,a pie,a pie,29,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-12,valle,cali (ct),martes,15:45:00,la fortaleza e11,urbana,,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-12,valle,cali (ct),martes,19:30:00,santa elena e10,urbana,vias publicas,arma de fuego,bicicleta,a pie,61,masculino,union libre,colombia,comerciante,no reportado,primaria,76001000
2011-04-13,valle,cali (ct),miercoles,08:08:00,san juan bosco e3,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2011-04-13,valle,cali (ct),miercoles,08:30:00,urb. tequendama e19,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-13,valle,cali (ct),miercoles,10:43:00,camilo torres e4,urbana,vias publicas,contundentes,a pie,a pie,37,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-13,valle,cali (ct),miercoles,19:49:00,urb. tequendama e19,urbana,vias publicas,arma de fuego,a pie,a pie,45,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2011-04-13,valle,cali (ct),miercoles,20:10:00,jose maria cordoba e11,urbana,,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-14,valle,cali (ct),jueves,06:15:00,remansos de comfandi e21,urbana,vias publicas,arma de fuego,bicicleta,conductor motocicleta,24,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-14,valle,cali (ct),jueves,10:15:00,alameda e9,urbana,vias publicas,arma de fuego,a pie,a pie,51,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-04-14,valle,cali (ct),jueves,22:15:00,los comuneros ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-15,valle,cali (ct),viernes,01:40:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-15,valle,cali (ct),viernes,08:00:00,el limonar e17,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-15,valle,cali (ct),viernes,09:00:00,republica israel e16,urbana,vias publicas,arma de fuego,a pie,a pie,38,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-15,valle,cali (ct),viernes,12:50:00,la luisa e19,rural,carretera,arma de fuego,a pie,a pie,53,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-04-15,valle,cali (ct),viernes,18:00:00,primavera e11,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-15,valle,cali (ct),viernes,18:00:00,primavera e11,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-16,valle,cali (ct),sabado,14:30:00,los parques e5,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-04-16,valle,cali (ct),sabado,20:20:00,villa del lago e13,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-16,valle,cali (ct),sabado,23:15:00,santa anita e17,urbana,discotecas,arma de fuego,conductor motocicleta,a pie,19,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-16,valle,cali (ct),sabado,23:15:00,santa anita e17,urbana,discotecas,arma de fuego,conductor motocicleta,a pie,29,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-16,valle,cali (ct),sabado,23:15:00,santa anita e17,urbana,discotecas,arma de fuego,conductor motocicleta,a pie,38,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-17,valle,cali (ct),domingo,06:15:00,melendez e18,urbana,vias publicas,arma blanca,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-17,valle,cali (ct),domingo,09:30:00,marroquin i e14,urbana,vias publicas,arma de fuego,vehiculo,a pie,38,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-04-17,valle,cali (ct),domingo,14:45:00,el limonar e17,urbana,apartamento,arma de fuego,a pie,a pie,30,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-17,valle,cali (ct),domingo,15:50:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-17,valle,cali (ct),domingo,18:27:00,nueva floresta e12,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,26,masculino,soltero,no reportado,comerciante,no reportado,secundaria,76001000
2011-04-17,valle,cali (ct),domingo,19:57:00,la fortaleza e11,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-18,valle,cali (ct),lunes,00:05:00,,rural,fincas y similares,arma de fuego,a pie,a pie,19,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-18,valle,cali (ct),lunes,00:05:00,,rural,fincas y similares,arma de fuego,a pie,a pie,22,masculino,union libre,colombia,empleado particular,no reportado,analfabeta,76001000
2011-04-18,valle,cali (ct),lunes,01:10:00,,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-04-18,valle,cali (ct),lunes,01:15:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-18,valle,cali (ct),lunes,05:40:00,diamante e13,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-18,valle,cali (ct),lunes,08:00:00,prados del sur e18,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-18,valle,cali (ct),lunes,08:00:00,siloe e20,urbana,,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-18,valle,cali (ct),lunes,14:10:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2011-04-18,valle,cali (ct),lunes,16:50:00,leon xiii e11,urbana,vias publicas,arma de fuego,a pie,a pie,40,masculino,soltero,no reportado,desempleado,no reportado,secundaria,76001000
2011-04-19,valle,cali (ct),martes,11:20:00,departamental e10,urbana,vias publicas,arma de fuego,a pie,a pie,56,masculino,casado,colombia,empleado publico,abogado,secundaria,76001000
2011-04-19,valle,cali (ct),martes,12:15:00,ciudadela floralia e6,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-19,valle,cali (ct),martes,13:45:00,el recuerdo e11,urbana,vias publicas,arma blanca,a pie,a pie,25,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-19,valle,cali (ct),martes,20:15:00,calimio desepaz e21,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-04-19,valle,cali (ct),martes,21:50:00,siete de agosto e7,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-19,valle,cali (ct),martes,22:00:00,los lagos e13,urbana,vias publicas,arma blanca,a pie,bicicleta,17,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
