fecha,departamento,municipio,dia,hora,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2012-06-04,valle,cali (ct),lunes,13:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-06-05,valle,cali (ct),martes,00:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,24,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-06-07,valle,cali (ct),jueves,17:00:00,urbana,vias publicas,contundentes,no reportado,no reportado,51,masculino,union libre,colombia,comerciante,no reportada,secundaria,76001000
2012-06-10,valle,cali (ct),domingo,09:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,35,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-10,valle,cali (ct),domingo,15:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,34,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-14,valle,cali (ct),jueves,12:00:00,rural,"colegios, escuelas",contundentes,a pie,a pie,35,femenino,casado,no reportado,educador,licenciado,superior,76001000
2012-06-15,valle,cali (ct),viernes,00:00:00,urbana,casas de habitacion,contundentes,no reportado,no reportado,40,femenino,union libre,colombia,independiente,no reportada,secundaria,76001000
2012-06-15,valle,cali (ct),viernes,09:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,47,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-06-15,valle,cali (ct),viernes,09:49:00,urbana,vias publicas,no reportado,no reportado,no reportado,47,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-06-16,valle,cali (ct),sabado,14:00:00,urbana,vias publicas,no reportado,a pie,a pie,52,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-06-17,valle,cali (ct),domingo,12:00:00,urbana,vias publicas,arma de fuego,no reportado,no reportado,26,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-19,valle,cali (ct),martes,10:00:00,urbana,vias publicas,no reportado,a pie,a pie,39,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-19,valle,cali (ct),martes,15:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,56,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-06-19,valle,cali (ct),martes,22:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,36,femenino,viudo,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-20,valle,cali (ct),miercoles,16:30:00,urbana,clinicas y similares,no reportado,a pie,a pie,21,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2012-06-21,valle,cali (ct),jueves,08:21:00,urbana,casas de habitacion,contundentes,a pie,a pie,47,femenino,casado,colombia,comerciante,no reportado,primaria,76001000
2012-06-22,valle,cali (ct),viernes,10:30:00,urbana,vias publicas,no reportado,a pie,a pie,54,femenino,casado,colombia,independiente,no reportado,primaria,76001000
2012-06-22,valle,cali (ct),viernes,15:45:00,urbana,oficinas,no reportado,a pie,a pie,41,femenino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2012-06-22,valle,cali (ct),viernes,18:45:00,urbana,vias publicas,no reportado,no reportado,no reportado,47,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-23,valle,cali (ct),sabado,11:51:00,urbana,casas de habitacion,no reportado,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-23,valle,cali (ct),sabado,23:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-24,valle,cali (ct),domingo,15:44:00,urbana,casas de habitacion,no reportado,a pie,a pie,22,femenino,casado,colombia,estudiante,no reportado,secundaria,76001000
2012-06-25,valle,cali (ct),lunes,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,34,masculino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2012-06-25,valle,cali (ct),lunes,16:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,41,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-06-26,valle,cali (ct),martes,13:30:00,urbana,almacenes,arma de fuego,a pie,a pie,29,masculino,soltero,colombia,independiente,no reportado,tecnico,76001000
2012-06-26,valle,cali (ct),martes,15:00:00,urbana,vias publicas,no reportado,a pie,a pie,54,masculino,soltero,no reportado,independiente,no reportado,tecnico,76001000
2012-06-27,valle,cali (ct),miercoles,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,44,femenino,soltero,colombia,educador,no reportado,tecnico,76001000
2012-06-28,valle,cali (ct),jueves,06:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,26,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-06-28,valle,cali (ct),jueves,21:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,32,femenino,soltero,colombia,ama de casa,no reportado,tecnico,76001000
2012-06-29,valle,cali (ct),viernes,19:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,33,masculino,soltero,colombia,empleado policial,policia,tecnico,76001000
2012-06-30,valle,cali (ct),sabado,15:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,44,femenino,viudo,colombia,ama de casa,no reportado,secundaria,76001000
2012-07-02,valle,cali (ct),lunes,00:00:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,37,femenino,casado,colombia,ama de casa,no reportada,secundaria,76001000
2012-07-02,valle,cali (ct),lunes,00:13:00,urbana,casas de habitacion,contundentes,a pie,a pie,28,masculino,soltero,no reportado,empleado particular,ingeniero industrial,superior,76001000
2012-07-02,valle,cali (ct),lunes,03:00:00,urbana,casas de habitacion,arma blanca,a pie,a pie,58,femenino,soltero,colombia,comerciante,no reportado,primaria,76001000
2012-07-02,valle,cali (ct),lunes,12:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,49,masculino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2012-07-03,valle,cali (ct),martes,20:30:00,urbana,vias publicas,arma de fuego,a pie,a pie,29,femenino,soltero,no reportado,ama de casa,no reportado,primaria,76001000
2012-07-03,valle,cali (ct),martes,22:15:00,urbana,vias publicas,no reportado,no reportado,no reportado,26,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2012-07-04,valle,cali (ct),miercoles,11:00:00,urbana,dentro de la vivienda,arma de fuego,conductor motocicleta,a pie,23,masculino,casado,colombia,empleado particular,administrador hotelero,superior,76001000
2012-07-04,valle,cali (ct),miercoles,20:12:00,urbana,vias publicas,arma de fuego,no reportado,a pie,38,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-07-05,valle,cali (ct),jueves,10:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,33,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2012-07-05,valle,cali (ct),jueves,17:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,39,masculino,divorciado,colombia,comerciante,odontologo,superior,76001000
2012-07-06,valle,cali (ct),viernes,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,52,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-06,valle,cali (ct),viernes,11:20:00,urbana,casas de habitacion,contundentes,a pie,a pie,58,masculino,casado,colombia,empleado particular,abogado,superior,76001000
2012-07-06,valle,cali (ct),viernes,17:30:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,19,masculino,union libre,colombia,estudiante,no reportado,secundaria,76001000
2012-07-07,valle,cali (ct),sabado,14:30:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-07-07,valle,cali (ct),sabado,14:30:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-07,valle,cali (ct),sabado,17:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,41,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-07,valle,cali (ct),sabado,19:30:00,urbana,casas de habitacion,arma blanca,a pie,a pie,42,masculino,union libre,colombia,comerciante,no reportado,primaria,76001000
2012-07-08,valle,cali (ct),domingo,08:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,28,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-07-09,valle,cali (ct),lunes,10:00:00,urbana,parques,contundentes,a pie,a pie,48,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-09,valle,cali (ct),lunes,15:35:00,urbana,casas de habitacion,contundentes,a pie,a pie,46,masculino,union libre,no reportado,independiente,no reportado,primaria,76001000
2012-07-09,valle,cali (ct),lunes,20:50:00,urbana,casas de habitacion,contundentes,a pie,a pie,52,femenino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2012-07-10,valle,cali (ct),martes,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,28,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-10,valle,cali (ct),martes,08:30:00,urbana,"hoteles, residencias, y similares.",no reportado,no reportado,no reportado,46,femenino,casado,libano,empleado particular,contador,superior,76001000
2012-07-10,valle,cali (ct),martes,09:30:00,urbana,oficinas,no reportado,a pie,a pie,50,femenino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-07-10,valle,cali (ct),martes,22:30:00,urbana,casas de habitacion,contundentes,a pie,a pie,34,masculino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2012-07-10,valle,cali (ct),martes,23:00:00,urbana,panaderias,contundentes,a pie,a pie,43,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-07-11,valle,cali (ct),miercoles,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,71,masculino,casado,no reportado,independiente,no reportado,primaria,76001000
2012-07-11,valle,cali (ct),miercoles,09:40:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,50,masculino,casado,no reportado,empleado particular,no reportado,tecnico,76001000
2012-07-11,valle,cali (ct),miercoles,14:00:00,urbana,vias publicas,no reportado,a pie,a pie,38,masculino,casado,colombia,empleado particular,no reportado,tecnologo,76001000
2012-07-12,valle,cali (ct),jueves,00:00:00,rural,casas de habitacion,contundentes,a pie,a pie,29,masculino,soltero,colombia,empleado particular,ingeniero,superior,76001000
2012-07-12,valle,cali (ct),jueves,00:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,29,masculino,union libre,no reportado,comerciante,no reportado,tecnico,76001000
2012-07-12,valle,cali (ct),jueves,08:52:00,urbana,vias publicas,no reportado,no reportado,no reportado,41,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-13,valle,cali (ct),viernes,00:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,50,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-07-13,valle,cali (ct),viernes,20:30:00,urbana,vias publicas,contundentes,a pie,a pie,49,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-13,valle,cali (ct),viernes,21:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,39,femenino,soltero,no reportado,desempleado,no reportado,primaria,76001000
2012-07-14,valle,cali (ct),sabado,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,19,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-14,valle,cali (ct),sabado,17:10:00,urbana,vias publicas,no reportado,a pie,a pie,55,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-15,valle,cali (ct),domingo,00:00:00,rural,vias publicas,no reportado,no reportado,no reportado,55,masculino,union libre,colombia,pensionado,no reportado,tecnico,76001000
2012-07-15,valle,cali (ct),domingo,00:00:00,urbana,vias publicas,contundentes,no reportado,no reportado,41,masculino,union libre,colombia,independiente,no reportada,primaria,76001000
2012-07-15,valle,cali (ct),domingo,12:00:00,urbana,vias publicas,contundentes,a pie,a pie,59,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-15,valle,cali (ct),domingo,12:49:00,urbana,casas de habitacion,contundentes,a pie,a pie,33,femenino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2012-07-15,valle,cali (ct),domingo,15:00:00,urbana,clinicas y similares,contundentes,a pie,a pie,40,masculino,soltero,colombia,empleado particular,medico,superior,76001000
2012-07-16,valle,cali (ct),lunes,00:00:00,rural,casas de habitacion,contundentes,a pie,a pie,42,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-07-16,valle,cali (ct),lunes,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,46,masculino,soltero,no reportado,pensionado,no reportado,primaria,76001000
2012-07-16,valle,cali (ct),lunes,06:30:00,urbana,vias publicas,arma de fuego,a pie,a pie,60,masculino,divorciado,colombia,empleado particular,no reportado,superior,76001000
2012-07-16,valle,cali (ct),lunes,10:00:00,urbana,clinicas y similares,no reportado,a pie,a pie,53,masculino,separado,colombia,empleado salud,neurocirujano,superior,76001000
2012-07-16,valle,cali (ct),lunes,10:12:00,urbana,casas de habitacion,contundentes,a pie,a pie,71,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-07-16,valle,cali (ct),lunes,19:56:00,urbana,casas de habitacion,contundentes,a pie,a pie,44,masculino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2012-07-17,valle,cali (ct),martes,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,50,masculino,casado,colombia,empleado particular,no reportada,superior,76001000
2012-07-17,valle,cali (ct),martes,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,47,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-17,valle,cali (ct),martes,07:00:00,rural,carretera,arma de fuego,a pie,a pie,66,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2012-07-17,valle,cali (ct),martes,09:00:00,urbana,vias publicas,no reportado,a pie,a pie,55,masculino,casado,colombia,independiente,no reportada,superior,76001000
2012-07-18,valle,cali (ct),miercoles,00:00:00,urbana,,arma blanca,a pie,a pie,61,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-07-18,valle,cali (ct),miercoles,00:00:00,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-18,valle,cali (ct),miercoles,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,25,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-07-19,valle,cali (ct),jueves,00:00:00,urbana,vias publicas,no reportado,a pie,a pie,44,femenino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-07-19,valle,cali (ct),jueves,00:00:00,urbana,vias publicas,no reportado,a pie,no reportado,24,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-07-19,valle,cali (ct),jueves,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,31,femenino,union libre,colombia,comerciante,no reportado,tecnico,76001000
2012-07-19,valle,cali (ct),jueves,15:00:00,urbana,vias publicas,sin empleo de armas,a pie,a pie,no reportado,no reporta,soltero,no reportado,empleado particular,no reportado,primaria,76001000
2012-07-19,valle,cali (ct),jueves,18:30:00,urbana,vias publicas,sin empleo de armas,a pie,a pie,44,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-21,valle,cali (ct),sabado,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,13,masculino,soltero,colombia,no reporta,no reportado,primaria,76001000
2012-07-21,valle,cali (ct),sabado,08:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,18,femenino,soltero,colombia,empleado particular,comunicador socialno reportadoperiodista,secundaria,76001000
2012-07-21,valle,cali (ct),sabado,15:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,67,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-07-22,valle,cali (ct),domingo,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,44,masculino,union libre,no reportado,educador,licenciado,superior,76001000
2012-07-22,valle,cali (ct),domingo,00:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,47,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-22,valle,cali (ct),domingo,09:30:00,urbana,vias publicas,contundentes,a pie,a pie,35,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-07-22,valle,cali (ct),domingo,11:30:00,urbana,vias publicas,no reportado,a pie,no reportado,45,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-23,valle,cali (ct),lunes,18:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,45,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-23,valle,cali (ct),lunes,18:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,47,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-07-24,valle,cali (ct),martes,00:00:00,urbana,vias publicas,contundentes,a pie,a pie,40,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-24,valle,cali (ct),martes,21:00:00,urbana,vias publicas,contundentes,a pie,a pie,18,femenino,soltero,colombia,estudiante,no reportado,superior,76001000
2012-07-24,valle,cali (ct),martes,21:13:00,urbana,vias publicas,no reportado,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-25,valle,cali (ct),miercoles,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,tecnico,76001000
2012-07-25,valle,cali (ct),miercoles,00:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,70,masculino,viudo,colombia,independiente,no reportada,tecnico,76001000
2012-07-25,valle,cali (ct),miercoles,00:00:00,urbana,vias publicas,arma blanca,a pie,a pie,58,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-25,valle,cali (ct),miercoles,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,45,femenino,union libre,colombia,desempleado,no reportado,superior,76001000
2012-07-25,valle,cali (ct),miercoles,16:50:00,urbana,vias publicas,no reportado,no reportado,no reportado,41,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-26,valle,cali (ct),jueves,17:05:00,urbana,vias publicas,no reportado,no reportado,no reportado,51,masculino,divorciado,colombia,comerciante,no reportado,tecnico,76001000
2012-07-26,valle,cali (ct),jueves,18:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,51,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-27,valle,cali (ct),viernes,13:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,32,femenino,divorciado,colombia,empleado particular,no reportado,tecnologo,76001000
2012-07-27,valle,cali (ct),viernes,17:00:00,urbana,vias publicas,contundentes,a pie,a pie,52,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-27,valle,cali (ct),viernes,18:47:00,urbana,vias publicas,no reportado,no reportado,no reportado,35,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-28,valle,cali (ct),sabado,11:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,no reportado,estudiante,no reportado,secundaria,76001000
2012-07-28,valle,cali (ct),sabado,12:30:00,urbana,vias publicas,no reportado,a pie,a pie,29,femenino,soltero,colombia,desempleado,no reportada,secundaria,76001000
2012-07-29,valle,cali (ct),domingo,17:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,38,femenino,divorciado,colombia,ama de casa,no reportado,primaria,76001000
2012-07-29,valle,cali (ct),domingo,17:30:00,urbana,vias publicas,no reportado,no reportado,no reportado,24,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-30,valle,cali (ct),lunes,11:00:00,urbana,vias publicas,contundentes,no reportado,no reportado,48,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-07-30,valle,cali (ct),lunes,17:30:00,urbana,vias publicas,no reportado,no reportado,no reportado,55,femenino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-07-30,valle,cali (ct),lunes,19:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,42,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-07-31,valle,cali (ct),martes,00:00:00,urbana,vias publicas,no reportado,no reportado,a pie,24,masculino,soltero,colombia,estudiante,no reportada,superior,76001000
2012-07-31,valle,cali (ct),martes,17:20:00,urbana,vias publicas,no reportado,no reportado,no reportado,19,masculino,soltero,colombia,estudiante,no reportado,tecnico,76001000
2012-07-31,valle,cali (ct),martes,17:20:00,urbana,vias publicas,no reportado,no reportado,no reportado,58,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-07-31,valle,cali (ct),martes,17:30:00,urbana,vias publicas,no reportado,a pie,a pie,30,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-07-31,valle,cali (ct),martes,18:23:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,28,masculino,casado,colombia,independiente,no reportado,superior,76001000
2012-08-01,valle,cali (ct),miercoles,00:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,44,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-08-01,valle,cali (ct),miercoles,12:00:00,urbana,vias publicas,contundentes,a pie,a pie,21,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-01,valle,cali (ct),miercoles,13:15:00,urbana,vias publicas,no reportado,a pie,a pie,33,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2012-08-01,valle,cali (ct),miercoles,18:30:00,urbana,vias publicas,no reportado,no reportado,no reportado,43,masculino,union libre,colombia,independiente,no reportada,secundaria,76001000
2012-08-01,valle,cali (ct),miercoles,20:00:00,urbana,vias publicas,contundentes,a pie,a pie,45,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-08-02,valle,cali (ct),jueves,08:00:00,urbana,vias publicas,contundentes,a pie,a pie,23,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-08-02,valle,cali (ct),jueves,09:00:00,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,43,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-08-02,valle,cali (ct),jueves,09:00:00,urbana,vias publicas,arma de fuego,no reportado,a pie,no reportado,no reportado,no reportado,no reportado,no reportado,no reportado,no reportado,76001000
2012-08-02,valle,cali (ct),jueves,15:08:00,urbana,oficinas,no reportado,a pie,a pie,19,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2012-08-02,valle,cali (ct),jueves,16:30:00,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-08-03,valle,cali (ct),viernes,00:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,51,femenino,casado,colombia,empleado publico,no reportado,superior,76001000
2012-08-03,valle,cali (ct),viernes,08:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,46,femenino,divorciado,colombia,empleado particular,licenciado,superior,76001000
2012-08-03,valle,cali (ct),viernes,08:15:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,43,masculino,casado,colombia,comerciante,no reportado,primaria,76001000
2012-08-03,valle,cali (ct),viernes,19:12:00,urbana,vias publicas,contundentes,a pie,a pie,45,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2012-08-03,valle,cali (ct),viernes,23:30:00,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,27,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-08-04,valle,cali (ct),sabado,09:30:00,urbana,vias publicas,no reportado,no reportado,no reportado,48,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-04,valle,cali (ct),sabado,13:40:00,urbana,clinicas y similares,contundentes,a pie,a pie,22,femenino,soltero,colombia,educador,licenciado,tecnico,76001000
2012-08-04,valle,cali (ct),sabado,19:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,48,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-05,valle,cali (ct),domingo,17:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,35,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-08-06,valle,cali (ct),lunes,05:20:00,urbana,vias publicas,contundentes,a pie,a pie,50,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-08-06,valle,cali (ct),lunes,06:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,38,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2012-08-06,valle,cali (ct),lunes,10:30:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2012-08-06,valle,cali (ct),lunes,12:30:00,urbana,,contundentes,a pie,a pie,26,femenino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2012-08-07,valle,cali (ct),martes,16:00:00,urbana,vias publicas,contundentes,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-08-07,valle,cali (ct),martes,21:17:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,31,femenino,union libre,colombia,ama de casa,no reportado,superior,76001000
2012-08-07,valle,cali (ct),martes,22:10:00,urbana,cancha de futbol,arma de fuego,a pie,a pie,32,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-08-07,valle,cali (ct),martes,23:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,68,masculino,union libre,colombia,agricultor,no reportado,tecnico,76001000
2012-08-08,valle,cali (ct),miercoles,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,46,masculino,casado,no reportado,empleado particular,no reportado,tecnico,76001000
2012-08-08,valle,cali (ct),miercoles,00:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,34,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-08-08,valle,cali (ct),miercoles,00:00:00,urbana,,no reportado,no reportado,no reportado,28,masculino,union libre,colombia,lider civico,no reportada,tecnico,76001000
2012-08-08,valle,cali (ct),miercoles,00:00:00,urbana,plazas de mercado,no reportado,a pie,a pie,41,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-08-09,valle,cali (ct),jueves,12:30:00,urbana,casas de habitacion,contundentes,a pie,a pie,19,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-09,valle,cali (ct),jueves,13:30:00,urbana,"colegios, escuelas",no reportado,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-10,valle,cali (ct),viernes,06:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,55,masculino,casado,no reportado,empleado particular,ingeniero de sistemas,superior,76001000
2012-08-10,valle,cali (ct),viernes,06:30:00,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,casado,colombia,empleado policial,no reportado,secundaria,76001000
2012-08-10,valle,cali (ct),viernes,09:00:00,urbana,vias publicas,contundentes,a pie,a pie,56,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-10,valle,cali (ct),viernes,15:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,40,masculino,casado,no reportado,empleado particular,no reportado,secundaria,76001000
2012-08-11,valle,cali (ct),sabado,00:01:00,urbana,casas de habitacion,contundentes,a pie,a pie,29,masculino,union libre,colombia,empleado policial,policia,tecnico,76001000
2012-08-11,valle,cali (ct),sabado,16:00:00,rural,casas de habitacion,contundentes,a pie,a pie,23,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-12,valle,cali (ct),domingo,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,35,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
