fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2011-04-26,valle,cali (ct),martes,16:00:00,alfonso lopez iii e7,urbana,casas de habitacion,arma de fuego,a pie,a pie,25,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-26,valle,cali (ct),martes,19:40:00,el refugio e19,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,54,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2011-04-27,valle,cali (ct),miercoles,09:00:00,la fortaleza e11,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,masculino,soltero,no reportado,independiente,no reportado,tecnico,76001000
2011-04-27,valle,cali (ct),miercoles,09:00:00,cgto la buitrera e18,urbana,vias publicas,arma de fuego,a pie,a pie,40,femenino,union libre,no reportado,independiente,no reportado,primaria,76001000
2011-04-27,valle,cali (ct),miercoles,14:30:00,quintas de salomia e6,urbana,local comercial,arma de fuego,vehiculo,a pie,30,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-04-27,valle,cali (ct),miercoles,18:00:00,villacolombia,urbana,,arma de fuego,a pie,a pie,67,masculino,union libre,no reportado,sindicalista,no reportado,tecnico,76001000
2011-04-28,valle,cali (ct),jueves,08:15:00,el lido e19,urbana,clinicas y similares,no reportado,a pie,a pie,30,masculino,soltero,colombia,independiente,disenador,superior,76001000
2011-04-28,valle,cali (ct),jueves,10:40:00,sector industria acopi e25,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,33,masculino,casado,no reportado,independiente,no reportado,superior,76001000
2011-04-28,valle,cali (ct),jueves,15:00:00,,urbana,vias publicas,contundentes,a pie,a pie,23,masculino,soltero,colombia,empleado particular,comunicador socialno reportadoperiodista,superior,76001000
2011-04-28,valle,cali (ct),jueves,15:00:00,,urbana,vias publicas,contundentes,a pie,a pie,48,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-28,valle,cali (ct),jueves,23:30:00,manuela beltran e14,urbana,,arma de fuego,a pie,a pie,57,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2011-04-29,valle,cali (ct),viernes,09:00:00,melendez e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,36,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-04-29,valle,cali (ct),viernes,09:00:00,melendez e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,56,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2011-04-29,valle,cali (ct),viernes,11:00:00,vipasa e2,urbana,oficinas,no reportado,a pie,a pie,19,femenino,soltero,colombia,estudiante,no reportado,superior,76001000
2011-05-01,valle,cali (ct),domingo,04:00:00,santo domingo e10,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-01,valle,cali (ct),domingo,15:15:00,portales de confandi e5,urbana,casas de habitacion,contundentes,a pie,a pie,41,femenino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2011-05-01,valle,cali (ct),domingo,15:15:00,portales de confandi e5,urbana,casas de habitacion,contundentes,a pie,a pie,50,masculino,casado,colombia,empleado particular,no reportado,tecnologo,76001000
2011-05-01,valle,cali (ct),domingo,17:00:00,,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,27,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-05-01,valle,cali (ct),domingo,18:00:00,ciudad talanga e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-01,valle,cali (ct),domingo,22:00:00,pasoancho e10,urbana,casas de habitacion,no reportado,a pie,a pie,29,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2011-05-01,valle,cali (ct),domingo,22:00:00,,urbana,casas de habitacion,no reportado,a pie,a pie,41,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2011-05-02,valle,cali (ct),lunes,07:30:00,caney e17,urbana,casas de habitacion,no reportado,a pie,a pie,37,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-05-03,valle,cali (ct),martes,09:00:00,alameda e9,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,52,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2011-05-03,valle,cali (ct),martes,15:00:00,el lido e19,urbana,vias publicas,no reportado,a pie,a pie,46,masculino,casado,colombia,independiente,no reportado,tecnologo,76001000
2011-05-04,valle,cali (ct),miercoles,10:00:00,juanambu e2,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,66,femenino,casado,colombia,independiente,no reportado,superior,76001000
2011-05-04,valle,cali (ct),miercoles,10:17:00,los andes e5,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2011-05-05,valle,cali (ct),jueves,09:00:00,obrero e9,urbana,vias publicas,arma de fuego,a pie,a pie,59,masculino,union libre,colombia,sindicalista,no reportado,tecnico,76001000
2011-05-05,valle,cali (ct),jueves,14:00:00,andres sanin e7,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2011-05-05,valle,cali (ct),jueves,18:30:00,la hacienda e17,urbana,vias publicas,no reportado,conductor motocicleta,a pie,25,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-06,valle,cali (ct),viernes,00:35:00,alfonso b. aragon e14,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,41,masculino,union libre,no reportado,ama de casa,no reportado,secundaria,76001000
2011-05-06,valle,cali (ct),viernes,05:00:00,vallado e15,urbana,dentro de la vivienda,no reportado,a pie,a pie,35,femenino,casado,colombia,empleado policial,policia,secundaria,76001000
2011-05-06,valle,cali (ct),viernes,09:00:00,chiminangos i e5,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,71,masculino,casado,colombia,independiente,no reportado,primaria,76001000
2011-05-07,valle,cali (ct),sabado,11:00:00,mojica e15,urbana,dentro de la vivienda,arma blanca,a pie,a pie,42,femenino,union libre,colombia,educador,no reportado,tecnico,76001000
2011-05-07,valle,cali (ct),sabado,13:35:00,santa isabel e19,urbana,dentro de la vivienda,arma de fuego,no reportado,a pie,46,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2011-05-07,valle,cali (ct),sabado,20:30:00,compartir e21,urbana,casas de habitacion,no reportado,a pie,a pie,32,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-05-07,valle,cali (ct),sabado,20:30:00,san antonio e3,urbana,vias publicas,arma blanca,a pie,a pie,24,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2011-05-08,valle,cali (ct),domingo,09:30:00,el cortijo e20,urbana,casas de habitacion,no reportado,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-05-08,valle,cali (ct),domingo,15:00:00,bretana e9,urbana,vias publicas,no reportado,a pie,a pie,56,masculino,casado,no reportado,independiente,no reportado,primaria,76001000
2011-05-08,valle,cali (ct),domingo,22:00:00,el retiro e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,45,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-05-09,valle,cali (ct),lunes,09:00:00,la nueva base e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,54,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2011-05-09,valle,cali (ct),lunes,13:30:00,paz e13,urbana,casas de habitacion,no reportado,a pie,a pie,29,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-05-09,valle,cali (ct),lunes,23:30:00,antonio narino e16,urbana,casas de habitacion,no reportado,a pie,a pie,18,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-05-10,valle,cali (ct),martes,19:30:00,villa del sur e11,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,33,femenino,union libre,colombia,independiente,no reportado,superior,76001000
2011-05-10,valle,cali (ct),martes,20:30:00,union de vivienda popular e16,urbana,vias publicas,no reportado,a pie,a pie,20,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2011-05-12,valle,cali (ct),jueves,09:00:00,potrero grande e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,17,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-05-13,valle,cali (ct),viernes,03:00:00,el retiro e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,39,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-05-13,valle,cali (ct),viernes,20:00:00,la independencia e11,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,54,femenino,viudo,colombia,independiente,no reportado,secundaria,76001000
2011-05-14,valle,cali (ct),sabado,10:00:00,santa fe e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,49,masculino,soltero,no reportado,independiente,no reportado,tecnico,76001000
2011-05-14,valle,cali (ct),sabado,19:00:00,los lagos e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,33,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-05-15,valle,cali (ct),domingo,00:29:00,ciudad jardin e22,urbana,casa en conjunto cerrado,no reportado,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-05-15,valle,cali (ct),domingo,08:55:00,el lido e19,urbana,casas de habitacion,no reportado,a pie,a pie,49,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-18,valle,cali (ct),miercoles,18:10:00,nueva floresta e12,urbana,casas de habitacion,contundentes,a pie,a pie,40,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-05-18,valle,cali (ct),miercoles,22:00:00,villanueva e12,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,37,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-19,valle,cali (ct),jueves,16:00:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,a pie,a pie,53,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-05-20,valle,cali (ct),viernes,00:00:00,granada e2,urbana,vias publicas,no reportado,a pie,a pie,29,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-05-20,valle,cali (ct),viernes,11:45:00,san nicolas e3,urbana,oficinas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2011-05-20,valle,cali (ct),viernes,18:00:00,el poblado ii e13,urbana,vias publicas,no reportado,a pie,a pie,21,femenino,casado,colombia,estudiante,no reportado,secundaria,76001000
2011-05-20,valle,cali (ct),viernes,20:00:00,el ingenio e17,urbana,dentro de la vivienda,no reportado,a pie,a pie,53,masculino,casado,colombia,empleado salud,medico,superior,76001000
2011-05-21,valle,cali (ct),sabado,10:00:00,la nueva base e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,33,masculino,divorciado,colombia,comerciante,no reportado,secundaria,76001000
2011-05-21,valle,cali (ct),sabado,22:00:00,alfonso lopez i e7,urbana,,contundentes,a pie,a pie,43,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-05-21,valle,cali (ct),sabado,22:00:00,alfonso lopez i e7,urbana,,contundentes,a pie,a pie,47,masculino,casado,colombia,independiente,no reportado,primaria,76001000
2011-05-22,valle,cali (ct),domingo,17:00:00,las granjas e10,urbana,casas de habitacion,arma de fuego,a pie,a pie,29,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2011-05-23,valle,cali (ct),lunes,09:00:00,el refugio e19,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,20,femenino,soltero,colombia,estudiante,no reportado,superior,76001000
2011-05-23,valle,cali (ct),lunes,17:59:00,valle grande e21,urbana,local comercial,arma de fuego,a pie,a pie,24,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-24,valle,cali (ct),martes,08:00:00,villanueva (carcel) e11,urbana,carceles,arma blanca,a pie,a pie,69,masculino,union libre,no reportado,desempleado,no reportado,primaria,76001000
2011-05-24,valle,cali (ct),martes,09:00:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,61,masculino,divorciado,colombia,comerciante,no reportado,secundaria,76001000
2011-05-24,valle,cali (ct),martes,16:07:00,ciudad jardin e22,urbana,parqueadero,no reportado,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-05-24,valle,cali (ct),martes,19:50:00,calima e4,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,46,femenino,casado,colombia,comerciante,no reportado,tecnico,76001000
2011-05-25,valle,cali (ct),miercoles,08:30:00,santa monica popular e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,20,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-05-25,valle,cali (ct),miercoles,10:00:00,terron colorado e1,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,41,femenino,divorciado,colombia,independiente,no reportado,secundaria,76001000
2011-05-25,valle,cali (ct),miercoles,11:00:00,saavedra galindo e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,43,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2011-05-25,valle,cali (ct),miercoles,11:30:00,el rodeo e12,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,43,masculino,union libre,colombia,educador,no reportado,superior,76001000
2011-05-25,valle,cali (ct),miercoles,15:40:00,siloe e20,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,23,femenino,soltero,colombia,no reporta,no reportado,secundaria,76001000
2011-05-25,valle,cali (ct),miercoles,20:00:00,villa del lago e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,56,femenino,casado,colombia,independiente,no reportado,primaria,76001000
2011-05-25,valle,cali (ct),miercoles,20:30:00,manuela beltran e14,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,38,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-26,valle,cali (ct),jueves,10:00:00,caldas e18,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,34,femenino,casado,colombia,educador,no reportado,superior,76001000
2011-05-27,valle,cali (ct),viernes,09:00:00,manuela beltran e14,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,51,femenino,viudo,colombia,independiente,no reportado,primaria,76001000
2011-05-27,valle,cali (ct),viernes,14:30:00,leon xiii e11,urbana,vias publicas,arma de fuego,a pie,a pie,23,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-05-27,valle,cali (ct),viernes,14:50:00,el limonar e17,urbana,vias publicas,no reportado,a pie,a pie,34,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-05-29,valle,cali (ct),domingo,03:30:00,leon xiii e11,urbana,vias publicas,arma de fuego,a pie,a pie,35,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-05-29,valle,cali (ct),domingo,15:30:00,benjamin herrera e8,urbana,casas de habitacion,contundentes,a pie,a pie,27,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-05-31,valle,cali (ct),martes,01:00:00,no reporta,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-05-31,valle,cali (ct),martes,11:30:00,san luis e6,urbana,casas de habitacion,no reportado,a pie,a pie,28,femenino,union libre,colombia,empleado publico,no reportado,superior,76001000
2011-05-31,valle,cali (ct),martes,12:55:00,jose m. marroquin ii e14,urbana,,arma de fuego,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-06-01,valle,cali (ct),miercoles,05:30:00,mojica ii e15,urbana,construccion,no reportado,a pie,a pie,43,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2011-06-01,valle,cali (ct),miercoles,07:00:00,porvenir e4,urbana,empresa,contundentes,a pie,a pie,41,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-01,valle,cali (ct),miercoles,21:00:00,el troncal e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,34,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-06-02,valle,cali (ct),jueves,19:30:00,panamericano e10,urbana,vias publicas,no reportado,a pie,a pie,28,masculino,soltero,colombia,empleado particular,no reportado,tecnologo,76001000
2011-06-04,valle,cali (ct),sabado,11:15:00,portales de confandi e5,urbana,casas de habitacion,arma de fuego,a pie,a pie,28,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-06-04,valle,cali (ct),sabado,15:00:00,santa rosa e3,urbana,vias publicas,arma de fuego,a pie,a pie,33,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-06-05,valle,cali (ct),domingo,10:30:00,leon xiii e11,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,38,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-06-05,valle,cali (ct),domingo,15:00:00,bellavista e19,urbana,frente a zoologico,arma de fuego,a pie,a pie,50,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-06-05,valle,cali (ct),domingo,20:30:00,puertas del sol e14,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,separado,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-06,valle,cali (ct),lunes,14:00:00,villanueva (carcel) e11,urbana,vias publicas,arma de fuego,a pie,a pie,25,femenino,union libre,colombia,desempleado,no reportado,primaria,76001000
2011-06-06,valle,cali (ct),lunes,18:28:00,petecuy ii e6,urbana,casas de habitacion,no reportado,a pie,a pie,47,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-06-06,valle,cali (ct),lunes,20:00:00,terron colorado e1,urbana,casas de habitacion,no reportado,a pie,a pie,40,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-06-07,valle,cali (ct),martes,10:30:00,los guayacanes e5,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,37,masculino,soltero,no reportado,educador,no reportado,superior,76001000
2011-06-07,valle,cali (ct),martes,16:00:00,san juan bosco e3,urbana,vias publicas,no reportado,a pie,a pie,30,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2011-06-09,valle,cali (ct),jueves,07:30:00,los parques e5,urbana,casas de habitacion,contundentes,a pie,a pie,37,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-09,valle,cali (ct),jueves,17:30:00,san pedro claver e11,urbana,casas de habitacion,no reportado,a pie,a pie,31,masculino,soltero,colombia,independiente,no reportado,no reportado,76001000
2011-06-09,valle,cali (ct),jueves,19:30:00,el jordan e18,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-06-09,valle,cali (ct),jueves,20:30:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,24,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-09,valle,cali (ct),jueves,21:00:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-06-10,valle,cali (ct),viernes,05:00:00,asturias e12,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,48,masculino,casado,no reportado,independiente,no reportado,secundaria,76001000
2011-06-11,valle,cali (ct),sabado,16:30:00,popular e4,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,31,femenino,union libre,colombia,empleado particular,no reportado,tecnologo,76001000
2011-06-12,valle,cali (ct),domingo,18:20:00,el ingenio e17,urbana,apartamento en conjunto cerrado,no reportado,a pie,a pie,66,femenino,separado,colombia,pensionado,no reportado,superior,76001000
2011-06-14,valle,cali (ct),martes,11:00:00,antonio narino e16,urbana,vias publicas,no reportado,conductor motocicleta,a pie,21,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-15,valle,cali (ct),miercoles,10:00:00,san luis e6,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-06-15,valle,cali (ct),miercoles,10:00:00,lourdes e18,urbana,dentro de la vivienda,no reportado,a pie,a pie,30,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2011-06-15,valle,cali (ct),miercoles,13:15:00,alfonso lopez i e7,urbana,casas de habitacion,contundentes,a pie,a pie,77,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-06-16,valle,cali (ct),jueves,11:00:00,antonio narino e16,urbana,vias publicas,arma de fuego,a pie,vehiculo,29,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-16,valle,cali (ct),jueves,18:30:00,industrial e8,urbana,casas de habitacion,arma de fuego,a pie,a pie,67,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-06-18,valle,cali (ct),sabado,00:00:00,centenario e2,urbana,dentro de la vivienda,no reportado,a pie,a pie,21,femenino,soltero,colombia,estudiante,no reportado,superior,76001000
2011-06-18,valle,cali (ct),sabado,00:00:00,santander e4,urbana,vias publicas,no reportado,a pie,a pie,65,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-06-18,valle,cali (ct),sabado,16:00:00,el recuerdo e11,urbana,casas de habitacion,no reportado,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-06-19,valle,cali (ct),domingo,11:30:00,alfonso lopez i e7,urbana,casas de habitacion,contundentes,a pie,a pie,51,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-19,valle,cali (ct),domingo,20:05:00,petecuy ii e6,urbana,vias publicas,arma de fuego,a pie,a pie,33,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2011-06-20,valle,cali (ct),lunes,11:00:00,,urbana,dentro de la vivienda,contundentes,a pie,a pie,39,femenino,union libre,colombia,independiente,no reportado,superior,76001000
2011-06-20,valle,cali (ct),lunes,15:00:00,alto napoles e18,urbana,hospitales,no reportado,a pie,a pie,39,masculino,union libre,colombia,empleado particular,fisioterapeuta,superior,76001000
2011-06-24,valle,cali (ct),viernes,14:30:00,chiminangos i e5,urbana,casas de habitacion,arma de fuego,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-06-24,valle,cali (ct),viernes,16:00:00,chiminangos i e5,urbana,casas de habitacion,arma de fuego,vehiculo,a pie,37,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-06-25,valle,cali (ct),sabado,09:00:00,porvenir e4,urbana,empresa,no reportado,a pie,a pie,57,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-06-25,valle,cali (ct),sabado,10:46:00,versalles e2,urbana,oficinas,no reportado,a pie,a pie,48,femenino,union libre,colombia,empleado particular,no reportado,superior,76001000
2011-06-25,valle,cali (ct),sabado,13:13:00,las granjas e10,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,58,masculino,casado,colombia,independiente,no reportado,superior,76001000
2011-06-25,valle,cali (ct),sabado,16:00:00,siloe e20,urbana,vias publicas,no reportado,a pie,a pie,42,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-06-26,valle,cali (ct),domingo,18:00:00,san pedro e3,urbana,vias publicas,no reportado,a pie,a pie,49,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2011-06-27,valle,cali (ct),lunes,07:00:00,la rivera e5,urbana,instalaciones de la policia,no reportado,a pie,a pie,23,masculino,soltero,colombia,empleado policial,no reportado,secundaria,76001000
2011-06-28,valle,cali (ct),martes,17:45:00,prados del norte e2,urbana,oficinas,no reportado,a pie,a pie,40,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2011-06-28,valle,cali (ct),martes,21:00:00,desepaz invicali e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,35,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-06-28,valle,cali (ct),martes,22:20:00,siete de agosto e7,urbana,vias publicas,no reportado,a pie,a pie,24,femenino,union libre,colombia,desempleado,no reportado,primaria,76001000
2011-06-29,valle,cali (ct),miercoles,09:00:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-06-30,valle,cali (ct),jueves,15:00:00,el paraiso e12,urbana,vias publicas,no reportado,a pie,a pie,25,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-01,valle,cali (ct),viernes,08:00:00,quintas del palmar e5,urbana,vias publicas,no reportado,a pie,a pie,50,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2011-07-01,valle,cali (ct),viernes,09:00:00,ciudad de los alamos e2,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,64,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-01,valle,cali (ct),viernes,19:00:00,pampa linda e19,urbana,casas de habitacion,no reportado,a pie,a pie,46,femenino,casado,colombia,empleado publico,trabajador social,superior,76001000
2011-07-03,valle,cali (ct),domingo,12:00:00,puertas del sol e14,urbana,vias publicas,arma de fuego,a pie,a pie,49,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-07-04,valle,cali (ct),lunes,00:00:00,alfonso barberena e12,urbana,vias publicas,no reportado,a pie,a pie,50,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-07-04,valle,cali (ct),lunes,09:00:00,alfonso lopez i e7,urbana,vias publicas,arma blanca,a pie,a pie,38,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-05,valle,cali (ct),martes,11:30:00,pampa linda e19,urbana,apartamento en conjunto cerrado,no reportado,a pie,a pie,43,femenino,casado,colombia,independiente,abogado,superior,76001000
2011-07-05,valle,cali (ct),martes,14:00:00,compartir e21,urbana,vias publicas,no reportado,a pie,a pie,42,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2011-07-05,valle,cali (ct),martes,17:00:00,chiminangos ii e5,urbana,casas de habitacion,arma de fuego,a pie,a pie,39,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-06,valle,cali (ct),miercoles,09:00:00,villa del sur e11,urbana,vias publicas,no reportado,a pie,a pie,53,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-06,valle,cali (ct),miercoles,13:00:00,,rural,clinicas y similares,no reportado,a pie,a pie,53,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-08,valle,cali (ct),viernes,09:00:00,saavedra galindo e8,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,31,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-08,valle,cali (ct),viernes,15:00:00,belisario caicedo e20,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,55,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2011-07-08,valle,cali (ct),viernes,20:30:00,petecuy i e6,urbana,vias publicas,arma de fuego,a pie,a pie,42,femenino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-07-09,valle,cali (ct),sabado,19:30:00,republica israel e16,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,43,masculino,union libre,colombia,independiente,no reportado,tecnico,76001000
2011-07-10,valle,cali (ct),domingo,08:09:00,los libertadores e3,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,48,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2011-07-10,valle,cali (ct),domingo,10:15:00,obrero e9,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,26,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-10,valle,cali (ct),domingo,16:00:00,suerte noventa e21,urbana,vias publicas,no reportado,a pie,a pie,36,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
