fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2010-02-15,valle,cali (ct),lunes,19:00:00,oasis de comfandi e6,urbana,,no reportado,a pie,a pie,43,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-15,valle,cali (ct),lunes,19:30:00,alirio mora beltran e14,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,35,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-02-15,valle,cali (ct),lunes,22:00:00,potrero grande e21,urbana,,arma de fuego,a pie,a pie,24,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-16,valle,cali (ct),martes,18:00:00,santa rosa e3,urbana,vias publicas,no reportado,a pie,a pie,52,masculino,casado,no reportado,empleado particular,no reportado,primaria,76001000
2010-02-16,valle,cali (ct),martes,20:15:00,el cortijo e20,urbana,casas de habitacion,arma de fuego,a pie,a pie,31,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-17,valle,cali (ct),miercoles,15:00:00,la campina e2,urbana,casas de habitacion,no reportado,a pie,a pie,50,masculino,separado,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-18,valle,cali (ct),jueves,12:10:00,el cortijo e20,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,37,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2010-02-18,valle,cali (ct),jueves,12:23:00,antonio narino e16,urbana,casas de habitacion,no reportado,a pie,a pie,24,femenino,union libre,colombia,ama de casa,no reportado,tecnico,76001000
2010-02-18,valle,cali (ct),jueves,13:00:00,el poblado i e13,urbana,vias publicas,arma blanca,a pie,a pie,56,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-18,valle,cali (ct),jueves,18:00:00,potrero grande e21,urbana,casas de habitacion,arma de fuego,a pie,a pie,45,femenino,casado,colombia,empleado particular,no reportado,primaria,76001000
2010-02-18,valle,cali (ct),jueves,19:30:00,el guabal e10,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,40,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-02-19,valle,cali (ct),viernes,03:00:00,el poblado i e13,urbana,dentro de la vivienda,no reportado,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-02-19,valle,cali (ct),viernes,17:50:00,santa rosa e3,urbana,oficinas,no reportado,a pie,a pie,42,masculino,casado,colombia,empleado publico,no reportado,superior,76001000
2010-02-19,valle,cali (ct),viernes,17:50:00,san pedro e3,urbana,vias publicas,contundentes,a pie,a pie,42,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-02-20,valle,cali (ct),sabado,03:00:00,el guabal e10,urbana,casas de habitacion,arma de fuego,a pie,a pie,38,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-20,valle,cali (ct),sabado,08:30:00,petecuy i e6,urbana,vias publicas,contundentes,a pie,a pie,35,masculino,divorciado,colombia,independiente,no reportado,secundaria,76001000
2010-02-20,valle,cali (ct),sabado,12:00:00,altos de menga e2,urbana,vias publicas,contundentes,a pie,a pie,53,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-02-20,valle,cali (ct),sabado,14:00:00,san nicolas e3,urbana,vias publicas,arma de fuego,vehiculo,a pie,31,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-02-20,valle,cali (ct),sabado,20:02:00,alfonso b. aragon e14,urbana,dentro de la vivienda,no reportado,a pie,a pie,7,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2010-02-20,valle,cali (ct),sabado,20:02:00,alfonso b. aragon e14,urbana,dentro de la vivienda,no reportado,a pie,a pie,25,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-20,valle,cali (ct),sabado,21:00:00,urbanizacion calimio e6,urbana,vias publicas,no reportado,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-02-20,valle,cali (ct),sabado,21:40:00,urbanizacion calimio e6,urbana,vias publicas,no reportado,a pie,a pie,32,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-21,valle,cali (ct),domingo,20:00:00,aranjuez e9,urbana,vias publicas,contundentes,a pie,a pie,19,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-02-22,valle,cali (ct),lunes,15:00:00,jorge eliecer gaitan e6,urbana,,no reportado,a pie,a pie,22,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-22,valle,cali (ct),lunes,15:10:00,san fernando nuevo e19,urbana,clinicas y similares,no reportado,a pie,a pie,27,masculino,casado,colombia,empleado salud,no reportado,superior,76001000
2010-02-22,valle,cali (ct),lunes,16:00:00,laureano gomez e15,urbana,,arma blanca,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-02-23,valle,cali (ct),martes,08:30:00,guayaquil e9,urbana,vias publicas,no reportado,a pie,a pie,46,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2010-02-23,valle,cali (ct),martes,17:30:00,petecuy ii e6,urbana,,no reportado,a pie,a pie,34,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-24,valle,cali (ct),miercoles,21:30:00,ciudadela floralia e6,urbana,casas de habitacion,no reportado,a pie,a pie,31,masculino,casado,colombia,desempleado,no reportado,secundaria,76001000
2010-02-25,valle,cali (ct),jueves,20:00:00,valle del lili e17,urbana,vias publicas,no reportado,a pie,a pie,38,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-25,valle,cali (ct),jueves,20:00:00,valle del lili e17,urbana,vias publicas,no reportado,a pie,a pie,48,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-25,valle,cali (ct),jueves,21:00:00,ciudad cordoba e15,urbana,vias publicas,no reportado,a pie,a pie,52,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-26,valle,cali (ct),viernes,12:37:00,san vicente e2,urbana,vias publicas,no reportado,a pie,a pie,53,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2010-02-26,valle,cali (ct),viernes,18:40:00,san joaquin e17,urbana,parqueadero,contundentes,a pie,a pie,35,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-26,valle,cali (ct),viernes,19:00:00,ciudadela floralia e6,urbana,casas de habitacion,no reportado,a pie,a pie,29,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-27,valle,cali (ct),sabado,10:00:00,alferez real e18,urbana,cafe internet,no reportado,a pie,a pie,19,femenino,soltero,colombia,estudiante,no reportado,superior,76001000
2010-02-27,valle,cali (ct),sabado,17:47:00,san luis ii e6,urbana,dentro de la vivienda,no reportado,a pie,a pie,38,masculino,casado,no reportado,empleado particular,no reportado,secundaria,76001000
2010-02-27,valle,cali (ct),sabado,23:00:00,antonio narino e16,urbana,casas de habitacion,arma de fuego,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-02-27,valle,cali (ct),sabado,23:00:00,antonio narino e16,urbana,casas de habitacion,arma de fuego,a pie,a pie,46,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-28,valle,cali (ct),domingo,09:00:00,,urbana,casas de habitacion,no reportado,a pie,a pie,34,masculino,union libre,colombia,desempleado,no reportado,analfabeta,76001000
2010-02-28,valle,cali (ct),domingo,10:00:00,ciudadela confandi e17,urbana,vias publicas,no reportado,a pie,a pie,39,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-28,valle,cali (ct),domingo,14:00:00,puerto mallarino e7,rural,vias publicas,contundentes,a pie,a pie,30,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2010-02-28,valle,cali (ct),domingo,22:35:00,ciudad cordoba e15,urbana,casas de habitacion,no reportado,a pie,a pie,47,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2010-03-01,valle,cali (ct),lunes,09:00:00,el limonar e17,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,37,masculino,soltero,no reportado,independiente,no reportado,primaria,76001000
2010-03-01,valle,cali (ct),lunes,10:30:00,champagnat e19,urbana,,no reportado,a pie,a pie,42,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-03-01,valle,cali (ct),lunes,11:00:00,prados de oriente e11,urbana,"colegios, escuelas",no reportado,a pie,a pie,34,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-04,valle,cali (ct),jueves,09:00:00,alfonso b. aragon e14,urbana,casas de habitacion,no reportado,a pie,a pie,54,masculino,separado,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-04,valle,cali (ct),jueves,10:45:00,bosques del limonar e17,urbana,casas de habitacion,no reportado,a pie,a pie,34,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-03-04,valle,cali (ct),jueves,19:26:00,comfenalco e6,urbana,casas de habitacion,no reportado,a pie,a pie,32,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-05,valle,cali (ct),viernes,09:00:00,20 de julio e11,urbana,casas de habitacion,contundentes,a pie,a pie,23,femenino,casado,colombia,estudiante,administrador de empresas,superior,76001000
2010-03-05,valle,cali (ct),viernes,09:00:00,belen e20,urbana,dentro de la vivienda,no reportado,a pie,a pie,26,femenino,casado,colombia,empleado particular,no reportado,tecnologo,76001000
2010-03-06,valle,cali (ct),sabado,00:00:00,alfonso barberena e12,urbana,vias publicas,no reportado,a pie,a pie,47,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-03-06,valle,cali (ct),sabado,15:30:00,alfonso lopez i e7,urbana,casas de habitacion,contundentes,a pie,a pie,40,masculino,viudo,colombia,comerciante,no reportado,primaria,76001000
2010-03-07,valle,cali (ct),domingo,08:30:00,las americas e8,urbana,vias publicas,contundentes,a pie,a pie,46,masculino,soltero,no reportado,independiente,no reportado,superior,76001000
2010-03-07,valle,cali (ct),domingo,11:53:00,san pedro e3,urbana,local comercial,contundentes,a pie,a pie,30,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2010-03-07,valle,cali (ct),domingo,16:00:00,tierra blanca e20,urbana,vias publicas,contundentes,a pie,a pie,29,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-03-08,valle,cali (ct),lunes,00:00:00,,urbana,vias publicas,no reportado,a pie,a pie,48,femenino,viudo,colombia,desempleado,no reportado,tecnico,76001000
2010-03-08,valle,cali (ct),lunes,19:00:00,simon bolivar e8,urbana,dentro de la vivienda,arma blanca,a pie,a pie,54,masculino,viudo,colombia,independiente,no reportado,secundaria,76001000
2010-03-09,valle,cali (ct),martes,21:30:00,mariano ramos e16,urbana,parques,no reportado,a pie,a pie,28,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-10,valle,cali (ct),miercoles,19:00:00,el sena e5,urbana,vias publicas,contundentes,a pie,a pie,45,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-10,valle,cali (ct),miercoles,20:30:00,chiminangos i e5,urbana,vias publicas,arma de fuego,a pie,a pie,40,masculino,casado,colombia,comerciante,no reportado,primaria,76001000
2010-03-11,valle,cali (ct),jueves,10:30:00,siloe e20,urbana,local comercial,contundentes,a pie,a pie,49,femenino,soltero,colombia,comerciante,no reportado,tecnico,76001000
2010-03-11,valle,cali (ct),jueves,14:00:00,aranjuez e9,urbana,empresa,no reportado,a pie,a pie,33,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-12,valle,cali (ct),viernes,12:30:00,santa monica residencial e2,urbana,oficinas,no reportado,a pie,a pie,40,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-03-12,valle,cali (ct),viernes,13:56:00,el vergel e13,urbana,vias publicas,no reportado,a pie,a pie,36,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2010-03-12,valle,cali (ct),viernes,18:00:00,paz e13,urbana,vias publicas,arma de fuego,a pie,a pie,35,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-03-12,valle,cali (ct),viernes,20:30:00,jorge eliecer gaitan e6,urbana,dentro de la vivienda,no reportado,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-03-13,valle,cali (ct),sabado,13:41:00,fepicol e7,urbana,apartamento,no reportado,a pie,a pie,42,masculino,union libre,colombia,desempleado,no reportado,superior,76001000
2010-03-14,valle,cali (ct),domingo,15:12:00,popular e4,urbana,dentro de la vivienda,no reportado,a pie,a pie,38,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-15,valle,cali (ct),lunes,15:06:00,los comuneros ii e13,urbana,casas de habitacion,no reportado,a pie,a pie,23,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-16,valle,cali (ct),martes,07:30:00,santa monica residencial e2,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,36,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-03-16,valle,cali (ct),martes,20:00:00,tercer milenio e21,urbana,vias publicas,no reportado,a pie,a pie,23,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-03-16,valle,cali (ct),martes,20:00:00,tercer milenio e21,urbana,vias publicas,no reportado,a pie,a pie,35,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-03-17,valle,cali (ct),miercoles,10:00:00,ciudad jardin e22,urbana,oficinas,contundentes,a pie,a pie,23,masculino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2010-03-17,valle,cali (ct),miercoles,12:41:00,porvenir e4,urbana,empresa,no reportado,a pie,a pie,34,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-18,valle,cali (ct),jueves,13:30:00,la selva e10,urbana,vias publicas,arma blanca,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-03-19,valle,cali (ct),viernes,00:00:00,villacolombia,urbana,dentro de la vivienda,no reportado,a pie,a pie,24,femenino,soltero,no reportado,estudiante,no reportado,superior,76001000
2010-03-19,valle,cali (ct),viernes,09:00:00,el troncal e8,urbana,dentro de la vivienda,no reportado,a pie,a pie,58,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-20,valle,cali (ct),sabado,00:00:00,alfonso barberena e12,urbana,dentro de la vivienda,no reportado,a pie,a pie,25,femenino,soltero,colombia,desempleado,no reportado,superior,76001000
2010-03-20,valle,cali (ct),sabado,05:00:00,siloe e20,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,30,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2010-03-20,valle,cali (ct),sabado,09:00:00,alto napoles e18,urbana,casas de habitacion,contundentes,a pie,a pie,47,femenino,casado,colombia,empleado publico,licenciado,superior,76001000
2010-03-20,valle,cali (ct),sabado,21:00:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,28,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2010-03-22,valle,cali (ct),lunes,09:00:00,charco azul e13,urbana,dentro de la vivienda,no reportado,a pie,a pie,52,masculino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2010-03-22,valle,cali (ct),lunes,13:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,no reportado,estudiante,no reportado,primaria,76001000
2010-03-22,valle,cali (ct),lunes,13:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,22,femenino,soltero,no reportado,ama de casa,no reportado,secundaria,76001000
2010-03-22,valle,cali (ct),lunes,13:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,soltero,no reportado,empleado particular,no reportado,secundaria,76001000
2010-03-22,valle,cali (ct),lunes,13:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,34,masculino,soltero,no reportado,empleado particular,no reportado,secundaria,76001000
2010-03-22,valle,cali (ct),lunes,13:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,37,femenino,soltero,no reportado,empleado particular,no reportado,primaria,76001000
2010-03-22,valle,cali (ct),lunes,14:30:00,marroquin i e14,urbana,local comercial,no reportado,a pie,a pie,26,femenino,union libre,colombia,empleado particular,no reportado,tecnologo,76001000
2010-03-22,valle,cali (ct),lunes,15:00:00,ciudad cordoba e15,urbana,casas de habitacion,no reportado,a pie,a pie,56,femenino,casado,colombia,empleado particular,no reportado,primaria,76001000
2010-03-23,valle,cali (ct),martes,17:00:00,oasis de comfandi e6,urbana,casas de habitacion,no reportado,a pie,a pie,40,femenino,casado,colombia,empleado policial,policia,superior,76001000
2010-03-24,valle,cali (ct),miercoles,22:27:00,villacolombia,urbana,dentro de la vivienda,no reportado,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2010-03-25,valle,cali (ct),jueves,09:00:00,ciudad capri e17,urbana,dentro de la vivienda,contundentes,a pie,a pie,28,masculino,casado,colombia,empleado particular,ingeniero de sistemas,superior,76001000
2010-03-25,valle,cali (ct),jueves,10:00:00,laureano gomez e15,urbana,dentro de la vivienda,no reportado,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-03-26,valle,cali (ct),viernes,19:00:00,multicentro e17,urbana,apartamento,contundentes,a pie,a pie,62,femenino,divorciado,colombia,ama de casa,no reportado,secundaria,76001000
2010-03-26,valle,cali (ct),viernes,21:40:00,villa del lago e13,urbana,casas de habitacion,arma de fuego,conductor motocicleta,a pie,33,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-27,valle,cali (ct),sabado,10:00:00,ciudad jardin e22,urbana,casas de habitacion,contundentes,a pie,a pie,46,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-03-30,valle,cali (ct),martes,10:40:00,lourdes e18,urbana,clinicas y similares,contundentes,a pie,a pie,41,femenino,casado,colombia,empleado particular,administrador de empresas,superior,76001000
2010-03-30,valle,cali (ct),martes,13:32:00,ciudadela confandi e17,urbana,casas de habitacion,contundentes,a pie,a pie,52,masculino,casado,colombia,empleado particular,ingeniero mecanico,superior,76001000
2010-03-30,valle,cali (ct),martes,21:00:00,union de vivienda popular e16,urbana,dentro de la vivienda,arma blanca,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2010-03-31,valle,cali (ct),miercoles,19:00:00,manantial e21,urbana,vias publicas,no reportado,a pie,a pie,61,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2010-04-03,valle,cali (ct),sabado,00:00:00,urb. colseguros e19,urbana,dentro de la vivienda,no reportado,a pie,a pie,15,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-04-03,valle,cali (ct),sabado,12:00:00,el bosque e5,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,20,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-03,valle,cali (ct),sabado,22:00:00,inv. la florida e13,urbana,dentro de la vivienda,no reportado,a pie,a pie,19,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-04-03,valle,cali (ct),sabado,22:00:00,los comuneros i e15,urbana,vias publicas,arma de fuego,a pie,a pie,13,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-04-03,valle,cali (ct),sabado,22:00:00,los comuneros i e15,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-04-04,valle,cali (ct),domingo,07:00:00,inv. cinta sardi e13,urbana,,contundentes,a pie,a pie,44,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-04-04,valle,cali (ct),domingo,11:30:00,el poblado i e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2010-04-07,valle,cali (ct),miercoles,20:00:00,el limonar e17,urbana,,arma de fuego,conductor motocicleta,a pie,26,masculino,soltero,colombia,estudiante,medico,superior,76001000
2010-04-10,valle,cali (ct),sabado,00:00:00,las delicias,urbana,vias publicas,no reportado,a pie,a pie,56,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2010-04-10,valle,cali (ct),sabado,00:00:00,las delicias,urbana,vias publicas,no reportado,a pie,a pie,57,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2010-04-10,valle,cali (ct),sabado,00:00:00,las orquideas e14,urbana,vias publicas,no reportado,a pie,a pie,34,masculino,union libre,colombia,desempleado,no reportado,tecnico,76001000
2010-04-11,valle,cali (ct),domingo,12:37:00,calimio desepaz e21,urbana,casas de habitacion,no reportado,no reportado,no reportado,19,masculino,union libre,colombia,no reporta,no reportado,secundaria,76001000
2010-04-11,valle,cali (ct),domingo,19:00:00,las palmas e18,rural,casas de habitacion,contundentes,a pie,a pie,53,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2010-04-12,valle,cali (ct),lunes,14:00:00,junin e9,urbana,talleres,contundentes,a pie,a pie,30,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-04-12,valle,cali (ct),lunes,18:05:00,san nicolas e3,urbana,empresa,no reportado,a pie,a pie,44,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2010-04-12,valle,cali (ct),lunes,20:00:00,pizamos i e21,urbana,casas de habitacion,arma de fuego,conductor motocicleta,a pie,37,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-12,valle,cali (ct),lunes,21:00:00,villa del prado e5,urbana,casas de habitacion,no reportado,a pie,a pie,46,femenino,divorciado,colombia,educador,licenciado,superior,76001000
2010-04-12,valle,cali (ct),lunes,21:08:00,inv. brisas de comuneros  e15,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2010-04-13,valle,cali (ct),martes,00:00:00,brisas del guavito e5,urbana,dentro de la vivienda,no reportado,a pie,a pie,58,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2010-04-13,valle,cali (ct),martes,17:00:00,pampa linda e19,urbana,vias publicas,contundentes,a pie,a pie,55,femenino,separado,colombia,ama de casa,no reportado,secundaria,76001000
2010-04-14,valle,cali (ct),miercoles,14:00:00,siete de agosto e7,urbana,vias publicas,no reportado,a pie,a pie,30,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2010-04-14,valle,cali (ct),miercoles,21:00:00,oasis de comfandi e6,urbana,casas de habitacion,no reportado,a pie,a pie,43,femenino,union libre,armenia,ama de casa,no reportado,secundaria,76001000
2010-04-15,valle,cali (ct),jueves,00:00:00,,urbana,vias publicas,contundentes,a pie,a pie,52,masculino,soltero,no reportado,empleado particular,no reportado,secundaria,76001000
2010-04-16,valle,cali (ct),viernes,14:00:00,los alcazares e6,urbana,casas de habitacion,no reportado,a pie,a pie,44,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-16,valle,cali (ct),viernes,16:30:00,nueva floresta e12,urbana,casas de habitacion,contundentes,a pie,a pie,26,femenino,viudo,colombia,empleado particular,tecnologo,tecnico,76001000
2010-04-17,valle,cali (ct),sabado,09:00:00,terron colorado e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,35,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-19,valle,cali (ct),lunes,06:27:00,san fernando nuevo e19,urbana,casas de habitacion,no reportado,no reportado,no reportado,30,femenino,soltero,colombia,comerciante,no reportado,superior,76001000
2010-04-20,valle,cali (ct),martes,12:30:00,ciudadela floralia e6,urbana,cafe internet,no reportado,a pie,a pie,32,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-20,valle,cali (ct),martes,22:30:00,manzanares e4,urbana,dentro de la vivienda,no reportado,a pie,a pie,46,masculino,separado,colombia,independiente,no reportado,secundaria,76001000
2010-04-21,valle,cali (ct),miercoles,15:54:00,torres de confandi e5,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,57,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-21,valle,cali (ct),miercoles,19:00:00,charco azul e13,urbana,casas de habitacion,arma de fuego,no reportado,no reportado,14,masculino,soltero,colombia,no reporta,no reportado,no reportado,76001000
2010-04-21,valle,cali (ct),miercoles,21:00:00,san antonio e3,urbana,vias publicas,no reportado,a pie,a pie,54,femenino,divorciado,colombia,empleado particular,abogado,superior,76001000
2010-04-22,valle,cali (ct),jueves,00:00:00,santa monica popular e8,urbana,vias publicas,arma de fuego,a pie,a pie,7,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2010-04-22,valle,cali (ct),jueves,13:30:00,san pedro e3,urbana,oficinas,contundentes,a pie,a pie,44,femenino,union libre,colombia,empleado particular,abogado,superior,76001000
2010-04-22,valle,cali (ct),jueves,13:45:00,el sena e5,urbana,vias publicas,no reportado,a pie,a pie,43,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-22,valle,cali (ct),jueves,21:04:00,el limonar e17,urbana,cancha de futbol,contundentes,a pie,a pie,38,femenino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2010-04-23,valle,cali (ct),viernes,00:00:00,sin especificar,urbana,vias publicas,sin empleo de armas,a pie,a pie,64,femenino,soltero,no reportado,empleado particular,no reportado,secundaria,76001000
2010-04-24,valle,cali (ct),sabado,11:30:00,ciudad de los alamos e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,49,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-04-25,valle,cali (ct),domingo,11:00:00,inv. cinta sardi e13,urbana,vias publicas,arma de fuego,a pie,a pie,26,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2010-04-25,valle,cali (ct),domingo,11:30:00,prados del norte e2,urbana,dentro de la vivienda,no reportado,a pie,a pie,58,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2010-04-26,valle,cali (ct),lunes,17:00:00,el gran limonar e17,urbana,vias publicas,no reportado,vehiculo,a pie,34,femenino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2010-04-27,valle,cali (ct),martes,15:00:00,cristobal colon e10,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,76,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2010-04-27,valle,cali (ct),martes,16:30:00,melendez e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2010-04-27,valle,cali (ct),martes,16:30:00,melendez e18,urbana,dentro de la vivienda,contundentes,a pie,a pie,22,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2010-04-27,valle,cali (ct),martes,23:15:00,versalles e2,urbana,vias publicas,no reportado,a pie,a pie,36,masculino,separado,colombia,empleado particular,no reportado,secundaria,76001000
2010-04-28,valle,cali (ct),miercoles,08:04:00,el limonar e17,urbana,dentro de la vivienda,no reportado,a pie,a pie,55,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2010-04-28,valle,cali (ct),miercoles,15:30:00,santa fe e8,urbana,empresa,no reportado,a pie,a pie,36,masculino,casado,no reportado,empleado particular,ingeniero industrial,superior,76001000
2010-05-01,valle,cali (ct),sabado,00:00:00,diamante e13,urbana,dentro de la vivienda,no reportado,a pie,a pie,30,masculino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2010-05-01,valle,cali (ct),sabado,00:00:00,santa elena e10,urbana,local comercial,no reportado,a pie,a pie,67,masculino,soltero,colombia,comerciante,no reportado,primaria,76001000
2010-05-01,valle,cali (ct),sabado,19:42:00,la independencia e11,urbana,vias publicas,no reportado,a pie,a pie,18,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
