fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,clase_empresa,codigo_dane
2012-05-13,valle,cali (ct),domingo,17:35:00,primavera e11,urbana,almacenes,contundentes,a pie,a pie,otra empreas comercial,76001000
2012-05-13,valle,cali (ct),domingo,18:30:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-14,valle,cali (ct),lunes,04:45:00,ciudadela floralia e6,urbana,local comercial,sin empleo de armas,a pie,a pie,granero tiendas,76001000
2012-05-14,valle,cali (ct),lunes,07:00:00,san juan bosco e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,servicios,76001000
2012-05-14,valle,cali (ct),lunes,14:20:00,granada e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2012-05-15,valle,cali (ct),martes,09:00:00,colseguros andes e10,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2012-05-15,valle,cali (ct),martes,11:03:00,el calvario e3,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-15,valle,cali (ct),martes,15:40:00,fatima e4,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,gobierno departamental,76001000
2012-05-15,valle,cali (ct),martes,20:00:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-16,valle,cali (ct),miercoles,11:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-16,valle,cali (ct),miercoles,15:00:00,normandia e2,urbana,almacenes,sin empleo de armas,a pie,a pie,servicios,76001000
2012-05-16,valle,cali (ct),miercoles,15:55:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-16,valle,cali (ct),miercoles,22:40:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-17,valle,cali (ct),jueves,10:10:00,san fernando nuevo e19,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,almacenes,76001000
2012-05-17,valle,cali (ct),jueves,11:00:00,calimio desepaz e21,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-05-17,valle,cali (ct),jueves,12:30:00,remansos de comfandi e21,urbana,oficinas,contundentes,a pie,a pie,"colegios, escuelas",76001000
2012-05-17,valle,cali (ct),jueves,15:55:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-17,valle,cali (ct),jueves,17:30:00,santa elena e10,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-05-17,valle,cali (ct),jueves,18:00:00,manuela beltran e14,urbana,almacenes,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-05-17,valle,cali (ct),jueves,18:00:00,versalles e2,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-05-17,valle,cali (ct),jueves,22:00:00,el poblado ii e13,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-05-18,valle,cali (ct),viernes,02:00:00,el troncal e8,urbana,oficinas,contundentes,a pie,a pie,templos,76001000
2012-05-18,valle,cali (ct),viernes,02:00:00,metropolitano del norte e5,urbana,cementerio,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-05-18,valle,cali (ct),viernes,10:00:00,santa rosa e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-18,valle,cali (ct),viernes,15:00:00,popular e4,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-05-18,valle,cali (ct),viernes,20:12:00,santa barbara e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-19,valle,cali (ct),sabado,00:00:00,benjamin herrera e8,urbana,almacenes,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-05-19,valle,cali (ct),sabado,00:00:00,chiminangos ii e5,urbana,"droguerias, farmacias",contundentes,a pie,a pie,oficinas,76001000
2012-05-19,valle,cali (ct),sabado,06:30:00,centenario e2,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2012-05-19,valle,cali (ct),sabado,09:40:00,unicentro cali e17,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-19,valle,cali (ct),sabado,11:00:00,urb. militar e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-19,valle,cali (ct),sabado,11:09:00,alfonso lopez i e7,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2012-05-19,valle,cali (ct),sabado,15:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-19,valle,cali (ct),sabado,16:22:00,la flora e2,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2012-05-19,valle,cali (ct),sabado,18:00:00,morichal de comfandi e15,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-05-20,valle,cali (ct),domingo,07:50:00,santa elena e10,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-20,valle,cali (ct),domingo,16:10:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-20,valle,cali (ct),domingo,17:35:00,brisas de los alamos e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-20,valle,cali (ct),domingo,21:10:00,vipasa e2,urbana,oficinas,sin empleo de armas,a pie,vehiculo,servicios,76001000
2012-05-21,valle,cali (ct),lunes,02:40:00,saavedra galindo e8,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2012-05-21,valle,cali (ct),lunes,07:45:00,unid. dep. panamericana e19,urbana,"hoteles, residencias, y similares.",sin empleo de armas,a pie,a pie,edificios de apartamento,76001000
2012-05-21,valle,cali (ct),lunes,13:50:00,multicentro e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-21,valle,cali (ct),lunes,18:50:00,multicentro e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-21,valle,cali (ct),lunes,19:00:00,colseguros andes e10,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-21,valle,cali (ct),lunes,22:20:00,normandia e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2012-05-22,valle,cali (ct),martes,08:00:00,el dorado e10,urbana,biblioteca,sin empleo de armas,a pie,a pie,librerias,76001000
2012-05-22,valle,cali (ct),martes,11:45:00,pampa linda e19,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-05-22,valle,cali (ct),martes,15:00:00,el prado e11,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2012-05-23,valle,cali (ct),miercoles,12:15:00,panamericano e10,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-05-23,valle,cali (ct),miercoles,12:40:00,santa fe e8,urbana,supermercados,arma de fuego,conductor motocicleta,a pie,supermercados,76001000
2012-05-24,valle,cali (ct),jueves,00:00:00,manuela beltran e14,urbana,empresa,contundentes,a pie,a pie,otra empreas comercial,76001000
2012-05-24,valle,cali (ct),jueves,00:00:00,santa anita e17,urbana,local comercial,contundentes,a pie,a pie,otra empreas comercial,76001000
2012-05-24,valle,cali (ct),jueves,12:05:00,los cambulos e19,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2012-05-24,valle,cali (ct),jueves,20:40:00,marroquin i e14,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2012-05-25,valle,cali (ct),viernes,01:30:00,jorge isaacs e4,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2012-05-25,valle,cali (ct),viernes,10:30:00,nueva floresta e12,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2012-05-25,valle,cali (ct),viernes,11:50:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-25,valle,cali (ct),viernes,12:00:00,ciudadela confandi e17,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-25,valle,cali (ct),viernes,12:10:00,mariano ramos e16,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-05-25,valle,cali (ct),viernes,15:00:00,sucre e9,urbana,oficinas,sin empleo de armas,a pie,vehiculo,servicios,76001000
2012-05-25,valle,cali (ct),viernes,15:20:00,caldas e18,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-25,valle,cali (ct),viernes,16:15:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-25,valle,cali (ct),viernes,17:30:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-25,valle,cali (ct),viernes,19:00:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-25,valle,cali (ct),viernes,19:20:00,brisas de los alamos e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-26,valle,cali (ct),sabado,12:15:00,champagnat e19,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2012-05-26,valle,cali (ct),sabado,12:40:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-26,valle,cali (ct),sabado,13:30:00,urb. tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-26,valle,cali (ct),sabado,15:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-26,valle,cali (ct),sabado,17:30:00,manuela beltran e14,urbana,oficinas,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2012-05-26,valle,cali (ct),sabado,18:00:00,nueva tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-26,valle,cali (ct),sabado,20:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-26,valle,cali (ct),sabado,20:30:00,union de vivienda popular e16,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-05-27,valle,cali (ct),domingo,01:00:00,chiminangos i e5,urbana,oficinas,contundentes,a pie,a pie,oficinas,76001000
2012-05-27,valle,cali (ct),domingo,12:30:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-27,valle,cali (ct),domingo,17:25:00,pasoancho e10,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-27,valle,cali (ct),domingo,19:30:00,petecuy i e6,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-27,valle,cali (ct),domingo,19:45:00,jose maria cordoba e11,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2012-05-28,valle,cali (ct),lunes,01:23:00,el troncal e8,urbana,oficinas,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-05-28,valle,cali (ct),lunes,02:30:00,el sena e5,urbana,panaderias,contundentes,a pie,a pie,cafeterias y similares,76001000
2012-05-28,valle,cali (ct),lunes,14:00:00,maracaibo e11,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,almacenes,76001000
2012-05-28,valle,cali (ct),lunes,16:00:00,san vicente e2,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,universidades,76001000
2012-05-28,valle,cali (ct),lunes,17:25:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-29,valle,cali (ct),martes,01:45:00,san nicolas e3,urbana,centros religiosos,sin empleo de armas,a pie,a pie,templos,76001000
2012-05-29,valle,cali (ct),martes,14:00:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-29,valle,cali (ct),martes,15:30:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-29,valle,cali (ct),martes,19:00:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-29,valle,cali (ct),martes,20:10:00,el ingenio e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-30,valle,cali (ct),miercoles,11:45:00,santa monica residencial e2,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-30,valle,cali (ct),miercoles,12:00:00,cristobal colon e10,urbana,supermercados,contundentes,a pie,a pie,almacenes,76001000
2012-05-30,valle,cali (ct),miercoles,12:35:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-30,valle,cali (ct),miercoles,16:00:00,el guabal e10,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-30,valle,cali (ct),miercoles,16:30:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-30,valle,cali (ct),miercoles,17:10:00,nueva tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-30,valle,cali (ct),miercoles,18:00:00,santa elena e10,urbana,empresa,sin empleo de armas,vehiculo,a pie,otra empreas comercial,76001000
2012-05-30,valle,cali (ct),miercoles,19:50:00,el limonar e17,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-05-30,valle,cali (ct),miercoles,20:35:00,ciudad capri e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-31,valle,cali (ct),jueves,07:13:00,ciudad 2000 e16,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2012-05-31,valle,cali (ct),jueves,10:00:00,el limonar e17,urbana,local comercial,contundentes,a pie,a pie,servicios,76001000
2012-05-31,valle,cali (ct),jueves,12:30:00,san fernando nuevo e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2012-05-31,valle,cali (ct),jueves,13:35:00,alfonso lopez ii e7,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-05-31,valle,cali (ct),jueves,13:35:00,nueva floresta e12,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-05-31,valle,cali (ct),jueves,17:50:00,villacolombia e8,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-05-31,valle,cali (ct),jueves,18:00:00,santa teresita e2,urbana,empresa,sin empleo de armas,a pie,a pie,servicios,76001000
2012-06-01,valle,cali (ct),viernes,00:00:00,belalcazar e9,urbana,local comercial,contundentes,a pie,a pie,otra empreas comercial,76001000
2012-06-01,valle,cali (ct),viernes,19:45:00,brisas de los alamos e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-02,valle,cali (ct),sabado,14:50:00,alameda e9,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-06-02,valle,cali (ct),sabado,18:00:00,san fernando nuevo e19,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2012-06-02,valle,cali (ct),sabado,19:15:00,santa monica residencial e2,urbana,"hoteles, residencias, y similares.",arma de fuego,a pie,a pie,edificios de apartamento,76001000
2012-06-03,valle,cali (ct),domingo,10:20:00,ciudad capri e17,urbana,local comercial,sin empleo de armas,a pie,a pie,restaurantes,76001000
2012-06-03,valle,cali (ct),domingo,17:00:00,san vicente e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2012-06-05,valle,cali (ct),martes,00:00:00,caney e17,urbana,oficinas,contundentes,a pie,a pie,oficinas,76001000
2012-06-05,valle,cali (ct),martes,10:28:00,pance e22,urbana,restaurantes,sin empleo de armas,a pie,a pie,restaurantes,76001000
2012-06-05,valle,cali (ct),martes,13:00:00,union de vivienda popular e16,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2012-06-06,valle,cali (ct),miercoles,08:00:00,el penon e3,urbana,oficinas,contundentes,a pie,a pie,oficinas,76001000
2012-06-06,valle,cali (ct),miercoles,13:30:00,ciudadela floralia e6,urbana,oficinas,contundentes,a pie,a pie,almacenes,76001000
2012-06-06,valle,cali (ct),miercoles,18:40:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,casas,76001000
2012-06-07,valle,cali (ct),jueves,03:25:00,sucre e9,urbana,vias publicas,contundentes,a pie,a pie,servicios,76001000
2012-06-07,valle,cali (ct),jueves,08:05:00,brisas del limonar e16,urbana,local comercial,contundentes,a pie,a pie,otra empreas comercial,76001000
2012-06-07,valle,cali (ct),jueves,10:37:00,bolivariano e4,urbana,local comercial,arma de fuego,a pie,a pie,otra entidad financiera,76001000
2012-06-07,valle,cali (ct),jueves,11:40:00,el lido e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-07,valle,cali (ct),jueves,12:00:00,panamericano e10,urbana,cafeterias,arma de fuego,a pie,a pie,cafeterias y similares,76001000
2012-06-07,valle,cali (ct),jueves,20:50:00,san fernando nuevo e19,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2012-06-08,valle,cali (ct),viernes,00:00:00,la floresta e8,urbana,local comercial,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-06-08,valle,cali (ct),viernes,10:00:00,mojica ii e15,urbana,bodegas y similares,contundentes,a pie,a pie,servicios,76001000
2012-06-09,valle,cali (ct),sabado,12:10:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-09,valle,cali (ct),sabado,21:00:00,pance e22,urbana,"sedes sociales, clubes o similares",sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-06-09,valle,cali (ct),sabado,21:55:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-10,valle,cali (ct),domingo,03:00:00,sindical e12,urbana,"bares, cantinas y similares",sin empleo de armas,a pie,a pie,"cafes, bares y similares",76001000
2012-06-10,valle,cali (ct),domingo,15:00:00,urb. militar e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-10,valle,cali (ct),domingo,19:30:00,san francisco e4,urbana,local comercial,contundentes,a pie,a pie,empresas transporte publico,76001000
2012-06-10,valle,cali (ct),domingo,21:10:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-11,valle,cali (ct),lunes,17:10:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-11,valle,cali (ct),lunes,20:00:00,el limonar e17,urbana,estaciones de servicio,sin empleo de armas,vehiculo,a pie,bomba gasolina,76001000
2012-06-12,valle,cali (ct),martes,11:50:00,centenario e2,urbana,oficinas,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2012-06-13,valle,cali (ct),miercoles,10:30:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-13,valle,cali (ct),miercoles,19:10:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,casas,76001000
2012-06-14,valle,cali (ct),jueves,00:30:00,villacolombia e8,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-06-14,valle,cali (ct),jueves,11:05:00,los cambulos e19,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,almacenes,76001000
2012-06-14,valle,cali (ct),jueves,16:10:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-14,valle,cali (ct),jueves,20:12:00,,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2012-06-15,valle,cali (ct),viernes,08:00:00,pance e22,urbana,tienda,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-06-15,valle,cali (ct),viernes,09:00:00,las delicias,urbana,empresa,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-06-15,valle,cali (ct),viernes,14:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-16,valle,cali (ct),sabado,00:00:00,alfonso b. aragon e14,urbana,vias publicas,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-06-16,valle,cali (ct),sabado,10:30:00,el retiro e15,urbana,local comercial,arma de fuego,conductor motocicleta,vehiculo,otra empreas comercial,76001000
2012-06-16,valle,cali (ct),sabado,14:00:00,la merced e3,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2012-06-16,valle,cali (ct),sabado,15:00:00,los libertadores e3,urbana,empresa,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2012-06-16,valle,cali (ct),sabado,15:15:00,caldas e18,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-16,valle,cali (ct),sabado,20:15:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-17,valle,cali (ct),domingo,12:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-17,valle,cali (ct),domingo,13:10:00,urb. militar e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-18,valle,cali (ct),lunes,13:25:00,junin e9,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-18,valle,cali (ct),lunes,15:10:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-18,valle,cali (ct),lunes,17:45:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-19,valle,cali (ct),martes,04:00:00,sucre e9,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2012-06-19,valle,cali (ct),martes,11:30:00,las ceibas e7,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-06-19,valle,cali (ct),martes,17:50:00,porvenir e4,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2012-06-20,valle,cali (ct),miercoles,00:00:00,canaveralejo guadalupe e19,urbana,empresa,cortantes,a pie,a pie,otra empreas comercial,76001000
2012-06-20,valle,cali (ct),miercoles,11:20:00,panamericano e10,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-06-20,valle,cali (ct),miercoles,12:00:00,union de vivienda popular e16,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2012-06-20,valle,cali (ct),miercoles,13:20:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-20,valle,cali (ct),miercoles,15:00:00,san nicolas e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-20,valle,cali (ct),miercoles,22:10:00,el cortijo e20,urbana,vias publicas,contundentes,vehiculo,a pie,servicios,76001000
2012-06-21,valle,cali (ct),jueves,13:00:00,santa elena e10,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2012-06-21,valle,cali (ct),jueves,19:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-22,valle,cali (ct),viernes,00:01:00,el pondaje e13,urbana,panaderias,contundentes,a pie,a pie,otra empreas comercial,76001000
2012-06-22,valle,cali (ct),viernes,11:10:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-22,valle,cali (ct),viernes,17:15:00,republica israel e16,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,oficinas,76001000
2012-06-22,valle,cali (ct),viernes,17:50:00,centenario e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-22,valle,cali (ct),viernes,19:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-22,valle,cali (ct),viernes,22:15:00,ciudad de los alamos e2,urbana,bomba de gasolina,arma de fuego,a pie,a pie,bomba gasolina,76001000
2012-06-23,valle,cali (ct),sabado,10:30:00,valle del lili e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-23,valle,cali (ct),sabado,14:30:00,champagnat e19,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2012-06-23,valle,cali (ct),sabado,21:55:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-24,valle,cali (ct),domingo,11:05:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-24,valle,cali (ct),domingo,12:15:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-24,valle,cali (ct),domingo,17:00:00,flora industrial e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-24,valle,cali (ct),domingo,19:30:00,multicentro e17,urbana,conjunto residencial,arma de fuego,vehiculo,a pie,servicios especiales de vigilancia,76001000
2012-06-24,valle,cali (ct),domingo,21:00:00,ciudad jardin e22,urbana,vias publicas,contundentes,a pie,a pie,instalaciones gubernamentales,76001000
2012-06-25,valle,cali (ct),lunes,01:00:00,el guabal e10,urbana,parqueadero,arma de fuego,a pie,a pie,almacenes,76001000
2012-06-25,valle,cali (ct),lunes,10:40:00,los libertadores e3,urbana,estacion m.i.o.,arma blanca,a pie,a pie,empresas transporte publico,76001000
2012-06-25,valle,cali (ct),lunes,11:10:00,municipal e8,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2012-06-25,valle,cali (ct),lunes,14:00:00,nueva tequendama e19,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2012-06-25,valle,cali (ct),lunes,15:40:00,urb. militar e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-26,valle,cali (ct),martes,02:00:00,el calvario e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-26,valle,cali (ct),martes,16:20:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-27,valle,cali (ct),miercoles,07:40:00,el lido e19,urbana,estacion m.i.o.,contundentes,a pie,a pie,empresas transporte publico,76001000
2012-06-27,valle,cali (ct),miercoles,08:00:00,obrero e9,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-27,valle,cali (ct),miercoles,16:20:00,urb. rio lili e22,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2012-06-28,valle,cali (ct),jueves,05:10:00,sucre e9,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2012-06-28,valle,cali (ct),jueves,18:35:00,san pedro e3,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2012-06-28,valle,cali (ct),jueves,19:15:00,el guabal e10,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2012-06-28,valle,cali (ct),jueves,19:40:00,urb. rio lili e22,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2012-06-29,valle,cali (ct),viernes,01:30:00,republica israel e16,urbana,local comercial,arma de fuego,a pie,a pie,"cafes, bares y similares",76001000
2012-06-29,valle,cali (ct),viernes,19:20:00,porvenir e4,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2012-06-30,valle,cali (ct),sabado,02:57:00,cristobal colon e10,urbana,local comercial,arma de fuego,a pie,a pie,"cafes, bares y similares",76001000
