fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,clase_empresa,codigo_dane
2010-06-18,valle,cali (ct),viernes,07:55:00,los cambulos e19,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-06-18,valle,cali (ct),viernes,14:00:00,el gran limonar e17,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-06-19,valle,cali (ct),sabado,01:40:00,palmeras del norte  e5,urbana,estaciones de servicio,arma de fuego,vehiculo,a pie,bomba gasolina,76001000
2010-06-19,valle,cali (ct),sabado,15:25:00,palermo e1,urbana,almacenes,arma de fuego,conductor motocicleta,a pie,otra empreas comercial,76001000
2010-06-19,valle,cali (ct),sabado,16:30:00,el jardin e11,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-06-19,valle,cali (ct),sabado,17:00:00,granada e2,urbana,instalaciones gubernamentales,sin empleo de armas,a pie,a pie,otros instalaciones gubernamentales,76001000
2010-06-21,valle,cali (ct),lunes,10:30:00,ciudadela confandi e17,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,droguerias y farmacias,76001000
2010-06-22,valle,cali (ct),martes,06:30:00,mariano ramos e16,urbana,"colegios, escuelas",cortantes,a pie,a pie,entidades publicas,76001000
2010-06-22,valle,cali (ct),martes,20:15:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-06-23,valle,cali (ct),miercoles,02:00:00,centenario e2,urbana,oficinas,cortantes,a pie,a pie,servicios,76001000
2010-06-23,valle,cali (ct),miercoles,06:50:00,,urbana,local comercial,sin empleo de armas,a pie,a pie,servicios,76001000
2010-06-24,valle,cali (ct),jueves,14:45:00,valle del lili e17,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,construcciones,76001000
2010-06-26,valle,cali (ct),sabado,07:00:00,el cedro e19,urbana,"droguerias, farmacias",contundentes,a pie,a pie,droguerias y farmacias,76001000
2010-06-26,valle,cali (ct),sabado,08:00:00,tequendama e19,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2010-06-27,valle,cali (ct),domingo,02:49:00,san pedro e3,urbana,oficinas,contundentes,a pie,a pie,oficinas,76001000
2010-06-27,valle,cali (ct),domingo,08:00:00,,rural,centro turistico,cortantes,a pie,a pie,parques,76001000
2010-06-28,valle,cali (ct),lunes,00:00:00,san pedro e3,urbana,local comercial,cortantes,a pie,a pie,casas de lenocidio,76001000
2010-06-28,valle,cali (ct),lunes,08:18:00,santa monica residencial e2,urbana,peluqueria y similares,sin empleo de armas,a pie,a pie,"peluquerias, salon de belleza, barber",76001000
2010-06-28,valle,cali (ct),lunes,08:30:00,tequendama e19,urbana,local comercial,sin empleo de armas,a pie,a pie,cafeterias y similares,76001000
2010-06-28,valle,cali (ct),lunes,09:40:00,maracaibo e11,urbana,cajero automatico,cortantes,a pie,a pie,cajero,76001000
2010-06-30,valle,cali (ct),miercoles,07:00:00,pampa linda e19,urbana,universidades,contundentes,a pie,a pie,otra empreas comercial,76001000
2010-06-30,valle,cali (ct),miercoles,08:00:00,nueva tequendama e19,urbana,clinicas y similares,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2010-06-30,valle,cali (ct),miercoles,14:00:00,calimio desepaz e21,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-06-30,valle,cali (ct),miercoles,22:00:00,los cambulos e19,urbana,clinicas y similares,arma de fuego,vehiculo,a pie,"clinicas, hospitales",76001000
2010-07-01,valle,cali (ct),jueves,07:00:00,alirio mora beltran e14,urbana,billares,arma de fuego,a pie,a pie,"cafes, bares y similares",76001000
2010-07-01,valle,cali (ct),jueves,07:00:00,urb. rio lili e22,urbana,oficinas,contundentes,a pie,a pie,cooperativas financieras,76001000
2010-07-01,valle,cali (ct),jueves,09:00:00,chapinero e8,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-07-01,valle,cali (ct),jueves,15:30:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-01,valle,cali (ct),jueves,18:10:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-02,valle,cali (ct),viernes,13:50:00,ciudad capri e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-03,valle,cali (ct),sabado,10:00:00,san vicente e2,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-07-03,valle,cali (ct),sabado,10:00:00,san vicente e2,urbana,oficinas,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2010-07-04,valle,cali (ct),domingo,06:00:00,petecuy i e6,urbana,instalaciones gubernamentales,sin empleo de armas,a pie,a pie,gobierno departamental,76001000
2010-07-06,valle,cali (ct),martes,03:30:00,san antonio e3,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2010-07-06,valle,cali (ct),martes,08:49:00,san pedro e3,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-07-07,valle,cali (ct),miercoles,03:00:00,san nicolas e3,urbana,local comercial,cortantes,a pie,a pie,almacenes,76001000
2010-07-07,valle,cali (ct),miercoles,07:05:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-08,valle,cali (ct),jueves,14:00:00,colseguros andes e10,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-09,valle,cali (ct),viernes,09:00:00,melendez e18,urbana,universidades,contundentes,a pie,a pie,universidades,76001000
2010-07-09,valle,cali (ct),viernes,10:00:00,atanasio girardot e8,urbana,almacenes,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2010-07-10,valle,cali (ct),sabado,04:00:00,brisas del limonar e16,urbana,restaurantes,cortantes,a pie,a pie,restaurantes,76001000
2010-07-12,valle,cali (ct),lunes,00:00:00,san fernando nuevo e19,urbana,alcaldia,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2010-07-12,valle,cali (ct),lunes,15:15:00,valle del lili e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-07-12,valle,cali (ct),lunes,16:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-12,valle,cali (ct),lunes,18:30:00,municipal e8,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-12,valle,cali (ct),lunes,20:25:00,santa monica residencial e2,urbana,almacenes,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-07-12,valle,cali (ct),lunes,21:30:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-13,valle,cali (ct),martes,00:00:00,san nicolas e3,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-07-13,valle,cali (ct),martes,00:00:00,santa monica residencial e2,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2010-07-13,valle,cali (ct),martes,05:10:00,gualanday e21,urbana,restaurantes,arma blanca,a pie,a pie,almacenes,76001000
2010-07-13,valle,cali (ct),martes,07:30:00,mario correa rengifo e18,urbana,hospitales,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2010-07-13,valle,cali (ct),martes,10:00:00,industrial e8,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2010-07-13,valle,cali (ct),martes,12:00:00,santa monica residencial e2,urbana,local comercial,cortantes,a pie,a pie,cooperativas financieras,76001000
2010-07-13,valle,cali (ct),martes,15:00:00,diamante e13,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2010-07-13,valle,cali (ct),martes,15:30:00,san fernando nuevo e19,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-13,valle,cali (ct),martes,21:20:00,valle del lili e17,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-14,valle,cali (ct),miercoles,00:12:00,republica israel e16,urbana,restaurantes,arma de fuego,a pie,a pie,restaurantes,76001000
2010-07-14,valle,cali (ct),miercoles,06:45:00,san antonio e3,urbana,empresa,contundentes,a pie,a pie,servicios,76001000
2010-07-14,valle,cali (ct),miercoles,07:30:00,buenos aires e18,urbana,talleres mecanica,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-07-14,valle,cali (ct),miercoles,08:00:00,los chorros e18,urbana,hospitales,contundentes,a pie,a pie,"clinicas, hospitales",76001000
2010-07-14,valle,cali (ct),miercoles,13:00:00,jose m. marroquin ii e14,urbana,local comercial,arma de fuego,a pie,a pie,joyerias,76001000
2010-07-14,valle,cali (ct),miercoles,14:00:00,mariano ramos e16,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-07-14,valle,cali (ct),miercoles,14:55:00,san fernando nuevo e19,urbana,parqueadero,arma de fuego,a pie,a pie,servicios,76001000
2010-07-14,valle,cali (ct),miercoles,15:30:00,marroquin i e14,urbana,compraventa,arma de fuego,a pie,a pie,joyerias,76001000
2010-07-14,valle,cali (ct),miercoles,16:00:00,ciudad jardin e22,urbana,universidades,sin empleo de armas,a pie,a pie,universidades,76001000
2010-07-14,valle,cali (ct),miercoles,16:20:00,mariano ramos e16,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-07-14,valle,cali (ct),miercoles,16:45:00,tequendama e19,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-07-14,valle,cali (ct),miercoles,19:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-07-15,valle,cali (ct),jueves,04:00:00,puertas del sol e14,urbana,local comercial,contundentes,a pie,a pie,restaurantes,76001000
2010-07-15,valle,cali (ct),jueves,20:10:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-17,valle,cali (ct),sabado,07:00:00,marroquin i e14,urbana,local comercial,contundentes,a pie,a pie,oficinas,76001000
2010-07-17,valle,cali (ct),sabado,07:00:00,san fernando viejo e19,urbana,hospitales,contundentes,a pie,a pie,construcciones,76001000
2010-07-17,valle,cali (ct),sabado,12:30:00,santa isabel e19,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2010-07-17,valle,cali (ct),sabado,14:55:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-18,valle,cali (ct),domingo,10:00:00,mariano ramos e16,urbana,"droguerias, farmacias",arma de fuego,bicicleta,a pie,droguerias y farmacias,76001000
2010-07-19,valle,cali (ct),lunes,08:30:00,granada e2,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2010-07-19,valle,cali (ct),lunes,20:00:00,tequendama e19,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-20,valle,cali (ct),martes,13:00:00,alfonso lopez ii e7,urbana,bodegas y similares,sin empleo de armas,vehiculo,a pie,"bodegas, depositos",76001000
2010-07-21,valle,cali (ct),miercoles,22:20:00,el cedro e19,urbana,almacenes,cortantes,a pie,a pie,empresas transporte carga,76001000
2010-07-22,valle,cali (ct),jueves,00:00:00,prados del norte e2,urbana,oficinas,cortantes,a pie,a pie,escenarios deportivos,76001000
2010-07-22,valle,cali (ct),jueves,11:30:00,san fernando nuevo e19,urbana,escenarios deportivos,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2010-07-22,valle,cali (ct),jueves,11:50:00,versalles e2,urbana,oficinas,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-07-23,valle,cali (ct),viernes,01:10:00,junin e9,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2010-07-23,valle,cali (ct),viernes,08:00:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-07-23,valle,cali (ct),viernes,18:10:00,calima e4,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-24,valle,cali (ct),sabado,18:50:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-26,valle,cali (ct),lunes,00:00:00,atanasio girardot e8,urbana,bodegas y similares,cortantes,a pie,a pie,"bodegas, depositos",76001000
2010-07-26,valle,cali (ct),lunes,02:15:00,prados del sur e18,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-07-26,valle,cali (ct),lunes,07:00:00,el poblado i e13,urbana,hospitales,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2010-07-28,valle,cali (ct),miercoles,10:00:00,pance e22,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2010-07-29,valle,cali (ct),jueves,18:00:00,evaristo garcia e4,urbana,local comercial,contundentes,a pie,a pie,"bodegas, depositos",76001000
2010-07-29,valle,cali (ct),jueves,19:40:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-30,valle,cali (ct),viernes,04:00:00,evaristo garcia e4,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-07-30,valle,cali (ct),viernes,16:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-07-31,valle,cali (ct),sabado,15:30:00,morichal de comfandi e15,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2010-07-31,valle,cali (ct),sabado,17:45:00,el limonar e17,urbana,local comercial,contundentes,vehiculo,a pie,oficinas,76001000
2010-07-31,valle,cali (ct),sabado,19:00:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-01,valle,cali (ct),domingo,07:40:00,san juan bosco e3,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2010-08-01,valle,cali (ct),domingo,21:20:00,la flora e2,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-08-02,valle,cali (ct),lunes,08:45:00,champagnat e19,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-04,valle,cali (ct),miercoles,16:35:00,sucre e9,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2010-08-05,valle,cali (ct),jueves,19:45:00,santa monica residencial e2,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-06,valle,cali (ct),viernes,07:00:00,el refugio e19,urbana,oficinas,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-08-06,valle,cali (ct),viernes,22:00:00,,urbana,"droguerias, farmacias",cortantes,a pie,a pie,droguerias y farmacias,76001000
2010-08-07,valle,cali (ct),sabado,08:00:00,chipichape e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-08-07,valle,cali (ct),sabado,08:00:00,san pedro e3,urbana,oficinas,contundentes,a pie,a pie,otra empreas comercial,76001000
2010-08-07,valle,cali (ct),sabado,09:00:00,chipichape e2,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-08,valle,cali (ct),domingo,10:00:00,siete de agosto e7,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-08,valle,cali (ct),domingo,11:30:00,nueva floresta e12,urbana,local comercial,arma blanca,a pie,a pie,otra empreas comercial,76001000
2010-08-09,valle,cali (ct),lunes,10:30:00,ciudad jardin e22,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2010-08-09,valle,cali (ct),lunes,14:00:00,ciudad capri e17,urbana,local comercial,sin empleo de armas,vehiculo,a pie,almacenes,76001000
2010-08-10,valle,cali (ct),martes,09:45:00,los cambulos e19,urbana,oficinas,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-08-10,valle,cali (ct),martes,12:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-10,valle,cali (ct),martes,15:30:00,versalles e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-11,valle,cali (ct),miercoles,00:00:00,el calvario e3,urbana,local comercial,contundentes,a pie,a pie,"bodegas, depositos",76001000
2010-08-11,valle,cali (ct),miercoles,11:20:00,tequendama e19,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2010-08-11,valle,cali (ct),miercoles,13:10:00,el lido e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-11,valle,cali (ct),miercoles,16:00:00,jose m. marroquin ii e14,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-08-12,valle,cali (ct),jueves,12:37:00,san joaquin e17,urbana,supermercados,contundentes,a pie,a pie,almacenes,76001000
2010-08-13,valle,cali (ct),viernes,00:00:00,manzanares e4,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-08-13,valle,cali (ct),viernes,10:00:00,prados del norte e2,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2010-08-13,valle,cali (ct),viernes,16:00:00,san pedro e3,urbana,local comercial,cortantes,a pie,a pie,"bodegas, depositos",76001000
2010-08-14,valle,cali (ct),sabado,11:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-08-15,valle,cali (ct),domingo,03:00:00,belalcazar e9,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2010-08-15,valle,cali (ct),domingo,07:50:00,eucaristico e19,urbana,peluqueria y similares,contundentes,a pie,a pie,almacenes,76001000
2010-08-16,valle,cali (ct),lunes,11:23:00,valle del lili e17,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-08-17,valle,cali (ct),martes,14:00:00,versalles e2,urbana,casinos,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-08-18,valle,cali (ct),miercoles,09:10:00,manuela beltran e14,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2010-08-18,valle,cali (ct),miercoles,13:20:00,santa monica residencial e2,urbana,clinicas y similares,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2010-08-18,valle,cali (ct),miercoles,21:00:00,san pedro e3,urbana,almacenes,arma de fuego,vehiculo,a pie,almacenes,76001000
2010-08-19,valle,cali (ct),jueves,15:55:00,las quintas de don simon e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-08-19,valle,cali (ct),jueves,22:00:00,ciudad jardin e22,rural,universidades,sin empleo de armas,a pie,a pie,universidades,76001000
2010-08-20,valle,cali (ct),viernes,06:00:00,miraflores e19,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2010-08-20,valle,cali (ct),viernes,07:20:00,tequendama e19,urbana,clinicas y similares,contundentes,a pie,a pie,consultorios medicos,76001000
2010-08-21,valle,cali (ct),sabado,00:00:00,el sena e5,urbana,local comercial,cortantes,a pie,a pie,"bodegas, depositos",76001000
2010-08-21,valle,cali (ct),sabado,04:30:00,el limonar e17,urbana,local comercial,sin empleo de armas,a pie,a pie,cafeterias y similares,76001000
2010-08-23,valle,cali (ct),lunes,07:00:00,bretana e9,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-08-23,valle,cali (ct),lunes,10:00:00,santa monica residencial e2,urbana,local comercial,cortantes,a pie,a pie,"bodegas, depositos",76001000
2010-08-23,valle,cali (ct),lunes,13:35:00,calima e4,urbana,supermercados,contundentes,a pie,a pie,supermercados,76001000
2010-08-23,valle,cali (ct),lunes,19:08:00,multicentro e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-24,valle,cali (ct),martes,03:18:00,granada e2,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2010-08-24,valle,cali (ct),martes,08:00:00,la merced e3,urbana,bodegas y similares,contundentes,a pie,a pie,gobierno departamental,76001000
2010-08-24,valle,cali (ct),martes,12:20:00,buenos aires e18,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2010-08-25,valle,cali (ct),miercoles,14:00:00,ciudad capri e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-25,valle,cali (ct),miercoles,17:00:00,san pedro e3,urbana,oficinas,cortantes,a pie,a pie,bancos,76001000
2010-08-26,valle,cali (ct),jueves,13:00:00,el cortijo e20,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-26,valle,cali (ct),jueves,23:30:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2010-08-27,valle,cali (ct),viernes,06:30:00,san nicolas e3,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2010-08-27,valle,cali (ct),viernes,07:50:00,prados del norte e2,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2010-08-27,valle,cali (ct),viernes,11:30:00,el limonar e17,urbana,bodegas y similares,arma de fuego,vehiculo,a pie,servicios,76001000
2010-08-27,valle,cali (ct),viernes,14:30:00,los andes e5,urbana,"droguerias, farmacias",arma blanca,a pie,a pie,droguerias y farmacias,76001000
2010-08-27,valle,cali (ct),viernes,15:00:00,pampa linda e19,urbana,universidades,sin empleo de armas,a pie,a pie,universidades,76001000
2010-08-27,valle,cali (ct),viernes,16:30:00,el gran limonar e17,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2010-08-28,valle,cali (ct),sabado,08:00:00,viila del parque e5,urbana,local comercial,cortantes,a pie,a pie,oficinas,76001000
2010-08-28,valle,cali (ct),sabado,16:00:00,ciudad capri e17,urbana,local comercial,cortantes,a pie,a pie,oficinas,76001000
2010-08-28,valle,cali (ct),sabado,23:57:00,granada e2,urbana,local comercial,sin empleo de armas,a pie,a pie,restaurantes,76001000
2010-08-29,valle,cali (ct),domingo,13:10:00,san pedro e3,urbana,supermercados,contundentes,a pie,a pie,supermercados,76001000
2010-08-29,valle,cali (ct),domingo,17:30:00,siloe e20,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,consultorios medicos,76001000
2010-08-30,valle,cali (ct),lunes,06:30:00,san pedro e3,urbana,"hoteles, residencias, y similares.",arma de fuego,a pie,a pie,hoteles y similares,76001000
2010-08-30,valle,cali (ct),lunes,07:00:00,los cambulos e19,urbana,oficinas,contundentes,a pie,a pie,oficinas,76001000
2010-08-30,valle,cali (ct),lunes,20:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-08-30,valle,cali (ct),lunes,21:30:00,las delicias,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,hoteles y similares,76001000
2010-09-01,valle,cali (ct),miercoles,10:25:00,republica israel e16,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2010-09-02,valle,cali (ct),jueves,10:00:00,el piloto e3,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2010-09-02,valle,cali (ct),jueves,17:30:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-09-03,valle,cali (ct),viernes,00:00:00,san antonio e3,urbana,local comercial,contundentes,a pie,a pie,librerias,76001000
2010-09-03,valle,cali (ct),viernes,07:00:00,el jordan e18,urbana,biblioteca,contundentes,a pie,a pie,entidades publicas,76001000
2010-09-03,valle,cali (ct),viernes,08:00:00,champagnat e19,urbana,bodegas y similares,sin empleo de armas,no reportado,no reportado,empresas transporte carga,76001000
2010-09-03,valle,cali (ct),viernes,16:10:00,alfonso lopez i e7,urbana,bodegas y similares,sin empleo de armas,vehiculo,a pie,"bodegas, depositos",76001000
2010-09-04,valle,cali (ct),sabado,13:00:00,belisario caicedo e20,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,otra empreas comercial,76001000
2010-09-05,valle,cali (ct),domingo,00:00:00,los naranjos i e14,urbana,compraventa,arma de fuego,a pie,a pie,almacenes,76001000
2010-09-06,valle,cali (ct),lunes,03:00:00,el lido e19,urbana,parqueadero,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2010-09-06,valle,cali (ct),lunes,15:50:00,santa monica residencial e2,urbana,local comercial,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-09-06,valle,cali (ct),lunes,15:55:00,unicentro cali e17,urbana,centro comercial,contundentes,a pie,a pie,almacenes,76001000
2010-09-06,valle,cali (ct),lunes,17:15:00,aguablanca e11,urbana,almacenes,arma blanca,a pie,a pie,almacenes,76001000
2010-09-07,valle,cali (ct),martes,10:00:00,san pedro e3,urbana,oficinas,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-09-07,valle,cali (ct),martes,16:00:00,pampa linda e19,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2010-09-07,valle,cali (ct),martes,23:00:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-09-09,valle,cali (ct),jueves,19:30:00,diamante e13,urbana,local comercial,contundentes,a pie,a pie,supermercados,76001000
2010-09-09,valle,cali (ct),jueves,21:35:00,el limonar e17,urbana,supermercados,contundentes,a pie,a pie,supermercados,76001000
2010-09-10,valle,cali (ct),viernes,03:30:00,no reportado,urbana,clinicas y similares,contundentes,a pie,a pie,"clinicas, hospitales",76001000
2010-09-10,valle,cali (ct),viernes,12:30:00,el lido e19,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2010-09-10,valle,cali (ct),viernes,14:30:00,versalles e2,urbana,oficinas,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2010-09-10,valle,cali (ct),viernes,17:30:00,via al mar e1,rural,restaurantes,arma blanca,a pie,a pie,servicios,76001000
2010-09-11,valle,cali (ct),sabado,08:00:00,alameda e9,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2010-09-11,valle,cali (ct),sabado,11:00:00,maracaibo e11,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2010-09-12,valle,cali (ct),domingo,01:30:00,caney e17,urbana,instalaciones de la policia,contundentes,a pie,a pie,instalaciones policia nacional,76001000
2010-09-12,valle,cali (ct),domingo,08:00:00,tequendama e19,urbana,local comercial,sin empleo de armas,a pie,a pie,hoteles y similares,76001000
2010-09-12,valle,cali (ct),domingo,13:20:00,primero de mayo e17,urbana,local comercial,cortantes,a pie,a pie,almacenes,76001000
2010-09-12,valle,cali (ct),domingo,17:15:00,santa monica residencial e2,urbana,supermercados,contundentes,a pie,a pie,supermercados,76001000
2010-09-13,valle,cali (ct),lunes,07:30:00,versalles e2,urbana,local comercial,contundentes,a pie,a pie,otra empreas comercial,76001000
2010-09-13,valle,cali (ct),lunes,09:30:00,las granjas e10,urbana,empresa,arma de fuego,a pie,a pie,servicios,76001000
2010-09-14,valle,cali (ct),martes,11:00:00,la campina e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2010-09-15,valle,cali (ct),miercoles,10:00:00,la flora e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2010-09-15,valle,cali (ct),miercoles,20:40:00,ciudadela floralia e6,urbana,tienda,arma de fuego,vehiculo,a pie,almacenes,76001000
2010-09-16,valle,cali (ct),jueves,16:25:00,granada e2,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2010-09-16,valle,cali (ct),jueves,19:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2010-09-18,valle,cali (ct),sabado,09:00:00,,urbana,discotecas,contundentes,a pie,a pie,discotecas,76001000
2010-09-18,valle,cali (ct),sabado,13:09:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
