fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,codigo_dane
2013-03-03,valle,cali (ct),domingo,12:30:00,la hacienda e17,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-03-04,valle,cali (ct),lunes,08:00:00,cgto navarro e21,rural,empresa,sin empleo de armas,a pie,a pie,76001000
2013-03-04,valle,cali (ct),lunes,06:20:00,san pedro e3,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2013-03-04,valle,cali (ct),lunes,13:48:00,prados del norte e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-04,valle,cali (ct),lunes,22:52:00,granada e2,urbana,bomba de gasolina,sin empleo de armas,conductor motocicleta,a pie,76001000
2013-03-05,valle,cali (ct),martes,10:30:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-05,valle,cali (ct),martes,00:40:00,porvenir e4,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-03-06,valle,cali (ct),miercoles,09:00:00,parcelaciones pance e22,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-03-06,valle,cali (ct),miercoles,07:15:00,nueva floresta e12,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2013-03-06,valle,cali (ct),miercoles,20:57:00,caldas e18,urbana,supermercados,arma de fuego,conductor motocicleta,a pie,76001000
2013-03-07,valle,cali (ct),jueves,13:45:00,ciudad capri e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-07,valle,cali (ct),jueves,15:10:00,republica israel e16,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-08,valle,cali (ct),viernes,19:40:00,marroquin i e14,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-03-08,valle,cali (ct),viernes,22:15:00,san pascual e3,urbana,bus masivo integral de occidente m.i.o.,sin empleo de armas,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,08:00:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,20:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,11:30:00,granada e2,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,14:30:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,04:30:00,industrial e8,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,16:50:00,el gran limonar e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,08:10:00,santa elena e10,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-03-09,valle,cali (ct),sabado,11:06:00,los cambulos e19,urbana,restaurantes,arma de fuego,conductor motocicleta,a pie,76001000
2013-03-10,valle,cali (ct),domingo,08:00:00,antonio narino e16,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-10,valle,cali (ct),domingo,10:00:00,el limonar e17,urbana,peluqueria y similares,contundentes,a pie,a pie,76001000
2013-03-10,valle,cali (ct),domingo,16:00:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-10,valle,cali (ct),domingo,13:45:00,prados del norte e2,urbana,estaciones de servicio,arma de fuego,conductor motocicleta,a pie,76001000
2013-03-12,valle,cali (ct),martes,10:00:00,las delicias e4,urbana,bodegas y similares,arma de fuego,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,10:00:00,saavedra galindo e8,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,11:00:00,siete de agosto e7,urbana,tienda,sin empleo de armas,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,17:00:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,13:00:00,granada e2,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,14:30:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,21:00:00,napoles e18,urbana,tienda,contundentes,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,02:30:00,jorge isaacs e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-03-12,valle,cali (ct),martes,19:31:00,el penon e3,urbana,"hoteles, residencias, y similares.",sin empleo de armas,a pie,a pie,76001000
2013-03-13,valle,cali (ct),miercoles,11:00:00,granada e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-03-13,valle,cali (ct),miercoles,15:15:00,paseo de los almendros e5,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-03-13,valle,cali (ct),miercoles,09:20:00,la alianza e4,urbana,empresa,arma de fuego,a pie,a pie,76001000
2013-03-13,valle,cali (ct),miercoles,03:50:00,versalles e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2013-03-14,valle,cali (ct),jueves,13:00:00,ciudadela floralia e6,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2013-03-14,valle,cali (ct),jueves,12:10:00,sector alto los chorros e18,urbana,supermercados,arma de fuego,a pie,a pie,76001000
2013-03-14,valle,cali (ct),jueves,21:50:00,urbanizacion la flora e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-15,valle,cali (ct),viernes,18:00:00,granada e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2013-03-15,valle,cali (ct),viernes,11:40:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-15,valle,cali (ct),viernes,01:45:00,la merced e3,urbana,,sin empleo de armas,a pie,a pie,76001000
2013-03-16,valle,cali (ct),sabado,13:30:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-16,valle,cali (ct),sabado,20:30:00,san vicente e2,rural,consultorios medicos,contundentes,a pie,a pie,76001000
2013-03-17,valle,cali (ct),domingo,22:30:00,los andes e5,urbana,panaderias,arma de fuego,a pie,a pie,76001000
2013-03-17,valle,cali (ct),domingo,12:05:00,lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-17,valle,cali (ct),domingo,23:15:00,la flora e2,urbana,restaurantes,arma de fuego,conductor taxi,a pie,76001000
2013-03-17,valle,cali (ct),domingo,13:04:00,los guaduales e6,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,76001000
2013-03-18,valle,cali (ct),lunes,00:00:00,union de vivienda popular e16,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-03-18,valle,cali (ct),lunes,18:00:00,lili e17,urbana,centro comercial,contundentes,a pie,a pie,76001000
2013-03-18,valle,cali (ct),lunes,12:30:00,urb. tequendama e19,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-03-18,valle,cali (ct),lunes,12:05:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-18,valle,cali (ct),lunes,01:53:00,san antonio e3,urbana,cafeterias,sin empleo de armas,a pie,a pie,76001000
2013-03-19,valle,cali (ct),martes,23:30:00,lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-19,valle,cali (ct),martes,09:50:00,ciudad talanga e21,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-20,valle,cali (ct),miercoles,01:00:00,santa rosa e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2013-03-20,valle,cali (ct),miercoles,21:45:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-21,valle,cali (ct),jueves,00:00:00,alfonso lopez i e7,urbana,hospitales,sin empleo de armas,a pie,a pie,76001000
2013-03-21,valle,cali (ct),jueves,07:00:00,el sena e5,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2013-03-21,valle,cali (ct),jueves,12:07:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-22,valle,cali (ct),viernes,16:00:00,urb. militar e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-22,valle,cali (ct),viernes,19:30:00,siete de agosto e7,urbana,bus masivo integral de occidente m.i.o.,sin empleo de armas,conductor vehiculo,a pie,76001000
2013-03-22,valle,cali (ct),viernes,16:40:00,la flora e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-22,valle,cali (ct),viernes,14:50:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-22,valle,cali (ct),viernes,21:20:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-22,valle,cali (ct),viernes,07:20:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-22,valle,cali (ct),viernes,21:55:00,urbanizacion la merced e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-22,valle,cali (ct),viernes,23:18:00,jose holguin garces e11,urbana,estaciones de servicio,arma de fuego,conductor motocicleta,a pie,76001000
2013-03-23,valle,cali (ct),sabado,04:30:00,la esmeralda e4,urbana,,sin empleo de armas,a pie,a pie,76001000
2013-03-23,valle,cali (ct),sabado,21:10:00,el gran limonar e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-24,valle,cali (ct),domingo,14:00:00,compartir e21,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-03-24,valle,cali (ct),domingo,23:00:00,departamental e10,urbana,panaderias,arma de fuego,conductor motocicleta,a pie,76001000
2013-03-24,valle,cali (ct),domingo,23:30:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-24,valle,cali (ct),domingo,19:40:00,el sena e5,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-24,valle,cali (ct),domingo,05:40:00,manzanares e4,urbana,estaciones de servicio,arma de fuego,a pie,a pie,76001000
2013-03-25,valle,cali (ct),lunes,19:00:00,urb. tequendama e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-25,valle,cali (ct),lunes,19:30:00,urb. tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-25,valle,cali (ct),lunes,00:15:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-25,valle,cali (ct),lunes,14:58:00,valle grande e21,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-26,valle,cali (ct),martes,10:00:00,san juan bosco e3,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2013-03-26,valle,cali (ct),martes,18:50:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-26,valle,cali (ct),martes,19:15:00,belalcazar e9,urbana,,sin empleo de armas,a pie,a pie,76001000
2013-03-27,valle,cali (ct),miercoles,07:00:00,brisas de los alamos e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-03-27,valle,cali (ct),miercoles,17:40:00,lili e17,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-03-27,valle,cali (ct),miercoles,23:50:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-28,valle,cali (ct),jueves,10:30:00,ciudad de los alamos e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-03-28,valle,cali (ct),jueves,19:40:00,lili e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-28,valle,cali (ct),jueves,09:20:00,santa elena e10,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-03-28,valle,cali (ct),jueves,00:55:00,santander e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-03-28,valle,cali (ct),jueves,19:28:00,san joaquin e17,urbana,semaforo,sin empleo de armas,a pie,a pie,76001000
2013-03-28,valle,cali (ct),jueves,02:16:00,san nicolas e3,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-03-29,valle,cali (ct),viernes,11:00:00,san pedro e3,urbana,teatros,contundentes,a pie,a pie,76001000
2013-03-29,valle,cali (ct),viernes,12:30:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-03-30,valle,cali (ct),sabado,10:30:00,los cambulos e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-30,valle,cali (ct),sabado,14:30:00,ciudadela floralia e6,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2013-03-30,valle,cali (ct),sabado,21:30:00,nueva floresta e12,urbana,oficinas,cortantes,a pie,a pie,76001000
2013-03-30,valle,cali (ct),sabado,03:30:00,,urbana,supermercados,contundentes,a pie,a pie,76001000
2013-03-30,valle,cali (ct),sabado,11:20:00,primavera e11,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-03-31,valle,cali (ct),domingo,02:00:00,torres de confandi e5,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-03-31,valle,cali (ct),domingo,14:30:00,santa elena e10,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-03-31,valle,cali (ct),domingo,13:40:00,julio rincon e12,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-01,valle,cali (ct),lunes,00:00:00,centenario e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-04-01,valle,cali (ct),lunes,00:00:00,el refugio e19,urbana,universidades,sin empleo de armas,a pie,a pie,76001000
2013-04-01,valle,cali (ct),lunes,15:30:00,el vergel e13,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-04-01,valle,cali (ct),lunes,06:30:00,20 de julio e11,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2013-04-01,valle,cali (ct),lunes,09:20:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-01,valle,cali (ct),lunes,09:38:00,bretana e9,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2013-04-02,valle,cali (ct),martes,15:30:00,las acacias e10,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-04-03,valle,cali (ct),miercoles,19:50:00,siete de agosto e7,urbana,tienda,sin empleo de armas,a pie,a pie,76001000
2013-04-03,valle,cali (ct),miercoles,08:25:00,urbanizacion la flora e2,urbana,,sin empleo de armas,a pie,a pie,76001000
2013-04-03,valle,cali (ct),miercoles,02:10:00,el piloto e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-04-04,valle,cali (ct),jueves,15:00:00,,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-04,valle,cali (ct),jueves,18:10:00,3 de julio e19,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-04-04,valle,cali (ct),jueves,15:20:00,san fernando nuevo e19,urbana,,sin empleo de armas,a pie,a pie,76001000
2013-04-04,valle,cali (ct),jueves,20:10:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-04,valle,cali (ct),jueves,21:45:00,primavera e11,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2013-04-04,valle,cali (ct),jueves,07:25:00,centenario e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-05,valle,cali (ct),viernes,14:00:00,la campina e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-05,valle,cali (ct),viernes,17:30:00,san pedro e3,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-04-05,valle,cali (ct),viernes,19:25:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-05,valle,cali (ct),viernes,23:40:00,el cedro e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-05,valle,cali (ct),viernes,04:45:00,granada e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-04-06,valle,cali (ct),sabado,17:00:00,el prado e11,urbana,corporaciones,sin empleo de armas,a pie,a pie,76001000
2013-04-06,valle,cali (ct),sabado,20:30:00,puerto mallarino e7,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-04-06,valle,cali (ct),sabado,16:10:00,la gran colombia e11,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2013-04-06,valle,cali (ct),sabado,23:25:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-07,valle,cali (ct),domingo,17:45:00,la campina e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-07,valle,cali (ct),domingo,18:40:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-08,valle,cali (ct),lunes,10:30:00,san pedro e3,urbana,"hoteles, residencias, y similares.",contundentes,a pie,a pie,76001000
2013-04-08,valle,cali (ct),lunes,12:50:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-08,valle,cali (ct),lunes,07:40:00,ciudad capri e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-04-09,valle,cali (ct),martes,17:00:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-09,valle,cali (ct),martes,18:30:00,juanambu e2,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2013-04-10,valle,cali (ct),miercoles,08:00:00,versalles e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-04-10,valle,cali (ct),miercoles,14:10:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-11,valle,cali (ct),jueves,00:00:00,santa monica residencial e2,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-11,valle,cali (ct),jueves,08:00:00,vipasa e2,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-04-11,valle,cali (ct),jueves,14:45:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-11,valle,cali (ct),jueves,19:50:00,el limonar e17,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2013-04-12,valle,cali (ct),viernes,09:00:00,angel del hogar e7,urbana,estacion m.i.o.,sin empleo de armas,a pie,a pie,76001000
2013-04-12,valle,cali (ct),viernes,14:00:00,el piloto e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-12,valle,cali (ct),viernes,19:30:00,el lido e19,urbana,estacion m.i.o.,sin empleo de armas,a pie,a pie,76001000
2013-04-12,valle,cali (ct),viernes,22:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-12,valle,cali (ct),viernes,22:20:00,normandia e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-13,valle,cali (ct),sabado,00:00:00,cgto navarro e21,rural,hacienda,arma de fuego,a pie,a pie,76001000
2013-04-14,valle,cali (ct),domingo,15:00:00,eucaristico e19,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-04-14,valle,cali (ct),domingo,19:15:00,popular e4,urbana,estaciones de servicio,arma de fuego,a pie,a pie,76001000
2013-04-15,valle,cali (ct),lunes,08:00:00,mariano ramos e16,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2013-04-15,valle,cali (ct),lunes,10:00:00,alfonso b. aragon e14,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2013-04-15,valle,cali (ct),lunes,18:00:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-15,valle,cali (ct),lunes,12:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-16,valle,cali (ct),martes,14:00:00,prados del sur e18,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-16,valle,cali (ct),martes,14:30:00,ciudad capri e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-16,valle,cali (ct),martes,09:30:00,el cortijo e20,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-16,valle,cali (ct),martes,23:00:00,ciudad cordoba e15,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-04-16,valle,cali (ct),martes,03:46:00,ciudadela confandi e17,urbana,supermercados,contundentes,a pie,a pie,76001000
2013-04-17,valle,cali (ct),miercoles,00:00:00,el limonar e17,urbana,"droguerias, farmacias",sin empleo de armas,a pie,a pie,76001000
2013-04-17,valle,cali (ct),miercoles,15:00:00,vallado e15,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-17,valle,cali (ct),miercoles,19:00:00,san juan bosco e3,urbana,tienda,cortantes,a pie,a pie,76001000
2013-04-17,valle,cali (ct),miercoles,09:30:00,san nicolas e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-17,valle,cali (ct),miercoles,03:46:00,ciudadela confandi e17,urbana,supermercados,contundentes,a pie,a pie,76001000
2013-04-18,valle,cali (ct),jueves,00:00:00,san antonio e3,urbana,templos,sin empleo de armas,a pie,a pie,76001000
2013-04-18,valle,cali (ct),jueves,12:00:00,primero de mayo e17,urbana,"droguerias, farmacias",sin empleo de armas,a pie,a pie,76001000
2013-04-18,valle,cali (ct),jueves,02:00:00,los comuneros ii e13,urbana,supermercados,arma de fuego,a pie,a pie,76001000
2013-04-19,valle,cali (ct),viernes,14:00:00,manuela beltran e14,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-19,valle,cali (ct),viernes,18:45:00,ciudad cordoba e15,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,76001000
2013-04-19,valle,cali (ct),viernes,17:07:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-20,valle,cali (ct),sabado,14:40:00,12 de octubre e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-20,valle,cali (ct),sabado,18:40:00,el sena e5,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-20,valle,cali (ct),sabado,21:10:00,el ingenio e17,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,76001000
2013-04-20,valle,cali (ct),sabado,14:05:00,belalcazar e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-04-20,valle,cali (ct),sabado,19:55:00,ciudad capri e17,urbana,"droguerias, farmacias",arma de fuego,conductor motocicleta,a pie,76001000
2013-04-22,valle,cali (ct),lunes,19:00:00,el guabal e10,urbana,oficinas,arma de fuego,bicicleta,a pie,76001000
2013-04-22,valle,cali (ct),lunes,12:30:00,san nicolas e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-22,valle,cali (ct),lunes,11:50:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-23,valle,cali (ct),martes,09:00:00,urb. tequendama e19,urbana,consultorios medicos,contundentes,a pie,a pie,76001000
2013-04-23,valle,cali (ct),martes,17:45:00,el limonar e17,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2013-04-23,valle,cali (ct),martes,18:40:00,la flora e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-23,valle,cali (ct),martes,21:15:00,santa monica residencial e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-24,valle,cali (ct),miercoles,21:30:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-24,valle,cali (ct),miercoles,17:45:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-25,valle,cali (ct),jueves,15:00:00,,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2013-04-25,valle,cali (ct),jueves,16:00:00,el vergel e13,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-25,valle,cali (ct),jueves,15:40:00,,urbana,,sin empleo de armas,a pie,a pie,76001000
2013-04-25,valle,cali (ct),jueves,21:45:00,porvenir e4,urbana,bomba de gasolina,arma de fuego,conductor motocicleta,a pie,76001000
2013-04-25,valle,cali (ct),jueves,01:44:00,el cedro e19,urbana,local comercial,arma de fuego,conductor vehiculo,a pie,76001000
2013-04-26,valle,cali (ct),viernes,13:30:00,el limonar e17,urbana,almacenes,arma de fuego,a pie,a pie,76001000
2013-04-26,valle,cali (ct),viernes,15:30:00,,urbana,local comercial,arma de fuego,conductor vehiculo,a pie,76001000
2013-04-26,valle,cali (ct),viernes,10:15:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-26,valle,cali (ct),viernes,18:45:00,,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2013-04-27,valle,cali (ct),sabado,08:00:00,san fernando nuevo e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,76001000
2013-04-27,valle,cali (ct),sabado,14:30:00,sucre e9,urbana,tienda,sin empleo de armas,a pie,a pie,76001000
2013-04-27,valle,cali (ct),sabado,21:30:00,urbanizacion la flora e2,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2013-04-27,valle,cali (ct),sabado,15:15:00,primavera e11,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-27,valle,cali (ct),sabado,16:08:00,pampa linda e19,urbana,oficinas,contundentes,a pie,a pie,76001000
2013-04-28,valle,cali (ct),domingo,08:00:00,san pedro e3,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2013-04-28,valle,cali (ct),domingo,15:00:00,manuela beltran e14,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-28,valle,cali (ct),domingo,21:15:00,urb. tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-29,valle,cali (ct),lunes,14:00:00,san nicolas e3,urbana,empresa,sin empleo de armas,a pie,a pie,76001000
2013-04-29,valle,cali (ct),lunes,13:50:00,francisco eladio ramirez e18,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2013-04-30,valle,cali (ct),martes,00:00:00,el vergel e13,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-04-30,valle,cali (ct),martes,18:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-30,valle,cali (ct),martes,09:30:00,san joaquin e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-04-30,valle,cali (ct),martes,08:30:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-04-30,valle,cali (ct),martes,07:30:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-05-01,valle,cali (ct),miercoles,08:00:00,la campina e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2013-05-01,valle,cali (ct),miercoles,09:30:00,ciudad capri e17,urbana,,sin empleo de armas,a pie,a pie,76001000
2013-05-01,valle,cali (ct),miercoles,20:30:00,12 de octubre e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-05-01,valle,cali (ct),miercoles,11:45:00,12 de octubre e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-05-01,valle,cali (ct),miercoles,13:20:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2013-05-03,valle,cali (ct),viernes,18:10:00,12 de octubre e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2013-05-03,valle,cali (ct),viernes,01:40:00,san antonio e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2013-05-03,valle,cali (ct),viernes,09:52:00,,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2013-05-03,valle,cali (ct),viernes,07:21:00,vipasa e2,urbana,local comercial,contundentes,a pie,a pie,76001000
