fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,clase_empresa,codigo_dane
2011-03-08,valle,cali (ct),martes,18:00:00,vipasa e2,urbana,tienda,arma de fuego,a pie,a pie,granero tiendas,76001000
2011-03-08,valle,cali (ct),martes,19:40:00,las orquideas e14,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-03-09,valle,cali (ct),miercoles,07:30:00,diamante e13,urbana,local comercial,cortantes,a pie,a pie,oficinas,76001000
2011-03-09,valle,cali (ct),miercoles,11:15:00,el refugio e19,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2011-03-09,valle,cali (ct),miercoles,17:00:00,la flora e2,urbana,instalaciones das,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2011-03-10,valle,cali (ct),jueves,07:45:00,jorge isaacs e4,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2011-03-10,valle,cali (ct),jueves,13:45:00,popular e4,urbana,local comercial,cortantes,a pie,a pie,supermercados,76001000
2011-03-10,valle,cali (ct),jueves,14:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-10,valle,cali (ct),jueves,16:00:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-10,valle,cali (ct),jueves,21:47:00,el cedro e19,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2011-03-11,valle,cali (ct),viernes,02:00:00,granada e2,urbana,salon juego diversion,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2011-03-11,valle,cali (ct),viernes,09:16:00,benjamin herrera e8,urbana,empresa,cortantes,a pie,a pie,"bodegas, depositos",76001000
2011-03-11,valle,cali (ct),viernes,11:15:00,santa rita e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-11,valle,cali (ct),viernes,19:30:00,san vicente e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-12,valle,cali (ct),sabado,07:30:00,santa rosa e3,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-03-12,valle,cali (ct),sabado,08:00:00,san juan bosco e3,urbana,oficinas,contundentes,a pie,a pie,empresas transporte carga,76001000
2011-03-12,valle,cali (ct),sabado,08:10:00,el vergel e13,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-03-12,valle,cali (ct),sabado,17:20:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-03-12,valle,cali (ct),sabado,22:25:00,santa monica residencial e2,urbana,restaurantes,contundentes,a pie,a pie,cafeterias y similares,76001000
2011-03-12,valle,cali (ct),sabado,23:00:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-03-13,valle,cali (ct),domingo,00:00:00,ciudad capri e17,urbana,restaurantes,arma de fuego,a pie,a pie,restaurantes,76001000
2011-03-13,valle,cali (ct),domingo,00:00:00,valle del lili e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-13,valle,cali (ct),domingo,15:00:00,santa monica popular e8,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-03-14,valle,cali (ct),lunes,19:25:00,el cortijo e20,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-03-15,valle,cali (ct),martes,01:40:00,los parques e5,urbana,cafeterias,arma de fuego,a pie,a pie,cafeterias y similares,76001000
2011-03-15,valle,cali (ct),martes,08:00:00,siete de agosto e7,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2011-03-15,valle,cali (ct),martes,09:00:00,la campina e2,urbana,almacenes,sin empleo de armas,vehiculo,a pie,almacenes,76001000
2011-03-15,valle,cali (ct),martes,15:00:00,el ingenio e17,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2011-03-15,valle,cali (ct),martes,22:15:00,el ingenio e17,urbana,estaciones de servicio,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2011-03-15,valle,cali (ct),martes,23:10:00,industrial e8,urbana,empresa,contundentes,a pie,a pie,ministerio de transporte,76001000
2011-03-16,valle,cali (ct),miercoles,10:00:00,benjamin herrera e8,urbana,talleres,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-17,valle,cali (ct),jueves,14:30:00,morichal de comfandi e15,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-03-17,valle,cali (ct),jueves,18:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-17,valle,cali (ct),jueves,19:20:00,el cortijo e20,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-03-18,valle,cali (ct),viernes,16:00:00,nueva tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-18,valle,cali (ct),viernes,22:00:00,santa rosa e3,urbana,talleres,cortantes,a pie,a pie,"bodegas, depositos",76001000
2011-03-19,valle,cali (ct),sabado,01:56:00,el troncal e8,urbana,bodegas y similares,contundentes,a pie,a pie,torres de energia,76001000
2011-03-19,valle,cali (ct),sabado,10:00:00,san juan bosco e3,urbana,bodegas y similares,contundentes,a pie,a pie,"bodegas, depositos",76001000
2011-03-19,valle,cali (ct),sabado,21:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-20,valle,cali (ct),domingo,09:00:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-20,valle,cali (ct),domingo,12:00:00,el ingenio e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-20,valle,cali (ct),domingo,15:10:00,el ingenio e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-03-20,valle,cali (ct),domingo,22:00:00,san nicolas e3,urbana,oficinas,cortantes,a pie,a pie,almacenes,76001000
2011-03-20,valle,cali (ct),domingo,23:30:00,prados del norte e2,urbana,"hoteles, residencias, y similares.",arma de fuego,a pie,a pie,hoteles y similares,76001000
2011-03-21,valle,cali (ct),lunes,00:00:00,calima e4,urbana,local comercial,cortantes,a pie,a pie,almacenes,76001000
2011-03-22,valle,cali (ct),martes,00:00:00,el ingenio e17,urbana,vias publicas,contundentes,a pie,a pie,servicios,76001000
2011-03-22,valle,cali (ct),martes,05:50:00,lares de comfenalco e6,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-03-22,valle,cali (ct),martes,07:00:00,centenario e2,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-03-22,valle,cali (ct),martes,07:50:00,industrial e8,urbana,bodegas y similares,contundentes,a pie,a pie,empresas transporte carga,76001000
2011-03-22,valle,cali (ct),martes,12:00:00,el ingenio e17,urbana,almacenes,arma blanca,a pie,a pie,joyerias,76001000
2011-03-22,valle,cali (ct),martes,16:00:00,el troncal e8,urbana,empresa,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2011-03-23,valle,cali (ct),miercoles,10:00:00,la merced e3,urbana,teatros,sin empleo de armas,a pie,a pie,teatros,76001000
2011-03-23,valle,cali (ct),miercoles,12:30:00,eucaristico e19,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-03-24,valle,cali (ct),jueves,01:00:00,guillermo valencia e4,urbana,almacenes,cortantes,a pie,a pie,"bodegas, depositos",76001000
2011-03-24,valle,cali (ct),jueves,08:05:00,san pedro e3,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2011-03-24,valle,cali (ct),jueves,08:30:00,san pedro e3,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2011-03-24,valle,cali (ct),jueves,10:00:00,3 de julio e19,urbana,biblioteca,cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-03-24,valle,cali (ct),jueves,14:00:00,los alcazares e6,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-25,valle,cali (ct),viernes,00:00:00,el refugio e19,urbana,oficinas,sin empleo de armas,a pie,a pie,parques,76001000
2011-03-25,valle,cali (ct),viernes,07:00:00,los chorros e18,urbana,hospitales,contundentes,a pie,a pie,"clinicas, hospitales",76001000
2011-03-25,valle,cali (ct),viernes,08:00:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,servicios,76001000
2011-03-26,valle,cali (ct),sabado,00:00:00,los guaduales e6,urbana,bodegas y similares,arma de fuego,a pie,a pie,"bodegas, depositos",76001000
2011-03-26,valle,cali (ct),sabado,00:00:00,san pedro e3,urbana,"hoteles, residencias, y similares.",sin empleo de armas,a pie,a pie,hoteles y similares,76001000
2011-03-26,valle,cali (ct),sabado,09:30:00,la flora e2,urbana,almacenes,cortantes,a pie,a pie,"bodegas, depositos",76001000
2011-03-27,valle,cali (ct),domingo,15:00:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-27,valle,cali (ct),domingo,21:45:00,calima e4,urbana,vias publicas,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-27,valle,cali (ct),domingo,21:55:00,la libertad e10,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-03-28,valle,cali (ct),lunes,09:10:00,versalles e2,urbana,local comercial,contundentes,a pie,a pie,oficinas,76001000
2011-03-28,valle,cali (ct),lunes,11:30:00,mariano ramos e16,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-29,valle,cali (ct),martes,04:05:00,santa monica residencial e2,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-29,valle,cali (ct),martes,11:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-29,valle,cali (ct),martes,11:00:00,tequendama e19,urbana,local comercial,cortantes,a pie,a pie,cafeterias y similares,76001000
2011-03-29,valle,cali (ct),martes,12:35:00,san vicente e2,urbana,local comercial,arma blanca,a pie,a pie,oficinas,76001000
2011-03-29,valle,cali (ct),martes,19:30:00,la floresta e8,urbana,almacenes,arma de fuego,a pie,a pie,"bodegas, depositos",76001000
2011-03-30,valle,cali (ct),miercoles,00:00:00,santa monica residencial e2,urbana,empresa,sin empleo de armas,a pie,a pie,oficinas,76001000
2011-03-31,valle,cali (ct),jueves,05:00:00,los comuneros ii e13,urbana,vias publicas,contundentes,a pie,a pie,servicios,76001000
2011-03-31,valle,cali (ct),jueves,11:00:00,morichal de comfandi e15,urbana,local comercial,cortantes,a pie,a pie,supermercados,76001000
2011-03-31,valle,cali (ct),jueves,11:45:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-03-31,valle,cali (ct),jueves,14:00:00,san pedro e3,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2011-03-31,valle,cali (ct),jueves,17:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-01,valle,cali (ct),viernes,00:00:00,calima e4,urbana,empresa,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2011-04-01,valle,cali (ct),viernes,11:40:00,santa monica residencial e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-01,valle,cali (ct),viernes,11:40:00,santa monica residencial e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-01,valle,cali (ct),viernes,12:50:00,pance e22,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-01,valle,cali (ct),viernes,14:20:00,el cortijo e20,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-01,valle,cali (ct),viernes,23:00:00,el dorado e10,urbana,tienda,arma de fuego,a pie,a pie,supermercados,76001000
2011-04-02,valle,cali (ct),sabado,12:10:00,santa isabel e19,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2011-04-02,valle,cali (ct),sabado,12:15:00,eucaristico e19,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-04-02,valle,cali (ct),sabado,12:35:00,caldas e18,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-02,valle,cali (ct),sabado,16:30:00,ciudad capri e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-02,valle,cali (ct),sabado,16:30:00,,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-02,valle,cali (ct),sabado,16:30:00,san fernando nuevo e19,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-02,valle,cali (ct),sabado,17:25:00,la flora e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-02,valle,cali (ct),sabado,17:30:00,pance e22,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-03,valle,cali (ct),domingo,05:15:00,san vicente e2,urbana,local comercial,cortantes,a pie,a pie,empresas transporte publico,76001000
2011-04-03,valle,cali (ct),domingo,23:30:00,el lido e19,urbana,almacenes,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-04-04,valle,cali (ct),lunes,00:00:00,granada e2,urbana,local comercial,cortantes,a pie,a pie,almacenes,76001000
2011-04-04,valle,cali (ct),lunes,07:00:00,el poblado i e13,urbana,local comercial,cortantes,a pie,a pie,oficinas,76001000
2011-04-04,valle,cali (ct),lunes,19:30:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-05,valle,cali (ct),martes,01:00:00,departamental e10,urbana,discotecas,arma de fuego,a pie,a pie,discotecas,76001000
2011-04-05,valle,cali (ct),martes,12:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-06,valle,cali (ct),miercoles,13:30:00,san fernando nuevo e19,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-07,valle,cali (ct),jueves,14:10:00,ciudadela floralia e6,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2011-04-08,valle,cali (ct),viernes,11:00:00,san antonio e3,urbana,oficinas,sin empleo de armas,vehiculo,a pie,oficinas,76001000
2011-04-08,valle,cali (ct),viernes,15:30:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-09,valle,cali (ct),sabado,00:00:00,el lido e19,urbana,clinicas y similares,sin empleo de armas,a pie,a pie,consultorios medicos,76001000
2011-04-09,valle,cali (ct),sabado,16:30:00,ciudad capri e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-10,valle,cali (ct),domingo,18:45:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-10,valle,cali (ct),domingo,20:15:00,,urbana,local comercial,arma de fuego,a pie,a pie,"cafes, bares y similares",76001000
2011-04-11,valle,cali (ct),lunes,00:00:00,versalles e2,urbana,oficinas,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-11,valle,cali (ct),lunes,01:15:00,pance e22,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,"colegios, escuelas",76001000
2011-04-11,valle,cali (ct),lunes,01:30:00,pance e22,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,"colegios, escuelas",76001000
2011-04-11,valle,cali (ct),lunes,03:00:00,el limonar e17,urbana,local comercial,cortantes,a pie,a pie,discotecas,76001000
2011-04-11,valle,cali (ct),lunes,08:12:00,pance e22,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,"colegios, escuelas",76001000
2011-04-11,valle,cali (ct),lunes,13:30:00,jose m. marroquin ii e14,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-04-11,valle,cali (ct),lunes,20:40:00,jose m. marroquin ii e14,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-04-11,valle,cali (ct),lunes,21:55:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-12,valle,cali (ct),martes,00:35:00,san nicolas e3,urbana,almacenes,sin empleo de armas,vehiculo,a pie,almacenes,76001000
2011-04-12,valle,cali (ct),martes,04:40:00,san nicolas e3,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2011-04-12,valle,cali (ct),martes,04:50:00,san nicolas e3,urbana,local comercial,contundentes,a pie,a pie,"bodegas, depositos",76001000
2011-04-12,valle,cali (ct),martes,08:00:00,alameda e9,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2011-04-12,valle,cali (ct),martes,08:00:00,la flora e2,urbana,local comercial,sin empleo de armas,a pie,a pie,servicios,76001000
2011-04-12,valle,cali (ct),martes,09:30:00,primero de mayo e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-04-12,valle,cali (ct),martes,10:40:00,santa elena e10,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-04-12,valle,cali (ct),martes,11:00:00,valle grande e21,urbana,centro comercial,cortantes,a pie,a pie,almacenes,76001000
2011-04-12,valle,cali (ct),martes,12:20:00,valle grande e21,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2011-04-12,valle,cali (ct),martes,14:00:00,miraflores e19,urbana,biblioteca,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2011-04-13,valle,cali (ct),miercoles,11:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-13,valle,cali (ct),miercoles,15:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-13,valle,cali (ct),miercoles,16:00:00,versalles e2,urbana,almacenes,no reportado,a pie,a pie,almacenes,76001000
2011-04-14,valle,cali (ct),jueves,04:10:00,antonio narino e16,urbana,discotecas,contundentes,a pie,a pie,discotecas,76001000
2011-04-14,valle,cali (ct),jueves,16:00:00,centenario e2,urbana,alcaldia,sin empleo de armas,a pie,a pie,instalaciones gubernamentales,76001000
2011-04-14,valle,cali (ct),jueves,17:00:00,la hacienda e17,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,construcciones,76001000
2011-04-14,valle,cali (ct),jueves,17:10:00,ciudad de los alamos e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-14,valle,cali (ct),jueves,23:00:00,brisas de los alamos e2,urbana,empresa,arma de fuego,a pie,a pie,fabricas,76001000
2011-04-15,valle,cali (ct),viernes,07:30:00,el ingenio e17,urbana,"colegios, escuelas",arma de fuego,vehiculo,a pie,"colegios, escuelas",76001000
2011-04-15,valle,cali (ct),viernes,12:45:00,el cortijo e20,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-15,valle,cali (ct),viernes,13:30:00,caldas e18,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2011-04-15,valle,cali (ct),viernes,16:00:00,versalles e2,urbana,local comercial,sin empleo de armas,a pie,a pie,servicios,76001000
2011-04-15,valle,cali (ct),viernes,18:30:00,popular e4,urbana,oficinas,cortantes,a pie,a pie,almacenes,76001000
2011-04-15,valle,cali (ct),viernes,21:32:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-16,valle,cali (ct),sabado,00:00:00,salomia e4,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-17,valle,cali (ct),domingo,04:00:00,el limonar e17,urbana,oficinas,cortantes,a pie,a pie,consultorios juridicos,76001000
2011-04-17,valle,cali (ct),domingo,13:00:00,el limonar e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-18,valle,cali (ct),lunes,06:00:00,santa anita e17,urbana,local comercial,contundentes,a pie,a pie,restaurantes,76001000
2011-04-18,valle,cali (ct),lunes,10:30:00,calima e4,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-04-18,valle,cali (ct),lunes,15:10:00,miraflores e19,urbana,bodegas y similares,arma de fuego,a pie,a pie,restaurantes,76001000
2011-04-19,valle,cali (ct),martes,10:40:00,la flora e2,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-04-19,valle,cali (ct),martes,14:15:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-19,valle,cali (ct),martes,16:12:00,juanambu e2,urbana,"hoteles, residencias, y similares.",sin empleo de armas,a pie,a pie,hoteles y similares,76001000
2011-04-19,valle,cali (ct),martes,20:15:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-20,valle,cali (ct),miercoles,03:00:00,benjamin herrera e8,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-20,valle,cali (ct),miercoles,10:00:00,prados del norte e2,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-04-20,valle,cali (ct),miercoles,10:15:00,santa monica residencial e2,urbana,empresa,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-20,valle,cali (ct),miercoles,11:00:00,las americas e8,urbana,local comercial,arma de fuego,a pie,a pie,casas de lenocidio,76001000
2011-04-20,valle,cali (ct),miercoles,12:40:00,el gran limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-20,valle,cali (ct),miercoles,15:50:00,urb. militar e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-21,valle,cali (ct),jueves,02:00:00,alfonso b. aragon e14,urbana,compraventa,contundentes,a pie,a pie,otra empreas comercial,76001000
2011-04-21,valle,cali (ct),jueves,03:30:00,sector transito mpal e5,urbana,supermercados,contundentes,a pie,a pie,supermercados,76001000
2011-04-21,valle,cali (ct),jueves,06:30:00,calimio desepaz e21,urbana,bodegas y similares,contundentes,a pie,a pie,ministerio de transporte,76001000
2011-04-21,valle,cali (ct),jueves,07:20:00,villa del prado e5,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-04-21,valle,cali (ct),jueves,15:00:00,la floresta e8,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-04-21,valle,cali (ct),jueves,21:00:00,jorge isaacs e4,urbana,bodegas y similares,sin empleo de armas,conductor taxi,a pie,otra empreas comercial,76001000
2011-04-22,valle,cali (ct),viernes,04:50:00,alfonso b. aragon e14,urbana,local comercial,cortantes,a pie,a pie,otra empreas comercial,76001000
2011-04-22,valle,cali (ct),viernes,15:00:00,los guaduales e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-04-23,valle,cali (ct),sabado,08:00:00,alfonso b. aragon e14,urbana,tienda,contundentes,a pie,a pie,granero tiendas,76001000
2011-04-23,valle,cali (ct),sabado,09:45:00,el lido e19,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-04-23,valle,cali (ct),sabado,10:30:00,terron colorado e1,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2011-04-23,valle,cali (ct),sabado,12:15:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-23,valle,cali (ct),sabado,12:50:00,alto aguacatal e1,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2011-04-23,valle,cali (ct),sabado,20:30:00,los lagos e13,urbana,local comercial,arma blanca,a pie,a pie,oficinas,76001000
2011-04-24,valle,cali (ct),domingo,11:40:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-24,valle,cali (ct),domingo,12:15:00,el cedro e19,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-24,valle,cali (ct),domingo,14:14:00,la flora e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-25,valle,cali (ct),lunes,02:30:00,nueva floresta e12,urbana,estaciones de servicio,arma de fuego,a pie,a pie,bomba gasolina,76001000
2011-04-25,valle,cali (ct),lunes,08:55:00,ciudad capri e17,urbana,restaurantes,arma de fuego,a pie,a pie,restaurantes,76001000
2011-04-25,valle,cali (ct),lunes,10:00:00,las ceibas e7,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-04-25,valle,cali (ct),lunes,13:05:00,multicentro e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-25,valle,cali (ct),lunes,13:30:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-25,valle,cali (ct),lunes,14:00:00,siete de agosto e7,urbana,billares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2011-04-25,valle,cali (ct),lunes,17:30:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-26,valle,cali (ct),martes,11:00:00,santa rita e2,urbana,talleres,contundentes,a pie,a pie,otra empreas comercial,76001000
2011-04-26,valle,cali (ct),martes,11:30:00,el troncal e8,urbana,bodegas y similares,sin empleo de armas,vehiculo,a pie,"bodegas, depositos",76001000
2011-04-26,valle,cali (ct),martes,16:48:00,nueva tequendama e19,urbana,oficinas,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2011-04-27,valle,cali (ct),miercoles,12:00:00,san antonio e3,urbana,local comercial,contundentes,a pie,a pie,otra empreas comercial,76001000
2011-04-27,valle,cali (ct),miercoles,15:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-27,valle,cali (ct),miercoles,17:00:00,santa elena e10,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-04-27,valle,cali (ct),miercoles,20:45:00,ciudad jardin e22,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-27,valle,cali (ct),miercoles,21:30:00,centenario e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-28,valle,cali (ct),jueves,00:00:00,flora industrial e4,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2011-04-28,valle,cali (ct),jueves,16:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-04-29,valle,cali (ct),viernes,00:00:00,industrial e8,urbana,fabricas,cortantes,a pie,a pie,"bodegas, depositos",76001000
2011-04-29,valle,cali (ct),viernes,00:00:00,la floresta e8,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-04-29,valle,cali (ct),viernes,16:40:00,las delicias e4,urbana,local comercial,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-04-29,valle,cali (ct),viernes,17:45:00,centenario e2,urbana,oficinas,contundentes,a pie,a pie,instalaciones gubernamentales,76001000
2011-04-30,valle,cali (ct),sabado,03:00:00,terron colorado e1,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2011-04-30,valle,cali (ct),sabado,09:30:00,tequendama e19,urbana,oficinas,contundentes,a pie,a pie,consultorios medicos,76001000
2011-05-01,valle,cali (ct),domingo,14:00:00,centenario e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-01,valle,cali (ct),domingo,17:00:00,el bosque e2,urbana,tienda,arma de fuego,conductor motocicleta,a pie,granero tiendas,76001000
2011-05-02,valle,cali (ct),lunes,00:00:00,el cedro e19,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2011-05-02,valle,cali (ct),lunes,02:15:00,el cedro e19,urbana,oficinas,arma de fuego,vehiculo,a pie,oficinas,76001000
