fecha,departamento,municipio,dia,hora,barrio,zona,clase_de_sitio,arma_empleada,movil_agresor,movil_victima,codigo_dane
2014-03-22,valle,cali (ct),sabado,13:45:00,julio rincon e12,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2014-03-22,valle,cali (ct),sabado,16:21:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-03-23,valle,cali (ct),domingo,19:47:00,aranjuez e9,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-03-25,valle,cali (ct),martes,22:00:00,alfonso b. aragon e14,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-03-25,valle,cali (ct),martes,18:21:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-03-27,valle,cali (ct),jueves,00:00:00,granada e2,rural,restaurantes,sin empleo de armas,a pie,a pie,76001000
2014-03-27,valle,cali (ct),jueves,07:10:00,centenario e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-03-28,valle,cali (ct),viernes,00:00:00,jorge isaacs e4,urbana,empresa,sin empleo de armas,conductor vehiculo,a pie,76001000
2014-03-28,valle,cali (ct),viernes,14:00:00,la merced e3,urbana,centro turistico,sin empleo de armas,a pie,a pie,76001000
2014-03-28,valle,cali (ct),viernes,23:05:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-03-29,valle,cali (ct),sabado,13:00:00,el poblado i e13,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-03-30,valle,cali (ct),domingo,22:30:00,saavedra galindo e8,urbana,panaderias,arma de fuego,a pie,a pie,76001000
2014-03-30,valle,cali (ct),domingo,00:40:00,3 de julio e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2014-03-30,valle,cali (ct),domingo,08:59:00,,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-03-31,valle,cali (ct),lunes,08:00:00,rafael uribe uribe e8,urbana,bodegas y similares,arma de fuego,a pie,a pie,76001000
2014-03-31,valle,cali (ct),lunes,13:00:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-03-31,valle,cali (ct),lunes,17:30:00,san vicente e2,urbana,local comercial,arma de fuego,conductor vehiculo,a pie,76001000
2014-03-31,valle,cali (ct),lunes,11:40:00,villacolombia e8,urbana,"droguerias, farmacias",arma de fuego,pasajero motocicleta,a pie,76001000
2014-03-31,valle,cali (ct),lunes,20:20:00,industrial e8,urbana,almacenes,arma de fuego,a pie,a pie,76001000
2014-03-31,valle,cali (ct),lunes,08:50:00,las quintas de don simon e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-03-31,valle,cali (ct),lunes,22:20:00,santa monica residencial e2,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-04-01,valle,cali (ct),martes,21:20:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-02,valle,cali (ct),miercoles,16:00:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-02,valle,cali (ct),miercoles,16:30:00,el gran limonar e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-03,valle,cali (ct),jueves,00:00:00,bosques del limonar e17,urbana,vias publicas,contundentes,a pie,a pie,76001000
2014-04-03,valle,cali (ct),jueves,13:00:00,villacolombia e8,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2014-04-04,valle,cali (ct),viernes,22:00:00,san pedro e3,urbana,licorera/estanco 24 horas,contundentes,a pie,a pie,76001000
2014-04-04,valle,cali (ct),viernes,13:45:00,san nicolas e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-04,valle,cali (ct),viernes,16:37:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-05,valle,cali (ct),sabado,00:00:00,villacolombia e8,urbana,vias publicas,cortantes,a pie,a pie,76001000
2014-04-05,valle,cali (ct),sabado,01:30:00,san nicolas e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-04-05,valle,cali (ct),sabado,12:10:00,alfonso lopez i e7,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,76001000
2014-04-06,valle,cali (ct),domingo,16:30:00,san fernando viejo e19,urbana,hospitales,sin empleo de armas,a pie,a pie,76001000
2014-04-06,valle,cali (ct),domingo,00:45:00,junin e9,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2014-04-07,valle,cali (ct),lunes,12:30:00,urb. tequendama e19,urbana,consultorios medicos,arma de fuego,a pie,a pie,76001000
2014-04-07,valle,cali (ct),lunes,11:40:00,nueva tequendama e19,urbana,consultorios  odontologicos,arma de fuego,a pie,a pie,76001000
2014-04-07,valle,cali (ct),lunes,21:25:00,urbanizacion la flora e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-08,valle,cali (ct),martes,12:50:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-08,valle,cali (ct),martes,09:45:00,san pedro e3,urbana,oficinas,contundentes,a pie,a pie,76001000
2014-04-08,valle,cali (ct),martes,09:10:00,los guaduales e6,urbana,bomba de gasolina,arma de fuego,conductor vehiculo,conductor vehiculo,76001000
2014-04-08,valle,cali (ct),martes,21:10:00,el remanso e21,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2014-04-08,valle,cali (ct),martes,11:37:00,ciudad capri e17,urbana,oficinas,arma de fuego,conductor vehiculo,a pie,76001000
2014-04-09,valle,cali (ct),miercoles,11:00:00,marroquin i e14,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-04-09,valle,cali (ct),miercoles,15:00:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-09,valle,cali (ct),miercoles,16:00:00,urb. tequendama e19,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-10,valle,cali (ct),jueves,00:00:00,manzanares e4,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,08:00:00,el trebol e8,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,08:00:00,francisco eladio ramirez e18,urbana,oficinas,contundentes,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,08:00:00,,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,16:00:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,20:30:00,urb. tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,04:00:00,la esmeralda e4,urbana,billares,contundentes,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,07:15:00,la floresta e8,urbana,consultorios medicos,sin empleo de armas,a pie,a pie,76001000
2014-04-11,valle,cali (ct),viernes,08:12:00,guayaquil e9,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-04-12,valle,cali (ct),sabado,04:00:00,la flora e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-04-12,valle,cali (ct),sabado,14:50:00,versalles e2,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2014-04-13,valle,cali (ct),domingo,16:19:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-14,valle,cali (ct),lunes,13:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-14,valle,cali (ct),lunes,16:30:00,julio rincon e12,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-15,valle,cali (ct),martes,15:20:00,la esmeralda e4,urbana,"droguerias, farmacias",arma de fuego,pasajero motocicleta,a pie,76001000
2014-04-15,valle,cali (ct),martes,20:05:00,no reportado,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-16,valle,cali (ct),miercoles,00:00:00,ciudad universitaria e17,urbana,universidades,contundentes,a pie,a pie,76001000
2014-04-16,valle,cali (ct),miercoles,19:40:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-16,valle,cali (ct),miercoles,19:15:00,el lido e19,urbana,restaurantes,arma de fuego,conductor motocicleta,a pie,76001000
2014-04-17,valle,cali (ct),jueves,18:00:00,benjamin herrera e8,urbana,empresa,contundentes,a pie,a pie,76001000
2014-04-17,valle,cali (ct),jueves,14:30:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-17,valle,cali (ct),jueves,13:30:00,primitivo crespo e8,urbana,talleres,sin empleo de armas,a pie,a pie,76001000
2014-04-17,valle,cali (ct),jueves,13:30:00,,urbana,estaciones de servicio,arma de fuego,conductor motocicleta,a pie,76001000
2014-04-18,valle,cali (ct),viernes,02:00:00,las quintas de don simon e17,urbana,restaurantes,arma de fuego,a pie,a pie,76001000
2014-04-18,valle,cali (ct),viernes,05:30:00,primero de mayo e17,urbana,centros religiosos,contundentes,a pie,a pie,76001000
2014-04-18,valle,cali (ct),viernes,13:55:00,urb. tequendama e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-18,valle,cali (ct),viernes,11:35:00,el gran limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-19,valle,cali (ct),sabado,17:15:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-19,valle,cali (ct),sabado,20:15:00,la flora e2,urbana,centro comercial,contundentes,a pie,a pie,76001000
2014-04-19,valle,cali (ct),sabado,19:38:00,,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-20,valle,cali (ct),domingo,17:00:00,parcelaciones pance e22,urbana,dentro de la vivienda,contundentes,a pie,a pie,76001000
2014-04-20,valle,cali (ct),domingo,13:15:00,lili e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-20,valle,cali (ct),domingo,13:55:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-21,valle,cali (ct),lunes,10:00:00,santa monica residencial e2,urbana,instalaciones gubernamentales,sin empleo de armas,a pie,a pie,76001000
2014-04-21,valle,cali (ct),lunes,07:30:00,primero de mayo e24,urbana,bomba de gasolina,arma de fuego,conductor vehiculo,a pie,76001000
2014-04-21,valle,cali (ct),lunes,14:20:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-22,valle,cali (ct),martes,00:00:00,el sena e5,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-22,valle,cali (ct),martes,12:00:00,primavera e11,urbana,supermercados,arma de fuego,pasajero motocicleta,a pie,76001000
2014-04-22,valle,cali (ct),martes,13:45:00,san fernando viejo e19,urbana,local comercial,arma de fuego,pasajero motocicleta,a pie,76001000
2014-04-22,valle,cali (ct),martes,15:15:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-22,valle,cali (ct),martes,20:40:00,el cedro e19,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2014-04-23,valle,cali (ct),miercoles,14:00:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-23,valle,cali (ct),miercoles,21:20:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-24,valle,cali (ct),jueves,10:05:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-25,valle,cali (ct),viernes,00:00:00,versalles e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-25,valle,cali (ct),viernes,15:00:00,urb. tequendama e19,urbana,consultorios  odontologicos,arma de fuego,a pie,a pie,76001000
2014-04-25,valle,cali (ct),viernes,20:00:00,ciudad 2000 e16,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-25,valle,cali (ct),viernes,16:20:00,eucaristico e19,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-25,valle,cali (ct),viernes,20:15:00,ciudad 2000 e16,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-25,valle,cali (ct),viernes,10:43:00,lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-26,valle,cali (ct),sabado,08:00:00,san fernando nuevo e19,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-04-26,valle,cali (ct),sabado,12:00:00,salomia e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-26,valle,cali (ct),sabado,20:00:00,urb. tequendama e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-27,valle,cali (ct),domingo,18:40:00,el gran limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-27,valle,cali (ct),domingo,15:35:00,chipichape e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-27,valle,cali (ct),domingo,17:09:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-28,valle,cali (ct),lunes,21:00:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-28,valle,cali (ct),lunes,15:40:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-28,valle,cali (ct),lunes,11:35:00,bosques del limonar e17,urbana,consultorios medicos,arma de fuego,a pie,a pie,76001000
2014-04-29,valle,cali (ct),martes,00:00:00,,urbana,vias publicas,contundentes,a pie,a pie,76001000
2014-04-29,valle,cali (ct),martes,13:00:00,caney e17,urbana,oficinas,sin empleo de armas,a pie,a pie,76001000
2014-04-29,valle,cali (ct),martes,13:00:00,,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-29,valle,cali (ct),martes,16:20:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-04-29,valle,cali (ct),martes,21:40:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-30,valle,cali (ct),miercoles,00:00:00,el rodeo e12,urbana,"bares, cantinas y similares",contundentes,a pie,a pie,76001000
2014-04-30,valle,cali (ct),miercoles,00:00:00,santa anita e17,urbana,vias publicas,cortantes,a pie,a pie,76001000
2014-04-30,valle,cali (ct),miercoles,11:00:00,san vicente e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-04-30,valle,cali (ct),miercoles,16:30:00,porvenir e4,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2014-04-30,valle,cali (ct),miercoles,01:09:00,los alcazares e6,urbana,conjunto residencial,contundentes,a pie,a pie,76001000
2014-05-01,valle,cali (ct),jueves,00:00:00,fatima e4,urbana,casinos,contundentes,a pie,a pie,76001000
2014-05-01,valle,cali (ct),jueves,00:00:00,urb. militar e19,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-01,valle,cali (ct),jueves,14:30:00,san joaquin e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-01,valle,cali (ct),jueves,16:35:00,urb. tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-01,valle,cali (ct),jueves,05:25:00,porvenir e4,urbana,bodegas y similares,contundentes,a pie,a pie,76001000
2014-05-01,valle,cali (ct),jueves,16:02:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-02,valle,cali (ct),viernes,00:00:00,alameda e9,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-05-02,valle,cali (ct),viernes,08:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-02,valle,cali (ct),viernes,15:15:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-02,valle,cali (ct),viernes,11:08:00,rodrigo lara bonilla e13,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,76001000
2014-05-03,valle,cali (ct),sabado,18:00:00,el sena e5,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-03,valle,cali (ct),sabado,17:40:00,,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-03,valle,cali (ct),sabado,18:15:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-03,valle,cali (ct),sabado,14:25:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-04,valle,cali (ct),domingo,11:00:00,versalles e2,urbana,empresa,contundentes,a pie,a pie,76001000
2014-05-04,valle,cali (ct),domingo,14:30:00,san antonio e3,urbana,casinos,sin empleo de armas,a pie,a pie,76001000
2014-05-05,valle,cali (ct),lunes,14:00:00,san fernando viejo e19,urbana,universidades,sin empleo de armas,a pie,a pie,76001000
2014-05-05,valle,cali (ct),lunes,21:00:00,junin e9,urbana,oficinas,arma de fuego,conductor motocicleta,a pie,76001000
2014-05-05,valle,cali (ct),lunes,07:30:00,manuela beltran e14,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2014-05-05,valle,cali (ct),lunes,16:20:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-05,valle,cali (ct),lunes,19:42:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-06,valle,cali (ct),martes,21:00:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-06,valle,cali (ct),martes,01:30:00,primero de mayo e17,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-05-06,valle,cali (ct),martes,16:20:00,unicentro cali e17,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-06,valle,cali (ct),martes,13:40:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-06,valle,cali (ct),martes,17:10:00,lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-06,valle,cali (ct),martes,07:50:00,junin e9,urbana,consultorios  odontologicos,arma de fuego,a pie,a pie,76001000
2014-05-07,valle,cali (ct),miercoles,20:30:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-07,valle,cali (ct),miercoles,23:50:00,la alianza e4,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-08,valle,cali (ct),jueves,18:00:00,san pedro e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-08,valle,cali (ct),jueves,11:15:00,urb. ciudad jardin e22,urbana,"droguerias, farmacias",contundentes,a pie,a pie,76001000
2014-05-09,valle,cali (ct),viernes,00:00:00,chapinero e8,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-10,valle,cali (ct),sabado,00:00:00,manuela beltran e14,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-10,valle,cali (ct),sabado,20:20:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-10,valle,cali (ct),sabado,13:08:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-11,valle,cali (ct),domingo,13:45:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-11,valle,cali (ct),domingo,14:40:00,urb. tequendama e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-11,valle,cali (ct),domingo,14:55:00,ciudad universitaria e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-11,valle,cali (ct),domingo,11:14:00,no reporta (s. m. p.),urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-11,valle,cali (ct),domingo,22:42:00,ciudadela pasoancho e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-12,valle,cali (ct),lunes,17:00:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-12,valle,cali (ct),lunes,20:30:00,vipasa e2,urbana,oficinas,contundentes,a pie,a pie,76001000
2014-05-12,valle,cali (ct),lunes,10:35:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-12,valle,cali (ct),lunes,22:17:00,lili e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-13,valle,cali (ct),martes,00:00:00,la merced e3,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-13,valle,cali (ct),martes,18:20:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-14,valle,cali (ct),miercoles,00:00:00,la flora e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2014-05-14,valle,cali (ct),miercoles,08:00:00,compartir e21,urbana,vias publicas,contundentes,a pie,a pie,76001000
2014-05-14,valle,cali (ct),miercoles,15:00:00,santa elena e10,urbana,fruteria,arma de fuego,pasajero motocicleta,a pie,76001000
2014-05-14,valle,cali (ct),miercoles,08:30:00,san fernando viejo e19,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-14,valle,cali (ct),miercoles,14:10:00,los comuneros ii e13,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-15,valle,cali (ct),jueves,00:00:00,,urbana,conjunto residencial,sin empleo de armas,a pie,a pie,76001000
2014-05-15,valle,cali (ct),jueves,15:00:00,san juan bosco e3,urbana,talleres,sin empleo de armas,a pie,a pie,76001000
2014-05-16,valle,cali (ct),viernes,00:00:00,guillermo valencia e4,urbana,fabricas,sin empleo de armas,a pie,a pie,76001000
2014-05-16,valle,cali (ct),viernes,08:00:00,jose m. marroquin ii e14,urbana,vias publicas,contundentes,a pie,a pie,76001000
2014-05-16,valle,cali (ct),viernes,03:00:00,el retiro e15,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-16,valle,cali (ct),viernes,13:00:00,chapinero e8,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-16,valle,cali (ct),viernes,12:40:00,julio rincon e12,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-17,valle,cali (ct),sabado,14:30:00,primavera e11,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-17,valle,cali (ct),sabado,21:15:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-17,valle,cali (ct),sabado,13:05:00,unicentro cali e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-18,valle,cali (ct),domingo,14:00:00,ciudad capri e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-18,valle,cali (ct),domingo,19:00:00,santa teresita e2,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-18,valle,cali (ct),domingo,13:40:00,san pedro e3,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2014-05-18,valle,cali (ct),domingo,00:23:00,las quintas de don simon e17,urbana,centros religiosos,contundentes,a pie,a pie,76001000
2014-05-18,valle,cali (ct),domingo,21:34:00,ciudad capri e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-19,valle,cali (ct),lunes,12:00:00,,urbana,supermercados,contundentes,a pie,a pie,76001000
2014-05-19,valle,cali (ct),lunes,19:00:00,sector alto los chorros e18,urbana,local comercial,arma de fuego,a pie,a pie,76001000
2014-05-19,valle,cali (ct),lunes,17:30:00,u.r. santiago de cali e19,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-19,valle,cali (ct),lunes,18:10:00,el gran limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-19,valle,cali (ct),lunes,03:30:00,las ceibas e7,urbana,local comercial,arma de fuego,pasajero motocicleta,conductor vehiculo,76001000
2014-05-19,valle,cali (ct),lunes,05:20:00,mariano ramos e16,urbana,vias publicas,contundentes,a pie,a pie,76001000
2014-05-20,valle,cali (ct),martes,00:00:00,compartir e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,76001000
2014-05-20,valle,cali (ct),martes,19:40:00,popular e4,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-05-20,valle,cali (ct),martes,16:55:00,ciudad 2000 e16,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-21,valle,cali (ct),miercoles,07:00:00,santa rosa e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-21,valle,cali (ct),miercoles,15:30:00,siloe e20,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-05-21,valle,cali (ct),miercoles,15:30:00,urbanizacion la flora e2,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-21,valle,cali (ct),miercoles,11:45:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-22,valle,cali (ct),jueves,08:00:00,cgto montebello e1,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-22,valle,cali (ct),jueves,16:50:00,urb. tequendama e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-22,valle,cali (ct),jueves,22:10:00,urbanizacion la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-23,valle,cali (ct),viernes,17:00:00,mariano ramos e16,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-23,valle,cali (ct),viernes,12:30:00,lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-23,valle,cali (ct),viernes,18:50:00,prados del norte e2,urbana,estaciones de servicio,sin empleo de armas,a pie,a pie,76001000
2014-05-23,valle,cali (ct),viernes,12:20:00,lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-24,valle,cali (ct),sabado,10:00:00,primitivo crespo e8,urbana,oficinas,arma de fuego,a pie,a pie,76001000
2014-05-24,valle,cali (ct),sabado,09:00:00,chapinero e8,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-25,valle,cali (ct),domingo,19:10:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-25,valle,cali (ct),domingo,17:53:00,no reporta (s. m. p.),urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-26,valle,cali (ct),lunes,09:00:00,lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,76001000
2014-05-26,valle,cali (ct),lunes,19:35:00,unicentro cali e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-27,valle,cali (ct),martes,15:00:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-27,valle,cali (ct),martes,01:10:00,primitivo crespo e8,urbana,vias publicas,sin empleo de armas,a pie,,76001000
2014-05-28,valle,cali (ct),miercoles,10:00:00,el rodeo e12,urbana,"colegios, escuelas",contundentes,a pie,a pie,76001000
2014-05-28,valle,cali (ct),miercoles,13:00:00,cgto navarro e21,rural,lote baldio,sin empleo de armas,a pie,a pie,76001000
2014-05-29,valle,cali (ct),jueves,19:32:00,siloe e20,urbana,supermercados,sin empleo de armas,a pie,a pie,76001000
2014-05-30,valle,cali (ct),viernes,00:00:00,san nicolas e3,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-30,valle,cali (ct),viernes,09:00:00,calima e4,urbana,centro comercial,sin empleo de armas,a pie,a pie,76001000
2014-05-30,valle,cali (ct),viernes,09:00:00,calima e4,urbana,centro comercial,contundentes,a pie,a pie,76001000
2014-05-30,valle,cali (ct),viernes,11:30:00,los guayacanes e5,urbana,local comercial,contundentes,a pie,a pie,76001000
2014-05-30,valle,cali (ct),viernes,05:00:00,industrial e8,urbana,empresa,contundentes,a pie,a pie,76001000
2014-05-30,valle,cali (ct),viernes,10:45:00,san pedro e3,urbana,"droguerias, farmacias",sin empleo de armas,a pie,a pie,76001000
2014-05-30,valle,cali (ct),viernes,07:55:00,calima e4,urbana,local comercial,sin empleo de armas,a pie,a pie,76001000
