fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesiones,escolaridad,codigo_dane
2010-06-23,valle,cali (ct),miercoles,23:40:00,san judas tadeo i e10,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,26,masculino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-24,valle,cali (ct),jueves,00:00:00,versalles e2,urbana,discotecas,contundentes,a pie,a pie,21,masculino,soltero,colombia,estudiante,noreportado,superior,76001000
2010-06-24,valle,cali (ct),jueves,02:30:00,versalles e2,urbana,,arma blanca,a pie,a pie,20,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-24,valle,cali (ct),jueves,07:00:00,urb. venezuela e20,urbana,vias publicas,contundentes,a pie,a pie,26,femenino,soltero,colombia,ama de casa,noreportado,secundaria,76001000
2010-06-24,valle,cali (ct),jueves,11:40:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-06-24,valle,cali (ct),jueves,12:00:00,bretana e9,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,soltero,colombia,independiente,noreportado,superior,76001000
2010-06-24,valle,cali (ct),jueves,12:30:00,puertas del sol e14,urbana,vias publicas,arma blanca,a pie,a pie,34,femenino,union libre,noreportado,comerciante,noreportado,secundaria,76001000
2010-06-24,valle,cali (ct),jueves,14:05:00,valle grande e21,urbana,vias publicas,arma blanca,a pie,a pie,17,femenino,soltero,noreportado,independiente,noreportado,secundaria,76001000
2010-06-24,valle,cali (ct),jueves,14:15:00,san pedro e3,urbana,vias publicas,contundentes,a pie,a pie,25,femenino,soltero,colombia,independiente,noreportado,tecnico,76001000
2010-06-24,valle,cali (ct),jueves,18:00:00,jorge eliecer gaitan e6,urbana,casas de habitacion,contundentes,a pie,a pie,34,masculino,union libre,colombia,empleado particular,noreportado,primaria,76001000
2010-06-24,valle,cali (ct),jueves,19:30:00,los comuneros i e15,urbana,vias publicas,contundentes,a pie,a pie,51,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-24,valle,cali (ct),jueves,23:50:00,san judas tadeo i e10,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,29,masculino,casado,colombia,empleado policial,noreportado,secundaria,76001000
2010-06-25,valle,cali (ct),viernes,01:00:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-25,valle,cali (ct),viernes,19:05:00,la rivera e5,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,25,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2010-06-25,valle,cali (ct),viernes,19:30:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,6,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-06-25,valle,cali (ct),viernes,19:42:00,los comuneros ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-06-26,valle,cali (ct),sabado,00:00:00,la fortuna e1,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,union libre,colombia,ama de casa,noreportado,primaria,76001000
2010-06-26,valle,cali (ct),sabado,00:00:00,siete de agosto e7,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,union libre,colombia,comerciante,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,01:00:00,republica israel e16,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,soltero,colombia,ama de casa,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,01:50:00,el piloto e3,urbana,vias publicas,contundentes,a pie,a pie,29,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,02:00:00,san luis e6,urbana,"bares, cantinas y similares",contundentes,a pie,a pie,19,femenino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,05:30:00,flora industrial e4,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,desempleado,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,05:40:00,rodrigo lara bonilla e13,urbana,vias publicas,arma blanca,a pie,a pie,31,masculino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,06:30:00,melendez e18,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,union libre,colombia,desempleado,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,08:30:00,pampa linda e19,urbana,vias publicas,contundentes,a pie,a pie,57,masculino,soltero,noreportado,independiente,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,08:30:00,unicentro cali e17,urbana,vias publicas,contundentes,a pie,a pie,30,femenino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,09:00:00,cristobal colon e10,urbana,vias publicas,contundentes,a pie,a pie,22,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,10:30:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,soltero,colombia,ama de casa,noreportado,primaria,76001000
2010-06-26,valle,cali (ct),sabado,11:00:00,la flora e2,urbana,casas de habitacion,contundentes,a pie,a pie,18,femenino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,11:30:00,santa elena e10,urbana,vias publicas,contundentes,a pie,a pie,19,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,13:00:00,,urbana,oficinas,contundentes,a pie,a pie,30,femenino,casado,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,20:30:00,potrero grande e21,urbana,casas de habitacion,arma blanca,a pie,a pie,52,femenino,soltero,colombia,independiente,noreportado,primaria,76001000
2010-06-26,valle,cali (ct),sabado,20:30:00,terron colorado e1,urbana,vias publicas,contundentes,a pie,a pie,27,masculino,union libre,noreportado,independiente,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,20:40:00,el limonar e17,urbana,conjunto residencial,contundentes,a pie,a pie,15,masculino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,21:00:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,22:30:00,el cortijo e20,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,soltero,colombia,desempleado,noreportado,tecnico,76001000
2010-06-26,valle,cali (ct),sabado,22:40:00,el vergel e13,urbana,vias publicas,contundentes,a pie,vehiculo,36,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2010-06-26,valle,cali (ct),sabado,23:30:00,comfenalco e6,urbana,vias publicas,arma blanca,a pie,a pie,17,masculino,soltero,colombia,empleado particular,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,01:30:00,aranjuez e9,urbana,vias publicas,arma blanca,a pie,a pie,17,masculino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,02:00:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,38,masculino,union libre,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,03:30:00,popular e4,urbana,casas de habitacion,contundentes,a pie,a pie,25,femenino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,04:30:00,los comuneros i e15,urbana,vias publicas,arma de fuego,a pie,a pie,16,femenino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,05:15:00,los lagos e13,urbana,vias publicas,arma blanca,a pie,a pie,24,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,05:30:00,marroquin i e14,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,09:30:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,2,femenino,soltero,colombia,desempleado,noreportado,analfabeta,76001000
2010-06-27,valle,cali (ct),domingo,10:00:00,julio rincon e12,urbana,vias publicas,contundentes,a pie,a pie,26,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,10:00:00,la floresta e8,urbana,vias publicas,contundentes,a pie,a pie,32,femenino,union libre,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,11:00:00,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,12:00:00,manuela beltran e14,urbana,vias publicas,contundentes,a pie,a pie,22,masculino,soltero,colombia,empleado policial,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,14:00:00,,urbana,oficinas,contundentes,a pie,a pie,32,femenino,soltero,colombia,independiente,psicologo,superior,76001000
2010-06-27,valle,cali (ct),domingo,14:19:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,14:40:00,los lagos e13,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,union libre,colombia,desempleado,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,17:00:00,alfonso lopez iii e7,urbana,casas de habitacion,contundentes,a pie,a pie,43,femenino,soltero,colombia,ama de casa,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,17:00:00,antonio narino e16,urbana,casas de habitacion,contundentes,a pie,a pie,35,masculino,union libre,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,17:00:00,el poblado ii e13,urbana,vias publicas,contundentes,a pie,a pie,17,femenino,soltero,colombia,estudiante,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,17:00:00,el retiro e15,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,union libre,colombia,independiente,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,17:00:00,villacolombia e8,urbana,casas de habitacion,contundentes,a pie,a pie,39,masculino,soltero,colombia,comerciante,noreportado,tecnico,76001000
2010-06-27,valle,cali (ct),domingo,17:30:00,la selva e10,urbana,vias publicas,contundentes,a pie,a pie,47,femenino,soltero,colombia,comerciante,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,17:30:00,san carlos e11,urbana,vias publicas,contundentes,a pie,a pie,11,femenino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,17:30:00,san carlos e11,urbana,vias publicas,contundentes,a pie,a pie,22,femenino,union libre,colombia,estudiante,noreportado,superior,76001000
2010-06-27,valle,cali (ct),domingo,18:00:00,,rural,vias publicas,contundentes,a pie,a pie,37,femenino,union libre,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,18:45:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,29,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,18:45:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,36,masculino,union libre,colombia,independiente,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,19:00:00,el poblado i e13,urbana,vias publicas,contundentes,a pie,a pie,21,femenino,soltero,colombia,independiente,noreportado,tecnico,76001000
2010-06-27,valle,cali (ct),domingo,20:30:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,28,masculino,union libre,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,21:00:00,marroquin i e14,urbana,vias publicas,contundentes,a pie,a pie,40,masculino,soltero,colombia,independiente,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,21:10:00,el retiro e15,urbana,vias publicas,contundentes,a pie,a pie,21,masculino,soltero,colombia,empleado ejercito,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,21:30:00,ciudad cordoba e15,urbana,,contundentes,a pie,a pie,44,femenino,casado,colombia,ama de casa,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,21:30:00,republica israel e16,urbana,vias publicas,arma blanca,a pie,a pie,18,masculino,soltero,colombia,independiente,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,21:46:00,bellavista e19,urbana,vias publicas,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,22:00:00,el retiro e15,urbana,vias publicas,contundentes,a pie,a pie,21,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,22:00:00,omar torrijos e13,urbana,vias publicas,contundentes,a pie,a pie,23,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,22:06:00,union de vivienda popular e16,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,union libre,colombia,desempleado,noreportado,primaria,76001000
2010-06-27,valle,cali (ct),domingo,22:30:00,la rivera e5,urbana,vias publicas,contundentes,a pie,a pie,38,femenino,union libre,colombia,independiente,noreportado,secundaria,76001000
2010-06-27,valle,cali (ct),domingo,23:00:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,19,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-28,valle,cali (ct),lunes,03:00:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,soltero,colombia,independiente,noreportado,primaria,76001000
2010-06-28,valle,cali (ct),lunes,04:00:00,cristobal colon e10,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,soltero,noreportado,independiente,noreportado,secundaria,76001000
2010-06-28,valle,cali (ct),lunes,10:15:00,la isla e4,urbana,casas de habitacion,contundentes,a pie,a pie,18,femenino,soltero,colombia,desempleado,noreportado,secundaria,76001000
2010-06-28,valle,cali (ct),lunes,11:15:00,mariano ramos e16,urbana,vias publicas,contundentes,a pie,conductor motocicleta,35,masculino,casado,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-28,valle,cali (ct),lunes,12:00:00,san luis e6,urbana,casas de habitacion,arma blanca,a pie,a pie,29,masculino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-28,valle,cali (ct),lunes,14:00:00,san luis e6,urbana,casas de habitacion,contundentes,a pie,a pie,17,masculino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-28,valle,cali (ct),lunes,18:00:00,sucre e9,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-28,valle,cali (ct),lunes,21:30:00,departamental e10,urbana,vias publicas,contundentes,a pie,a pie,20,femenino,soltero,colombia,estudiante,noreportado,superior,76001000
2010-06-28,valle,cali (ct),lunes,21:30:00,mojica e15,urbana,,contundentes,a pie,a pie,25,femenino,soltero,colombia,ama de casa,noreportado,primaria,76001000
2010-06-28,valle,cali (ct),lunes,22:30:00,san judas tadeo i e10,urbana,vias publicas,contundentes,a pie,a pie,20,masculino,soltero,colombia,empleado particular,noreportado,tecnico,76001000
2010-06-29,valle,cali (ct),martes,00:00:00,san vicente e2,urbana,,arma blanca,a pie,a pie,37,masculino,union libre,colombia,independiente,noreportado,primaria,76001000
2010-06-29,valle,cali (ct),martes,03:00:00,inv. brisas de comuneros  e15,urbana,vias publicas,arma blanca,a pie,a pie,19,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-06-29,valle,cali (ct),martes,08:05:00,alameda e9,urbana,vias publicas,contundentes,a pie,a pie,58,masculino,casado,colombia,independiente,noreportado,secundaria,76001000
2010-06-29,valle,cali (ct),martes,09:00:00,terron colorado e1,urbana,vias publicas,contundentes,a pie,a pie,29,masculino,union libre,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-29,valle,cali (ct),martes,10:00:00,brisas de mayo e20,urbana,casas de habitacion,contundentes,a pie,a pie,34,femenino,union libre,colombia,independiente,noreportado,primaria,76001000
2010-06-29,valle,cali (ct),martes,10:30:00,diamante e13,urbana,local comercial,contundentes,a pie,a pie,34,femenino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-06-29,valle,cali (ct),martes,11:15:00,las americas e8,urbana,instalaciones de la policia,contundentes,a pie,a pie,15,femenino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-06-29,valle,cali (ct),martes,11:45:00,marroquin iii e13,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,desempleado,noreportado,secundaria,76001000
2010-06-29,valle,cali (ct),martes,13:30:00,manuela beltran e14,urbana,vias publicas,contundentes,a pie,a pie,28,femenino,soltero,noreportado,ama de casa,noreportado,secundaria,76001000
2010-06-29,valle,cali (ct),martes,17:00:00,santa rosa e3,urbana,casas de habitacion,contundentes,a pie,a pie,22,femenino,union libre,noreportado,independiente,noreportado,primaria,76001000
2010-06-29,valle,cali (ct),martes,19:00:00,el poblado i e13,urbana,,contundentes,a pie,a pie,57,femenino,union libre,colombia,ama de casa,noreportado,primaria,76001000
2010-06-30,valle,cali (ct),miercoles,10:10:00,el limonar e17,urbana,vias publicas,arma de fuego,a pie,a pie,32,femenino,casado,colombia,ama de casa,noreportado,secundaria,76001000
2010-06-30,valle,cali (ct),miercoles,12:50:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-06-30,valle,cali (ct),miercoles,15:00:00,terron colorado e1,urbana,vias publicas,contundentes,a pie,a pie,40,masculino,casado,colombia,empleado ejercito,noreportado,secundaria,76001000
2010-06-30,valle,cali (ct),miercoles,17:30:00,el jordan e18,urbana,casas de habitacion,contundentes,a pie,a pie,40,femenino,union libre,colombia,ama de casa,noreportado,primaria,76001000
2010-06-30,valle,cali (ct),miercoles,17:30:00,jose m. marroquin ii e14,urbana,vias publicas,contundentes,a pie,a pie,40,femenino,union libre,colombia,comerciante,noreportado,secundaria,76001000
2010-06-30,valle,cali (ct),miercoles,20:54:00,marroquin i e14,urbana,vias publicas,arma blanca,a pie,a pie,16,masculino,soltero,noreportado,desempleado,noreportado,secundaria,76001000
2010-06-30,valle,cali (ct),miercoles,23:30:00,primavera e11,urbana,vias publicas,contundentes,a pie,a pie,50,femenino,soltero,colombia,ama de casa,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,00:00:00,paseo de los almendros e5,urbana,vias publicas,contundentes,a pie,a pie,15,masculino,soltero,colombia,estudiante,noreportado,primaria,76001000
2010-07-01,valle,cali (ct),jueves,00:10:00,villa del lago e13,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-07-01,valle,cali (ct),jueves,09:40:00,puertas del sol e14,urbana,casas de habitacion,contundentes,a pie,a pie,46,femenino,soltero,colombia,ama de casa,noreportado,primaria,76001000
2010-07-01,valle,cali (ct),jueves,11:00:00,los naranjos i e14,urbana,casas de habitacion,contundentes,a pie,a pie,41,femenino,union libre,noreportado,independiente,noreportado,analfabeta,76001000
2010-07-01,valle,cali (ct),jueves,11:20:00,calypso e13,urbana,casas de habitacion,contundentes,a pie,a pie,36,masculino,soltero,colombia,independiente,noreportado,superior,76001000
2010-07-01,valle,cali (ct),jueves,11:30:00,popular e4,urbana,dentro de la vivienda,contundentes,a pie,a pie,34,femenino,separado,colombia,independiente,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,12:45:00,ulpiano lloreda e13,urbana,vias publicas,contundentes,a pie,a pie,36,masculino,union libre,colombia,independiente,noreportado,primaria,76001000
2010-07-01,valle,cali (ct),jueves,13:00:00,andres sanin e7,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,13:00:00,el guabal e10,urbana,vias publicas,contundentes,a pie,a pie,48,masculino,casado,colombia,independiente,noreportado,superior,76001000
2010-07-01,valle,cali (ct),jueves,13:05:00,alfonso lopez iii e7,urbana,vias publicas,arma de fuego,a pie,a pie,18,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-07-01,valle,cali (ct),jueves,14:00:00,valle grande e21,urbana,panaderias,contundentes,a pie,a pie,19,femenino,soltero,colombia,estudiante,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,16:00:00,no reportado,urbana,"hoteles, residencias, y similares.",arma de fuego,a pie,a pie,35,masculino,union libre,colombia,comerciante,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,17:30:00,santa monica popular e8,urbana,vias publicas,arma de fuego,vehiculo,conductor motocicleta,40,masculino,union libre,colombia,empleado particular,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,18:00:00,mojica e15,urbana,vias publicas,contundentes,a pie,a pie,62,femenino,union libre,colombia,independiente,noreportado,primaria,76001000
2010-07-01,valle,cali (ct),jueves,19:30:00,cgto hormiguero e22,rural,casas de habitacion,contundentes,a pie,a pie,26,femenino,soltero,noreportado,independiente,noreportado,tecnico,76001000
2010-07-01,valle,cali (ct),jueves,19:30:00,yira castro e13,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,union libre,colombia,ama de casa,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,20:00:00,jorge eliecer gaitan e6,urbana,vias publicas,contundentes,a pie,a pie,26,masculino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,20:30:00,cgto hormiguero e22,rural,vias publicas,contundentes,a pie,a pie,25,femenino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,20:40:00,valle del lili e17,urbana,casas de habitacion,contundentes,a pie,a pie,50,masculino,soltero,colombia,independiente,noreportado,superior,76001000
2010-07-01,valle,cali (ct),jueves,23:30:00,12 de octubre e12,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,noreportado,independiente,noreportado,secundaria,76001000
2010-07-01,valle,cali (ct),jueves,23:30:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-07-02,valle,cali (ct),viernes,00:00:00,la legua e1,urbana,casas de habitacion,contundentes,a pie,a pie,34,femenino,divorciado,noreportado,independiente,noreportado,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,00:05:00,san pedro e3,urbana,discotecas,contundentes,a pie,a pie,37,masculino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,01:00:00,alfonso lopez i e7,urbana,vias publicas,contundentes,a pie,a pie,41,femenino,soltero,noreportado,independiente,noreportado,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,07:52:00,versalles e2,urbana,vias publicas,contundentes,a pie,a pie,28,masculino,union libre,noreportado,independiente,noreportado,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,09:00:00,laureano gomez e15,urbana,vias publicas,contundentes,a pie,a pie,60,masculino,union libre,colombia,independiente,noreportado,primaria,76001000
2010-07-02,valle,cali (ct),viernes,11:50:00,ciudad 2000 e16,urbana,vias publicas,arma de fuego,a pie,a pie,47,masculino,casado,colombia,empleado salud,medico,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,12:15:00,villa del lago e13,urbana,vias publicas,arma blanca,a pie,a pie,17,masculino,soltero,colombia,desempleado,noreportado,primaria,76001000
2010-07-02,valle,cali (ct),viernes,13:20:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,18,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,18:00:00,manuela beltran e14,urbana,vias publicas,arma blanca,a pie,a pie,31,masculino,casado,noreportado,independiente,noreportado,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,19:30:00,paz e13,urbana,vias publicas,arma de fuego,a pie,a pie,54,masculino,soltero,colombia,comerciante,noreportado,secundaria,76001000
2010-07-02,valle,cali (ct),viernes,20:00:00,marroquin i e14,urbana,casas de habitacion,arma de fuego,conductor taxi,a pie,15,femenino,soltero,colombia,estudiante,noreportado,primaria,76001000
2010-07-02,valle,cali (ct),viernes,21:20:00,inv. la florida e13,rural,vias publicas,arma blanca,a pie,a pie,20,femenino,soltero,colombia,ama de casa,noreportado,primaria,76001000
2010-07-03,valle,cali (ct),sabado,00:00:00,san cayetano e3,urbana,vias publicas,contundentes,a pie,a pie,39,femenino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,03:00:00,desepaz invicali e21,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,soltero,colombia,independiente,noreportado,primaria,76001000
2010-07-03,valle,cali (ct),sabado,03:00:00,el poblado i e13,urbana,vias publicas,arma blanca,a pie,a pie,36,masculino,casado,noreportado,independiente,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,03:00:00,vallado e15,urbana,casas de habitacion,contundentes,a pie,a pie,52,masculino,soltero,noreportado,independiente,noreportado,superior,76001000
2010-07-03,valle,cali (ct),sabado,04:30:00,cristobal colon e10,urbana,vias publicas,punzantes,a pie,a pie,36,masculino,union libre,colombia,independiente,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,04:30:00,lleras camargo e20,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,union libre,colombia,independiente,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,04:45:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,casado,colombia,empleado particular,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,12:40:00,mariano ramos e16,urbana,vias publicas,contundentes,a pie,a pie,46,masculino,casado,colombia,independiente,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,13:05:00,gualanday e21,urbana,vias publicas,contundentes,a pie,a pie,47,masculino,soltero,colombia,empleado particular,noreportado,primaria,76001000
2010-07-03,valle,cali (ct),sabado,13:30:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,empleado particular,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,13:30:00,sucre e9,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,23,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,14:00:00,,rural,vias publicas,contundentes,a pie,a pie,29,masculino,casado,colombia,empleado particular,noreportado,superior,76001000
2010-07-03,valle,cali (ct),sabado,17:00:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,41,masculino,union libre,colombia,independiente,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,17:30:00,marroquin i e14,urbana,casas de habitacion,contundentes,a pie,a pie,30,masculino,casado,colombia,independiente,noreportado,primaria,76001000
2010-07-03,valle,cali (ct),sabado,18:30:00,el vergel e13,urbana,vias publicas,escopolamina,vehiculo,vehiculo,12,femenino,soltero,colombia,independiente,noreportado,secundaria,76001000
2010-07-03,valle,cali (ct),sabado,20:30:00,el vergel e13,urbana,vias publicas,arma blanca,a pie,a pie,8,masculino,soltero,colombia,estudiante,noreportado,primaria,76001000
2010-07-03,valle,cali (ct),sabado,20:30:00,el vergel e13,urbana,vias publicas,arma blanca,a pie,a pie,9,masculino,soltero,colombia,estudiante,noreportado,primaria,76001000
