fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesiones,escolaridad,codigo_dane
2012-05-09,valle,cali (ct),miercoles,10:00:00,san fernando nuevo e19,urbana,clinicas y similares,medicamentos,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-09,valle,cali (ct),miercoles,12:00:00,republica israel e16,urbana,vias publicas,contundentes,a pie,a pie,77,femenino,viudo,colombia,independiente,no reportado,primaria,76001000
2012-05-09,valle,cali (ct),miercoles,12:45:00,republica israel e16,urbana,vias publicas,arma blanca,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-05-09,valle,cali (ct),miercoles,13:25:00,los cambulos e19,urbana,vias publicas,contundentes,a pie,a pie,35,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-05-09,valle,cali (ct),miercoles,16:30:00,via la buitrera e18,urbana,vias publicas,contundentes,a pie,a pie,42,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-09,valle,cali (ct),miercoles,16:50:00,potrero grande e21,urbana,vias publicas,contundentes,a pie,a pie,38,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-05-09,valle,cali (ct),miercoles,17:00:00,alfonso lopez iii e7,urbana,,arma blanca,a pie,a pie,18,femenino,union libre,colombia,estudiante,no reportado,secundaria,76001000
2012-05-09,valle,cali (ct),miercoles,17:00:00,pance e22,rural,vias publicas,perro,a pie,a pie,50,masculino,soltero,colombia,independiente,no reportado,tecnico,76001000
2012-05-09,valle,cali (ct),miercoles,17:15:00,calypso e13,urbana,vias publicas,arma de fuego,a pie,a pie,46,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-05-09,valle,cali (ct),miercoles,19:00:00,obrero e9,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,soltero,colombia,empleado particular,no reportada,no reportado,76001000
2012-05-09,valle,cali (ct),miercoles,19:00:00,obrero e9,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2012-05-09,valle,cali (ct),miercoles,20:15:00,el sena e5,urbana,,contundentes,a pie,a pie,34,masculino,union libre,colombia,independiente,no reportado,tecnico,76001000
2012-05-09,valle,cali (ct),miercoles,22:00:00,calimio desepaz e21,urbana,casas de habitacion,contundentes,a pie,a pie,33,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-09,valle,cali (ct),miercoles,22:00:00,ulpiano lloreda e13,urbana,vias publicas,contundentes,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2012-05-09,valle,cali (ct),miercoles,22:02:00,brisas de mayo e20,urbana,vias publicas,arma de fuego,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-05-09,valle,cali (ct),miercoles,22:10:00,mariano ramos e16,urbana,vias publicas,arma blanca,a pie,a pie,18,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-05-10,valle,cali (ct),jueves,13:00:00,san juan bosco e3,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-10,valle,cali (ct),jueves,13:00:00,santa monica residencial e2,urbana,vias publicas,contundentes,a pie,a pie,42,masculino,soltero,armenia,independiente,no reportado,secundaria,76001000
2012-05-10,valle,cali (ct),jueves,14:00:00,san fernando nuevo e19,urbana,vias publicas,contundentes,a pie,a pie,29,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-05-10,valle,cali (ct),jueves,18:00:00,el poblado ii e13,urbana,vias publicas,contundentes,a pie,a pie,70,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2012-05-10,valle,cali (ct),jueves,19:15:00,jose m. marroquin ii e14,urbana,vias publicas,contundentes,a pie,a pie,9,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-05-10,valle,cali (ct),jueves,19:30:00,vallado e15,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-10,valle,cali (ct),jueves,21:00:00,belen e20,urbana,vias publicas,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-10,valle,cali (ct),jueves,21:00:00,belen e20,urbana,vias publicas,contundentes,a pie,a pie,37,femenino,soltero,no reportado,ama de casa,no reportado,primaria,76001000
2012-05-11,valle,cali (ct),viernes,08:00:00,antonio narino e16,urbana,vias publicas,contundentes,a pie,a pie,28,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,10:30:00,mariano ramos e16,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,11:10:00,antonio narino e16,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,11:30:00,la rivera e5,urbana,vias publicas,contundentes,a pie,a pie,19,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,12:00:00,invicali e14,urbana,vias publicas,contundentes,a pie,a pie,53,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,13:30:00,chiminangos i e5,urbana,vias publicas,contundentes,a pie,a pie,54,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,14:00:00,san juan bosco e3,urbana,vias publicas,contundentes,a pie,a pie,43,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,15:00:00,terron colorado e1,urbana,vias publicas,contundentes,a pie,a pie,42,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,16:30:00,puertas del sol e14,urbana,compraventa,contundentes,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,16:30:00,via la buitrera e18,rural,vias publicas,contundentes,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,18:05:00,los conquistadores e11,urbana,,arma blanca,a pie,a pie,58,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2012-05-11,valle,cali (ct),viernes,18:30:00,prados del sur e18,urbana,vias publicas,arma blanca,a pie,a pie,35,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,19:50:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,19:55:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-05-11,valle,cali (ct),viernes,20:00:00,desepaz invicali e21,urbana,vias publicas,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,20:30:00,santa barbara e5,urbana,,contundentes,a pie,a pie,37,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,21:00:00,alfonso b. aragon e14,urbana,dentro de la vivienda,arma blanca,a pie,a pie,19,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,21:00:00,pance e22,urbana,vias publicas,contundentes,a pie,a pie,32,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,21:45:00,san antonio e3,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-11,valle,cali (ct),viernes,22:00:00,ciudadela floralia e6,urbana,vias publicas,arma blanca,a pie,a pie,17,femenino,soltero,colombia,ama de casa,no reportada,no reportado,76001000
2012-05-11,valle,cali (ct),viernes,22:15:00,siete de agosto e7,urbana,vias publicas,contundentes,a pie,a pie,49,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-05-11,valle,cali (ct),viernes,22:40:00,san antonio e3,urbana,vias publicas,contundentes,a pie,a pie,24,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-05-12,valle,cali (ct),sabado,01:00:00,san cayetano e3,urbana,frente a discotecas,vehiculo,conductor taxi,a pie,18,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,07:30:00,antonio narino e16,urbana,vias publicas,contundentes,a pie,a pie,48,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-05-12,valle,cali (ct),sabado,08:20:00,el lido e19,urbana,alimentador bus m.i.o.,contundentes,pasajero bus,pasajero bus,19,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,08:30:00,valle grande e21,urbana,vias publicas,contundentes,a pie,a pie,24,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,08:30:00,versalles e2,urbana,vias publicas,punzantes,a pie,a pie,23,masculino,soltero,colombia,no reporta,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,15:00:00,la base,urbana,vias publicas,contundentes,a pie,a pie,48,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-05-12,valle,cali (ct),sabado,17:00:00,mojica e15,urbana,vias publicas,arma blanca,a pie,a pie,60,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,18:00:00,el rodeo e12,urbana,vias publicas,contundentes,a pie,a pie,30,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,18:00:00,san fernando nuevo e19,urbana,vias publicas,contundentes,a pie,a pie,23,masculino,soltero,colombia,empleado policial,policia,tecnico,76001000
2012-05-12,valle,cali (ct),sabado,19:00:00,los lideres e21,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,19:30:00,union de vivienda popular e16,urbana,vias publicas,arma blanca,a pie,a pie,45,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,19:40:00,caney e17,urbana,vias publicas,contundentes,a pie,a pie,28,masculino,divorciado,colombia,empleado policial,policia,tecnico,76001000
2012-05-12,valle,cali (ct),sabado,19:40:00,caney e17,urbana,vias publicas,contundentes,a pie,a pie,32,masculino,union libre,colombia,empleado policial,policia,secundaria,76001000
2012-05-12,valle,cali (ct),sabado,21:00:00,calimio desepaz e21,urbana,vias publicas,arma blanca,a pie,a pie,36,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-05-12,valle,cali (ct),sabado,21:30:00,manantial e21,urbana,casas de habitacion,contundentes,a pie,a pie,7,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-05-12,valle,cali (ct),sabado,23:00:00,brisas de mayo e20,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,03:30:00,siloe e20,urbana,apartamento,contundentes,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,05:00:00,san carlos e11,urbana,vias publicas,contundentes,a pie,a pie,16,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,06:00:00,alto aguacatal e1,urbana,vias publicas,contundentes,a pie,a pie,69,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,06:00:00,pizamos ii e21,urbana,casas de habitacion,arma blanca,a pie,a pie,36,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,07:29:00,los comuneros i e15,urbana,casas de habitacion,contundentes,a pie,a pie,56,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2012-05-13,valle,cali (ct),domingo,08:30:00,marroquin iii e13,urbana,vias publicas,contundentes,a pie,a pie,30,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,09:00:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,25,femenino,union libre,no reportado,ama de casa,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,09:30:00,el poblado i e13,urbana,vias publicas,contundentes,a pie,a pie,55,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,09:57:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,10:00:00,los comuneros i e15,urbana,vias publicas,contundentes,a pie,a pie,26,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,11:30:00,san juan bosco e3,urbana,casas de habitacion,contundentes,a pie,a pie,41,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,12:00:00,alfonso b. aragon e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,27,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,12:00:00,polvorines e18,urbana,casas de habitacion,contundentes,a pie,a pie,48,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,12:00:00,polvorines e18,urbana,vias publicas,contundentes,a pie,a pie,18,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,14:49:00,cgto montebello e1,urbana,casas de habitacion,contundentes,a pie,a pie,19,femenino,soltero,colombia,estudiante,no reportado,tecnologo,76001000
2012-05-13,valle,cali (ct),domingo,15:30:00,los comuneros i e15,urbana,casas de habitacion,contundentes,a pie,a pie,42,femenino,casado,no reportado,ama de casa,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,15:30:00,villanueva (carcel) e11,urbana,carceles,contundentes,a pie,a pie,39,masculino,soltero,no reportado,desempleado,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,15:55:00,san judas tadeo i e10,urbana,vias publicas,contundentes,a pie,a pie,53,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,17:00:00,obrero e9,urbana,vias publicas,contundentes,a pie,a pie,44,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,18:40:00,santa fe e8,urbana,,contundentes,a pie,a pie,64,masculino,divorciado,colombia,comerciante,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,19:00:00,alirio mora beltran e14,urbana,vias publicas,arma blanca,a pie,a pie,30,masculino,union libre,no reportado,empleado particular,no reportado,primaria,76001000
2012-05-13,valle,cali (ct),domingo,19:00:00,puertas del sol e14,urbana,casas de habitacion,contundentes,a pie,a pie,46,masculino,divorciado,colombia,empleado particular,no reportado,tecnico,76001000
2012-05-13,valle,cali (ct),domingo,19:21:00,marroquin i e14,urbana,,arma blanca,a pie,a pie,27,masculino,soltero,colombia,desempleado,no reportado,analfabeta,76001000
2012-05-13,valle,cali (ct),domingo,20:00:00,jose m. marroquin ii e14,urbana,vias publicas,contundentes,a pie,a pie,36,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,21:47:00,san juan bosco e3,urbana,vias publicas,arma blanca,a pie,a pie,31,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,22:00:00,los cambulos e19,urbana,vias publicas,contundentes,a pie,a pie,52,masculino,casado,no reportado,independiente,no reportado,tecnico,76001000
2012-05-13,valle,cali (ct),domingo,23:00:00,el poblado i e13,urbana,vias publicas,contundentes,a pie,a pie,33,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,23:10:00,sucre e9,urbana,vias publicas,arma blanca,a pie,a pie,28,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-05-13,valle,cali (ct),domingo,23:30:00,el guabal e10,urbana,vias publicas,contundentes,a pie,a pie,57,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,02:30:00,cgto la voragine e22,rural,vias publicas,contundentes,a pie,a pie,22,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,03:00:00,la isla e4,urbana,vias publicas,contundentes,a pie,a pie,17,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,11:00:00,san nicolas e3,urbana,vias publicas,contundentes,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,11:10:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-05-14,valle,cali (ct),lunes,11:30:00,puerto mallarino e7,urbana,vias publicas,contundentes,a pie,a pie,43,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,13:50:00,el calvario e3,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,14:27:00,ciudad cordoba e15,urbana,vias publicas,arma blanca,a pie,a pie,23,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,15:00:00,villanueva e12,urbana,vias publicas,contundentes,a pie,a pie,20,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,15:30:00,obrero e9,urbana,,contundentes,a pie,a pie,18,femenino,soltero,colombia,estudiante,no reportado,no reportado,76001000
2012-05-14,valle,cali (ct),lunes,15:30:00,potrero grande e21,urbana,vias publicas,arma blanca,a pie,a pie,40,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,15:30:00,unid. bueno madrid e4,urbana,vias publicas,arma blanca,a pie,conductor taxi,44,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,18:30:00,alameda e9,urbana,,contundentes,a pie,a pie,26,femenino,soltero,colombia,comerciante,no reportado,tecnico,76001000
2012-05-14,valle,cali (ct),lunes,19:30:00,la playa e17,urbana,vias publicas,contundentes,a pie,a pie,52,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-05-14,valle,cali (ct),lunes,20:00:00,el vergel e13,urbana,casas de habitacion,arma blanca,a pie,a pie,21,masculino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,20:00:00,san pedro e3,urbana,vias publicas,contundentes,a pie,a pie,30,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,20:30:00,colinas del sur e18,urbana,,contundentes,a pie,a pie,19,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,20:30:00,colinas del sur e18,urbana,,contundentes,a pie,a pie,37,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,20:30:00,el vergel e13,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,21:00:00,antonio narino e16,urbana,vias publicas,contundentes,a pie,a pie,29,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,21:30:00,nueva floresta e12,urbana,vias publicas,contundentes,a pie,a pie,37,masculino,casado,no reportado,independiente,no reportado,secundaria,76001000
2012-05-14,valle,cali (ct),lunes,22:00:00,el cortijo e20,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,00:25:00,el rodeo e12,urbana,vias publicas,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,00:25:00,el rodeo e12,urbana,vias publicas,arma de fuego,a pie,a pie,47,masculino,viudo,colombia,independiente,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,06:00:00,alto aguacatal e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,16,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,08:30:00,patio bonito e1,urbana,vias publicas,contundentes,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,15:00:00,potrero grande e21,urbana,casas de habitacion,contundentes,a pie,a pie,27,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,16:00:00,santa barbara e5,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,19:00:00,alto napoles e18,urbana,vias publicas,arma blanca,a pie,a pie,19,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,19:00:00,terron colorado e1,urbana,,contundentes,a pie,a pie,55,masculino,casado,colombia,desempleado,no reportado,analfabeta,76001000
2012-05-15,valle,cali (ct),martes,19:30:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-15,valle,cali (ct),martes,21:00:00,andres sanin e7,urbana,vias publicas,vehiculo,vehiculo,conductor motocicleta,62,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-05-15,valle,cali (ct),martes,22:30:00,aguablanca e11,urbana,casas de habitacion,contundentes,a pie,a pie,47,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-05-16,valle,cali (ct),miercoles,05:30:00,mojica e15,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-16,valle,cali (ct),miercoles,10:30:00,puertas del sol e14,urbana,casas de habitacion,contundentes,a pie,a pie,19,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-16,valle,cali (ct),miercoles,11:30:00,sindical e12,urbana,casas de habitacion,contundentes,a pie,a pie,51,femenino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-05-16,valle,cali (ct),miercoles,12:40:00,villa del sol e5,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,25,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-16,valle,cali (ct),miercoles,14:00:00,los chorros e18,rural,vias publicas,contundentes,a pie,a pie,65,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-05-16,valle,cali (ct),miercoles,14:00:00,ulpiano lloreda e13,urbana,vias publicas,arma blanca,a pie,a pie,25,masculino,soltero,colombia,independiente,no reportado,no reportado,76001000
2012-05-16,valle,cali (ct),miercoles,18:50:00,atanasio girardot e8,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-05-16,valle,cali (ct),miercoles,19:00:00,paz e13,urbana,vias publicas,arma blanca,a pie,a pie,21,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-05-16,valle,cali (ct),miercoles,19:30:00,polvorines e18,urbana,casas de habitacion,contundentes,a pie,a pie,30,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-16,valle,cali (ct),miercoles,20:35:00,terron colorado e1,urbana,vias publicas,contundentes,a pie,a pie,41,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,07:30:00,la base,urbana,vias publicas,contundentes,a pie,a pie,21,masculino,soltero,colombia,empleado publico,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,08:00:00,las granjas e10,urbana,vias publicas,contundentes,a pie,a pie,34,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,10:30:00,san juan bosco e3,urbana,vias publicas,contundentes,a pie,a pie,18,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,11:10:00,villa san marcos e14,urbana,vias publicas,contundentes,a pie,a pie,52,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,11:15:00,primitivo crespo e8,urbana,vias publicas,contundentes,a pie,a pie,48,femenino,union libre,colombia,ama de casa,no reportado,tecnico,76001000
2012-05-17,valle,cali (ct),jueves,16:10:00,siete de agosto e7,urbana,vias publicas,arma blanca,a pie,a pie,24,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,20:35:00,la floresta e8,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,21:00:00,manuela beltran e14,urbana,vias publicas,contundentes,a pie,a pie,52,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-05-17,valle,cali (ct),jueves,22:00:00,alto aguacatal e1,urbana,vias publicas,contundentes,a pie,a pie,37,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-05-17,valle,cali (ct),jueves,22:00:00,san vicente e2,urbana,discotecas,contundentes,a pie,a pie,25,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2012-05-17,valle,cali (ct),jueves,22:40:00,la nueva base e8,urbana,vias publicas,contundentes,a pie,a pie,28,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-05-17,valle,cali (ct),jueves,22:40:00,nueva floresta e12,urbana,vias publicas,arma de fuego,a pie,conductor motocicleta,31,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2012-05-18,valle,cali (ct),viernes,00:30:00,nueva floresta e12,urbana,vias publicas,contundentes,a pie,a pie,30,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-18,valle,cali (ct),viernes,02:30:00,los comuneros i e15,urbana,dentro de la vivienda,contundentes,a pie,a pie,62,femenino,casado,colombia,empleado particular,no reportado,primaria,76001000
2012-05-18,valle,cali (ct),viernes,06:16:00,barranquilla e5,urbana,vias publicas,arma blanca,a pie,a pie,22,masculino,union libre,colombia,empleado policial,policia,secundaria,76001000
2012-05-18,valle,cali (ct),viernes,12:40:00,obrero e9,urbana,billares,contundentes,a pie,a pie,24,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-05-18,valle,cali (ct),viernes,13:00:00,charco azul e13,urbana,,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-18,valle,cali (ct),viernes,15:00:00,prados del norte e2,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-05-18,valle,cali (ct),viernes,15:05:00,san nicolas e3,urbana,vias publicas,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-05-18,valle,cali (ct),viernes,19:30:00,los lagos e13,urbana,vias publicas,contundentes,a pie,a pie,47,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
