fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesiones,escolaridad,codigo_dane
2011-02-01,valle,cali (ct),martes,22:50:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,a pie,a pie,9,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2011-02-01,valle,cali (ct),martes,23:59:00,alfonso b. aragon e14,urbana,billares,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,10:30:00,manuela beltran e14,urbana,,contundentes,a pie,a pie,20,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,10:30:00,manuela beltran e14,urbana,vias publicas,contundentes,a pie,a pie,21,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,13:50:00,el poblado i e13,urbana,,contundentes,a pie,a pie,36,masculino,soltero,no reportado,empleado policial,no reportado,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,14:40:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,18:00:00,la sultana e20,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,25,masculino,union libre,colombia,independiente,no reportado,no reportado,76001000
2011-02-02,valle,cali (ct),miercoles,19:30:00,,urbana,vias publicas,contundentes,a pie,a pie,21,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,20:00:00,olimpico e10,urbana,vias publicas,contundentes,a pie,a pie,52,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,22:30:00,san juan bosco e3,urbana,dentro de la vivienda,contundentes,a pie,a pie,33,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-02-02,valle,cali (ct),miercoles,23:00:00,la floresta e8,urbana,vias publicas,contundentes,a pie,a pie,45,femenino,separado,colombia,ama de casa,no reportado,primaria,76001000
2011-02-02,valle,cali (ct),miercoles,23:10:00,el vergel e13,urbana,vias publicas,arma de fuego,a pie,a pie,12,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,09:00:00,terron colorado e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,69,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-02-03,valle,cali (ct),jueves,09:50:00,,urbana,vias publicas,arma de fuego,a pie,a pie,40,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,11:40:00,manuela beltran e14,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,12:00:00,el porvenir e24,urbana,vias publicas,contundentes,a pie,a pie,41,masculino,divorciado,no reportado,independiente,no reportado,tecnico,76001000
2011-02-03,valle,cali (ct),jueves,12:15:00,los robles e13,urbana,vias publicas,contundentes,a pie,a pie,33,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-02-03,valle,cali (ct),jueves,14:30:00,ciudad cordoba e15,urbana,dentro de la vivienda,contundentes,a pie,a pie,50,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2011-02-03,valle,cali (ct),jueves,17:00:00,san pedro e3,urbana,dentro de la vivienda,arma blanca,a pie,a pie,29,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,17:35:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,36,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,18:45:00,los chorros e18,urbana,vias publicas,contundentes,a pie,a pie,14,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,20:00:00,obrero e9,urbana,dentro de la vivienda,contundentes,a pie,a pie,45,femenino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,20:30:00,el jardin e11,urbana,vias publicas,punzantes,a pie,a pie,55,femenino,viudo,colombia,independiente,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,21:00:00,sindical e12,urbana,vias publicas,contundentes,a pie,a pie,16,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-02-03,valle,cali (ct),jueves,22:30:00,lleras camargo e20,urbana,casas de habitacion,contundentes,a pie,a pie,50,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-02-04,valle,cali (ct),viernes,00:10:00,ciudad cordoba e15,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-04,valle,cali (ct),viernes,02:00:00,el calvario e3,urbana,vias publicas,contundentes,a pie,a pie,24,masculino,soltero,no reportado,empleado policial,policia,secundaria,76001000
2011-02-04,valle,cali (ct),viernes,03:00:00,lleras camargo e20,urbana,vias publicas,contundentes,a pie,a pie,59,masculino,soltero,no reportado,independiente,no reportado,primaria,76001000
2011-02-04,valle,cali (ct),viernes,08:00:00,ciudad jardin e22,urbana,clinicas y similares,medicamentos,a pie,a pie,23,femenino,casado,colombia,independiente,no reportado,tecnologo,76001000
2011-02-04,valle,cali (ct),viernes,14:00:00,vallado e15,urbana,vias publicas,contundentes,a pie,a pie,50,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-04,valle,cali (ct),viernes,14:30:00,vallado e15,urbana,dentro de la vivienda,contundentes,a pie,a pie,36,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-04,valle,cali (ct),viernes,15:30:00,paso del comercio e6,urbana,casas de habitacion,contundentes,a pie,a pie,23,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-02-04,valle,cali (ct),viernes,15:30:00,paso del comercio e6,urbana,casas de habitacion,contundentes,a pie,a pie,60,femenino,casado,colombia,independiente,no reportado,primaria,76001000
2011-02-04,valle,cali (ct),viernes,17:00:00,santa teresita e2,urbana,casas de habitacion,contundentes,a pie,a pie,42,femenino,viudo,colombia,independiente,no reportado,superior,76001000
2011-02-04,valle,cali (ct),viernes,20:35:00,primitivo crespo e8,urbana,vias publicas,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-04,valle,cali (ct),viernes,22:30:00,cgto montebello e1,rural,casas de habitacion,contundentes,a pie,a pie,57,femenino,separado,colombia,ama de casa,no reportado,primaria,76001000
2011-02-04,valle,cali (ct),viernes,22:30:00,valle grande e21,urbana,vias publicas,contundentes,a pie,a pie,32,masculino,casado,colombia,independiente,contador publico,superior,76001000
2011-02-04,valle,cali (ct),viernes,23:45:00,el poblado ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,34,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-02-05,valle,cali (ct),sabado,07:00:00,puerto mallarino e7,urbana,casas de habitacion,contundentes,a pie,a pie,30,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,08:30:00,los alcazares e6,urbana,vias publicas,contundentes,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,11:30:00,20 de julio e11,urbana,dentro de la vivienda,contundentes,a pie,a pie,18,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,14:00:00,siloe e20,urbana,vias publicas,arma blanca,a pie,a pie,25,masculino,soltero,colombia,independiente,no reportado,analfabeta,76001000
2011-02-05,valle,cali (ct),sabado,14:50:00,san fernando nuevo e19,urbana,vias publicas,arma de fuego,a pie,a pie,38,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,17:00:00,ciudadela floralia e6,urbana,,contundentes,a pie,a pie,67,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2011-02-05,valle,cali (ct),sabado,18:00:00,el retiro e15,urbana,vias publicas,contundentes,a pie,a pie,38,femenino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,18:15:00,los robles e13,urbana,vias publicas,arma de fuego,a pie,a pie,26,femenino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,20:30:00,,urbana,vias publicas,contundentes,a pie,a pie,33,femenino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2011-02-05,valle,cali (ct),sabado,20:50:00,mariano ramos e16,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,21:00:00,los comuneros i e15,urbana,vias publicas,contundentes,a pie,a pie,47,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,22:30:00,jose m. marroquin ii e14,urbana,,contundentes,a pie,a pie,26,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2011-02-05,valle,cali (ct),sabado,22:50:00,ciudadela floralia e6,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,00:15:00,el retiro e15,urbana,vias publicas,arma de fuego,a pie,a pie,14,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,00:30:00,ulpiano lloreda e13,urbana,casas de habitacion,arma blanca,a pie,a pie,23,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2011-02-06,valle,cali (ct),domingo,01:10:00,san luis e6,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,03:00:00,san pedro claver e11,urbana,"bares, cantinas y similares",contundentes,a pie,a pie,45,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,03:00:00,san pedro claver e11,urbana,vias publicas,contundentes,a pie,a pie,37,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,03:10:00,el lido e19,urbana,vias publicas,arma de fuego,a pie,a pie,30,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,07:00:00,buenos aires e18,urbana,,contundentes,a pie,a pie,48,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,08:00:00,alfonso b. aragon e14,urbana,vias publicas,arma de fuego,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,08:00:00,cgto hormiguero e22,rural,rios,arma blanca,a pie,a pie,24,masculino,soltero,colombia,independiente,no reportado,no reportado,76001000
2011-02-06,valle,cali (ct),domingo,09:00:00,la campina e2,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,09:30:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2011-02-06,valle,cali (ct),domingo,10:00:00,los chorros e18,rural,casas de habitacion,punzantes,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,11:00:00,andres sanin e7,urbana,casas de habitacion,contundentes,conductor taxi,conductor taxi,21,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,11:00:00,los robles e13,urbana,vias publicas,contundentes,a pie,a pie,46,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,11:00:00,melendez e18,urbana,casas de habitacion,contundentes,a pie,a pie,43,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,13:00:00,guayaquil e9,urbana,dentro de la vivienda,contundentes,a pie,a pie,50,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,15:00:00,guayaquil e9,urbana,vias publicas,contundentes,a pie,a pie,47,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,15:20:00,nueva floresta e12,urbana,vias publicas,contundentes,a pie,a pie,26,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,19:00:00,asturias e12,urbana,,contundentes,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2011-02-06,valle,cali (ct),domingo,19:45:00,omar torrijos e13,urbana,casas de habitacion,contundentes,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,20:30:00,el rodeo e12,urbana,vias publicas,arma blanca,a pie,a pie,24,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,20:50:00,las orquideas e14,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,21:00:00,las acacias e10,urbana,vias publicas,contundentes,a pie,a pie,17,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,21:00:00,prados del sur e18,urbana,casas de habitacion,contundentes,a pie,a pie,55,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,21:20:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,14,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-02-06,valle,cali (ct),domingo,22:00:00,la paz e2,urbana,,arma de fuego,a pie,a pie,33,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,22:45:00,san vicente e2,urbana,vias publicas,arma blanca,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-06,valle,cali (ct),domingo,23:00:00,ciudadela floralia e6,urbana,dentro de la vivienda,contundentes,a pie,a pie,21,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2011-02-07,valle,cali (ct),lunes,06:45:00,los comuneros ii e13,urbana,vias publicas,contundentes,a pie,a pie,45,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2011-02-07,valle,cali (ct),lunes,08:30:00,calypso e13,urbana,dentro de la vivienda,contundentes,a pie,a pie,20,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2011-02-07,valle,cali (ct),lunes,10:00:00,santa isabel e19,urbana,vias publicas,contundentes,conductor motocicleta,vehiculo,45,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-07,valle,cali (ct),lunes,10:50:00,san fernando nuevo e19,urbana,vias publicas,contundentes,a pie,a pie,35,masculino,casado,colombia,empleado publico,no reportado,tecnico,76001000
2011-02-07,valle,cali (ct),lunes,19:00:00,el retiro e15,urbana,vias publicas,arma blanca,a pie,a pie,28,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2011-02-07,valle,cali (ct),lunes,21:15:00,porvenir e4,urbana,vias publicas,contundentes,a pie,a pie,49,femenino,soltero,no reportado,independiente,no reportado,superior,76001000
2011-02-07,valle,cali (ct),lunes,23:00:00,siloe e20,urbana,casas de habitacion,contundentes,a pie,a pie,25,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2011-02-08,valle,cali (ct),martes,16:05:00,san fernando nuevo e19,urbana,vias publicas,arma blanca,a pie,a pie,19,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2011-02-08,valle,cali (ct),martes,19:00:00,el bosque e5,urbana,casas de habitacion,contundentes,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-02-08,valle,cali (ct),martes,21:30:00,las americas e8,urbana,vias publicas,arma blanca,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-02-08,valle,cali (ct),martes,22:00:00,12 de octubre e12,urbana,dentro de la vivienda,contundentes,a pie,a pie,38,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-02-08,valle,cali (ct),martes,22:00:00,alirio mora beltran e14,urbana,dentro de la vivienda,contundentes,a pie,a pie,41,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-02-09,valle,cali (ct),miercoles,08:00:00,el poblado ii e13,urbana,casas de habitacion,contundentes,a pie,a pie,44,femenino,casado,colombia,independiente,no reportado,tecnico,76001000
2011-02-09,valle,cali (ct),miercoles,08:10:00,sucre e9,urbana,vias publicas,contundentes,a pie,a pie,25,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-09,valle,cali (ct),miercoles,10:00:00,sucre e9,urbana,dentro de la vivienda,contundentes,a pie,a pie,54,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-10,valle,cali (ct),jueves,10:45:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,43,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2011-02-10,valle,cali (ct),jueves,15:10:00,jorge eliecer gaitan e6,urbana,vias publicas,contundentes,a pie,a pie,24,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-10,valle,cali (ct),jueves,16:00:00,el calvario e3,urbana,bodegas y similares,contundentes,a pie,a pie,40,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-02-10,valle,cali (ct),jueves,18:00:00,villa del prado e5,urbana,,contundentes,a pie,a pie,26,femenino,union libre,colombia,estudiante,no reportado,secundaria,76001000
2011-02-10,valle,cali (ct),jueves,19:45:00,pizamos i e21,urbana,vias publicas,arma blanca,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-02-10,valle,cali (ct),jueves,21:00:00,leon xiii e11,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-10,valle,cali (ct),jueves,21:30:00,brisas de mayo e20,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-10,valle,cali (ct),jueves,23:00:00,popular e4,urbana,vias publicas,contundentes,a pie,a pie,29,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,05:30:00,villa luz e21,urbana,vias publicas,arma blanca,a pie,a pie,31,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,10:15:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,45,femenino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,11:00:00,ciudad cordoba e15,urbana,vias publicas,contundentes,a pie,a pie,26,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-02-11,valle,cali (ct),viernes,12:00:00,el dorado e10,urbana,,contundentes,a pie,a pie,21,masculino,union libre,colombia,independiente,no reportado,tecnico,76001000
2011-02-11,valle,cali (ct),viernes,12:00:00,el dorado e10,urbana,vias publicas,arma blanca,a pie,a pie,56,masculino,soltero,no reportado,comerciante,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,13:00:00,cgto montebello e1,urbana,vias publicas,contundentes,a pie,a pie,26,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,13:00:00,vallado e15,urbana,vias publicas,arma blanca,a pie,a pie,20,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,13:30:00,cgto la buitrera e18,rural,fincas y similares,arma blanca,a pie,a pie,45,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-02-11,valle,cali (ct),viernes,13:30:00,industrial e8,urbana,vias publicas,contundentes,a pie,a pie,27,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,13:45:00,san juan bosco e3,urbana,vias publicas,contundentes,a pie,a pie,39,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,16:30:00,santo domingo e10,urbana,dentro de la vivienda,gases,a pie,a pie,41,femenino,union libre,colombia,empleado particular,tecnico en sistemas,tecnico,76001000
2011-02-11,valle,cali (ct),viernes,17:00:00,compartir e21,urbana,vias publicas,contundentes,a pie,a pie,20,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-11,valle,cali (ct),viernes,17:00:00,puerto mallarino e7,urbana,vias publicas,arma blanca,a pie,a pie,30,masculino,casado,no reportado,independiente,no reportado,primaria,76001000
2011-02-11,valle,cali (ct),viernes,18:20:00,el jordan e18,urbana,vias publicas,arma de fuego,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2011-02-11,valle,cali (ct),viernes,23:00:00,el poblado ii e13,urbana,vias publicas,contundentes,a pie,a pie,20,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,02:30:00,ciudad jardin e22,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2011-02-12,valle,cali (ct),sabado,04:00:00,alfonso lopez ii e7,urbana,vias publicas,contundentes,a pie,a pie,28,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,07:55:00,marroquin iii e13,urbana,vias publicas,arma blanca,a pie,a pie,55,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,11:30:00,san antonio e3,urbana,casas de habitacion,contundentes,a pie,a pie,53,femenino,divorciado,colombia,independiente,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,12:30:00,calypso e13,urbana,vias publicas,contundentes,a pie,a pie,42,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,13:30:00,ciudad cordoba e15,urbana,peluqueria y similares,contundentes,a pie,a pie,32,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,15:20:00,siloe e20,urbana,vias publicas,punzantes,a pie,a pie,19,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,18:30:00,san pedro claver e11,urbana,vias publicas,arma blanca,a pie,bicicleta,25,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,20:40:00,petecuy ii e6,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-02-12,valle,cali (ct),sabado,21:30:00,los conquistadores e11,urbana,vias publicas,contundentes,a pie,a pie,34,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,23:00:00,colseguros andes e10,urbana,vias publicas,contundentes,a pie,a pie,52,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2011-02-12,valle,cali (ct),sabado,23:15:00,popular e4,urbana,vias publicas,arma de fuego,a pie,a pie,38,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,23:15:00,popular e4,urbana,vias publicas,arma de fuego,a pie,a pie,52,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-12,valle,cali (ct),sabado,23:45:00,mariano ramos e16,urbana,vias publicas,contundentes,a pie,a pie,23,masculino,soltero,colombia,empleado policial,policia,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,00:00:00,la fortaleza e11,urbana,vias publicas,contundentes,a pie,a pie,36,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,01:30:00,,urbana,apartamento,contundentes,a pie,a pie,37,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,01:30:00,mojica e15,urbana,casas de habitacion,arma de fuego,a pie,a pie,47,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-02-13,valle,cali (ct),domingo,04:00:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,a pie,a pie,23,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,08:00:00,el retiro e15,urbana,vias publicas,contundentes,a pie,a pie,27,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,09:00:00,los comuneros ii e13,urbana,vias publicas,contundentes,a pie,a pie,65,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-02-13,valle,cali (ct),domingo,09:30:00,pizamos i e21,urbana,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-02-13,valle,cali (ct),domingo,10:30:00,villacolombia,urbana,vias publicas,contundentes,a pie,a pie,55,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,11:10:00,los comuneros ii e13,urbana,vias publicas,contundentes,a pie,a pie,36,femenino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,11:40:00,san pedro e3,urbana,vias publicas,arma blanca,a pie,a pie,40,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,16:00:00,calimio desepaz e21,urbana,casas de habitacion,contundentes,a pie,a pie,48,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2011-02-13,valle,cali (ct),domingo,18:00:00,los comuneros i e15,urbana,vias publicas,arma blanca,a pie,a pie,39,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-02-13,valle,cali (ct),domingo,19:00:00,el guabal e10,urbana,vias publicas,contundentes,a pie,a pie,58,masculino,casado,no reportado,independiente,no reportado,primaria,76001000
2011-02-13,valle,cali (ct),domingo,19:00:00,los cambulos e19,urbana,vias publicas,contundentes,a pie,a pie,27,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2011-02-13,valle,cali (ct),domingo,19:00:00,san juan bosco e3,urbana,vias publicas,arma blanca,a pie,a pie,65,femenino,soltero,no reportado,ama de casa,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,20:00:00,ciudadela floralia e6,urbana,vias publicas,contundentes,a pie,a pie,51,masculino,soltero,no reportado,comerciante,no reportado,primaria,76001000
2011-02-13,valle,cali (ct),domingo,20:00:00,la fortaleza e11,urbana,vias publicas,contundentes,a pie,a pie,35,femenino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2011-02-13,valle,cali (ct),domingo,23:00:00,metropolitano del norte e5,urbana,billares,punzantes,a pie,a pie,45,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-02-14,valle,cali (ct),lunes,00:00:00,union de vivienda popular e16,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-14,valle,cali (ct),lunes,13:00:00,union de vivienda popular e16,urbana,casas de habitacion,contundentes,a pie,a pie,30,masculino,union libre,venezuela,empleado particular,no reportado,secundaria,76001000
2011-02-14,valle,cali (ct),lunes,13:10:00,mariano ramos e16,urbana,vias publicas,arma blanca,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-02-14,valle,cali (ct),lunes,13:40:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
