fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2010-07-16,valle,cali (ct),viernes,15:00:00,calimio desepaz e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,41,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-07-17,valle,cali (ct),sabado,00:00:00,chipichape e2,urbana,casas de habitacion,cortantes,a pie,a pie,35,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-07-17,valle,cali (ct),sabado,00:00:00,valle del lili e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,30,masculino,casado,no reportado,comerciante,no reportado,secundaria,76001000
2010-07-17,valle,cali (ct),sabado,02:00:00,olimpico e10,urbana,casas de habitacion,contundentes,a pie,a pie,32,masculino,casado,colombia,empleado particular,no reportado,tecnologo,76001000
2010-07-17,valle,cali (ct),sabado,07:30:00,champagnat e19,urbana,casas de habitacion,cortantes,a pie,a pie,27,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-07-17,valle,cali (ct),sabado,09:00:00,mariano ramos e16,urbana,casas de habitacion,contundentes,a pie,a pie,39,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-07-17,valle,cali (ct),sabado,22:30:00,santa monica residencial e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,82,masculino,viudo,colombia,independiente,no reportado,superior,76001000
2010-07-18,valle,cali (ct),domingo,14:00:00,san nicolas e3,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,41,femenino,casado,colombia,ama de casa,no reportado,primaria,76001000
2010-07-18,valle,cali (ct),domingo,15:00:00,,urbana,casas de habitacion,cortantes,a pie,a pie,31,femenino,soltero,colombia,independiente,fonoaudiologo,superior,76001000
2010-07-18,valle,cali (ct),domingo,15:00:00,valle del lili e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,21,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2010-07-19,valle,cali (ct),lunes,09:00:00,diamante e13,urbana,casas de habitacion,cortantes,a pie,a pie,45,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-07-19,valle,cali (ct),lunes,22:00:00,la hacienda e17,urbana,casas de habitacion,contundentes,a pie,a pie,61,masculino,casado,colombia,pensionado,no reportado,secundaria,76001000
2010-07-20,valle,cali (ct),martes,00:00:00,,urbana,casas de habitacion,cortantes,a pie,a pie,40,femenino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2010-07-20,valle,cali (ct),martes,07:40:00,ciudad 2000 e16,urbana,casas de habitacion,arma blanca,a pie,a pie,51,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-07-20,valle,cali (ct),martes,16:00:00,,urbana,casas de habitacion,cortantes,a pie,a pie,27,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2010-07-20,valle,cali (ct),martes,17:30:00,la cascada e19,urbana,casas de habitacion,contundentes,a pie,a pie,41,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-07-20,valle,cali (ct),martes,18:30:00,ciudad 2000 e16,urbana,casas de habitacion,cortantes,a pie,a pie,27,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-07-20,valle,cali (ct),martes,18:45:00,prados del limonar e17,urbana,casas de habitacion,cortantes,a pie,a pie,42,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-07-21,valle,cali (ct),miercoles,09:45:00,santander e4,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,49,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-07-21,valle,cali (ct),miercoles,10:00:00,comfenalco e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,65,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-07-21,valle,cali (ct),miercoles,14:00:00,primero de mayo e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,19,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2010-07-22,valle,cali (ct),jueves,18:30:00,ciudad 2000 e16,urbana,casas de habitacion,cortantes,a pie,a pie,26,femenino,union libre,colombia,estudiante,no reportado,superior,76001000
2010-07-22,valle,cali (ct),jueves,21:00:00,san fernando nuevo e19,urbana,casas de habitacion,contundentes,a pie,a pie,72,masculino,casado,colombia,pensionado,abogado,superior,76001000
2010-07-24,valle,cali (ct),sabado,00:00:00,la base,urbana,casas de habitacion,cortantes,a pie,a pie,29,femenino,soltero,colombia,independiente,contador publico,superior,76001000
2010-07-25,valle,cali (ct),domingo,14:00:00,departamental e10,urbana,casas de habitacion,arma de fuego,a pie,a pie,38,masculino,casado,espana,desempleado,no reportado,primaria,76001000
2010-07-25,valle,cali (ct),domingo,17:30:00,centenario e2,urbana,casas de habitacion,cortantes,a pie,a pie,41,femenino,divorciado,colombia,independiente,no reportado,secundaria,76001000
2010-07-25,valle,cali (ct),domingo,21:30:00,nueva granada e19,urbana,casas de habitacion,cortantes,a pie,a pie,48,femenino,viudo,no reportado,independiente,no reportado,tecnico,76001000
2010-07-26,valle,cali (ct),lunes,19:00:00,mariano ramos e16,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,46,masculino,casado,colombia,empleado particular,abogado,superior,76001000
2010-07-29,valle,cali (ct),jueves,17:30:00,guayaquil e9,urbana,casas de habitacion,arma de fuego,a pie,a pie,55,masculino,soltero,no reportado,independiente,no reportado,superior,76001000
2010-07-30,valle,cali (ct),viernes,15:45:00,ciudad 2000 e16,urbana,apartamento,contundentes,a pie,a pie,35,masculino,casado,colombia,independiente,optometra,superior,76001000
2010-07-30,valle,cali (ct),viernes,19:30:00,ciudad 2000 e16,urbana,casas de habitacion,cortantes,a pie,a pie,38,masculino,casado,no reportado,independiente,no reportado,superior,76001000
2010-07-31,valle,cali (ct),sabado,08:00:00,,rural,casas de habitacion,contundentes,a pie,a pie,30,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-07-31,valle,cali (ct),sabado,17:00:00,santa isabel e19,urbana,casas de habitacion,contundentes,vehiculo,a pie,65,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-07-31,valle,cali (ct),sabado,18:00:00,la flora e2,urbana,casas de habitacion,cortantes,a pie,a pie,63,masculino,casado,colombia,independiente,administrador de empresas,superior,76001000
2010-08-01,valle,cali (ct),domingo,00:00:00,morichal de comfandi e15,urbana,casas de habitacion,contundentes,a pie,a pie,44,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-08-01,valle,cali (ct),domingo,19:00:00,ciudad capri e17,urbana,casas de habitacion,contundentes,vehiculo,vehiculo,28,femenino,soltero,colombia,empleado particular,ingeniero industrial,superior,76001000
2010-08-01,valle,cali (ct),domingo,19:00:00,colseguros andes e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,32,femenino,casado,colombia,ama de casa,ingeniero,superior,76001000
2010-08-02,valle,cali (ct),lunes,07:00:00,santa anita e17,urbana,casas de habitacion,cortantes,a pie,a pie,29,masculino,casado,colombia,independiente,ingeniero de sistemas,superior,76001000
2010-08-02,valle,cali (ct),lunes,14:00:00,la flora e2,urbana,casas de habitacion,cortantes,a pie,a pie,36,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-08-02,valle,cali (ct),lunes,18:30:00,caney e17,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,33,femenino,soltero,colombia,empleado salud,pediatra,superior,76001000
2010-08-03,valle,cali (ct),martes,11:15:00,el limonar e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,43,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2010-08-03,valle,cali (ct),martes,16:00:00,los farallones e18,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-08-03,valle,cali (ct),martes,17:00:00,ciudad jardin e22,urbana,apartamento,arma de fuego,a pie,a pie,62,masculino,casado,colombia,independiente,administrador de empresas,superior,76001000
2010-08-05,valle,cali (ct),jueves,14:00:00,las americas e8,urbana,casas de habitacion,contundentes,a pie,a pie,43,masculino,union libre,no reportado,empleado particular,no reportado,superior,76001000
2010-08-05,valle,cali (ct),jueves,17:30:00,miraflores e19,urbana,casas de habitacion,contundentes,a pie,a pie,63,femenino,viudo,colombia,desempleado,economista,superior,76001000
2010-08-05,valle,cali (ct),jueves,19:00:00,,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,66,masculino,casado,colombia,independiente,ingeniero civil,superior,76001000
2010-08-05,valle,cali (ct),jueves,19:20:00,alameda e9,urbana,apartamento,contundentes,a pie,a pie,37,femenino,soltero,colombia,empleado particular,no reportado,no reportado,76001000
2010-08-06,valle,cali (ct),viernes,00:00:00,normandia e2,urbana,casas de habitacion,cortantes,a pie,a pie,66,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-08-06,valle,cali (ct),viernes,20:30:00,la flora e2,urbana,casas de habitacion,cortantes,a pie,a pie,66,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-08-06,valle,cali (ct),viernes,20:40:00,olimpico e10,urbana,casas de habitacion,contundentes,conductor taxi,a pie,23,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2010-08-07,valle,cali (ct),sabado,17:30:00,santa rita e2,urbana,casas de habitacion,cortantes,a pie,a pie,68,masculino,casado,no reportado,independiente,no reportado,superior,76001000
2010-08-07,valle,cali (ct),sabado,22:30:00,olimpico e10,urbana,casas de habitacion,contundentes,a pie,a pie,43,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-08-08,valle,cali (ct),domingo,16:30:00,las quintas de don simon e17,urbana,casas de habitacion,contundentes,vehiculo,a pie,35,masculino,casado,colombia,independiente,administrador de empresas,superior,76001000
2010-08-09,valle,cali (ct),lunes,11:00:00,,urbana,dentro de la vivienda,contundentes,a pie,a pie,43,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-08-10,valle,cali (ct),martes,10:00:00,potrero grande e21,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,52,masculino,soltero,no reportado,independiente,no reportado,analfabeta,76001000
2010-08-10,valle,cali (ct),martes,19:00:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,33,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-11,valle,cali (ct),miercoles,17:00:00,nueva tequendama e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,57,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-08-11,valle,cali (ct),miercoles,18:40:00,granada e2,urbana,casas de habitacion,cortantes,a pie,a pie,41,femenino,union libre,no reportado,independiente,economista,superior,76001000
2010-08-11,valle,cali (ct),miercoles,19:00:00,granada e2,urbana,casas de habitacion,contundentes,a pie,a pie,24,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-08-12,valle,cali (ct),jueves,01:00:00,santa teresita e2,urbana,casas de habitacion,contundentes,a pie,a pie,58,femenino,casado,colombia,empleado particular,psicologo,superior,76001000
2010-08-12,valle,cali (ct),jueves,18:30:00,brisas de los alamos e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,22,femenino,casado,colombia,estudiante,no reportado,tecnologo,76001000
2010-08-13,valle,cali (ct),viernes,12:30:00,tequendama e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,21,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-08-13,valle,cali (ct),viernes,23:30:00,prados del norte e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,28,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-08-14,valle,cali (ct),sabado,09:00:00,saavedra galindo e8,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,25,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-08-14,valle,cali (ct),sabado,17:00:00,san fernando viejo e19,urbana,dentro de la vivienda,contundentes,a pie,a pie,42,femenino,casado,colombia,empleado particular,fonoaudiologo,superior,76001000
2010-08-14,valle,cali (ct),sabado,17:30:00,santa isabel e19,urbana,casas de habitacion,contundentes,a pie,a pie,50,femenino,divorciado,colombia,independiente,no reportado,superior,76001000
2010-08-14,valle,cali (ct),sabado,19:50:00,valle del lili e17,urbana,casas de habitacion,contundentes,a pie,a pie,40,femenino,union libre,colombia,independiente,no reportado,tecnologo,76001000
2010-08-14,valle,cali (ct),sabado,20:30:00,cgto la buitrera e18,rural,casas de habitacion,contundentes,a pie,a pie,36,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-14,valle,cali (ct),sabado,21:10:00,alto aguacatal e1,urbana,dentro de la vivienda,contundentes,a pie,a pie,31,masculino,casado,colombia,empleado particular,no reportado,tecnologo,76001000
2010-08-14,valle,cali (ct),sabado,21:30:00,mariano ramos e16,urbana,casas de habitacion,contundentes,a pie,a pie,29,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-15,valle,cali (ct),domingo,17:00:00,urbanizacion la merced e2,urbana,casas de habitacion,contundentes,a pie,a pie,47,masculino,casado,colombia,empleado particular,ingeniero industrial,superior,76001000
2010-08-16,valle,cali (ct),lunes,00:00:00,santa elena e10,urbana,casas de habitacion,cortantes,a pie,a pie,55,masculino,divorciado,colombia,independiente,no reportado,tecnico,76001000
2010-08-16,valle,cali (ct),lunes,00:15:00,ciudad real e17,urbana,dentro de la vivienda,contundentes,a pie,a pie,29,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-16,valle,cali (ct),lunes,09:00:00,ciudadela floralia e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,29,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-16,valle,cali (ct),lunes,10:00:00,petecuy ii e6,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,47,masculino,union libre,colombia,empleado particular,no reportado,tecnologo,76001000
2010-08-16,valle,cali (ct),lunes,21:00:00,el cedro e19,urbana,casas de habitacion,cortantes,a pie,a pie,23,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-08-17,valle,cali (ct),martes,04:30:00,prados del sur e18,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,37,femenino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2010-08-17,valle,cali (ct),martes,08:00:00,alto napoles e18,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,30,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-17,valle,cali (ct),martes,09:00:00,torres de confandi e5,urbana,apartamento,contundentes,a pie,a pie,31,femenino,union libre,colombia,empleado particular,disenador,superior,76001000
2010-08-17,valle,cali (ct),martes,23:50:00,san joaquin e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,46,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-08-18,valle,cali (ct),miercoles,13:00:00,san fernando viejo e19,urbana,apartamento,sin empleo de armas,a pie,a pie,52,femenino,soltero,colombia,empleado particular,contador publico,superior,76001000
2010-08-18,valle,cali (ct),miercoles,14:00:00,melendez e18,urbana,casas de habitacion,contundentes,a pie,a pie,23,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-18,valle,cali (ct),miercoles,15:30:00,cgto la buitrera e18,rural,dentro de la vivienda,arma de fuego,a pie,a pie,38,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2010-08-19,valle,cali (ct),jueves,15:20:00,union de vivienda popular e16,urbana,casas de habitacion,cortantes,a pie,a pie,31,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-08-20,valle,cali (ct),viernes,10:30:00,los alcazares e6,urbana,vias publicas,sin empleo de armas,a pie,a pie,35,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-08-20,valle,cali (ct),viernes,12:00:00,miraflores e19,urbana,casas de habitacion,contundentes,a pie,a pie,58,femenino,divorciado,colombia,independiente,psicologo,superior,76001000
2010-08-20,valle,cali (ct),viernes,15:00:00,caney e17,urbana,apartamento,sin empleo de armas,a pie,a pie,41,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-08-20,valle,cali (ct),viernes,19:45:00,san joaquin e17,urbana,casas de habitacion,cortantes,a pie,a pie,56,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-08-21,valle,cali (ct),sabado,18:00:00,la rivera e5,urbana,casas de habitacion,contundentes,a pie,a pie,48,femenino,casado,no reportado,no reporta,no reportado,secundaria,76001000
2010-08-21,valle,cali (ct),sabado,22:00:00,,urbana,casas de habitacion,contundentes,a pie,a pie,67,femenino,viudo,colombia,empleado particular,no reportado,superior,76001000
2010-08-21,valle,cali (ct),sabado,22:00:00,el ingenio e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,33,femenino,soltero,colombia,empleado particular,contador publico,superior,76001000
2010-08-22,valle,cali (ct),domingo,10:00:00,el mortinal e19,urbana,casas de habitacion,contundentes,a pie,a pie,36,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2010-08-22,valle,cali (ct),domingo,11:00:00,santa elena e10,urbana,casas de habitacion,cortantes,a pie,a pie,67,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-08-22,valle,cali (ct),domingo,20:00:00,ciudad capri e17,urbana,casas de habitacion,contundentes,a pie,a pie,43,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2010-08-23,valle,cali (ct),lunes,09:30:00,el bosque e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,43,masculino,casado,italia,independiente,no reportado,superior,76001000
2010-08-23,valle,cali (ct),lunes,21:00:00,san antonio e3,urbana,dentro de la vivienda,contundentes,a pie,a pie,21,masculino,casado,no reportado,empleado particular,comunicador socialno reportadoperiodista,superior,76001000
2010-08-24,valle,cali (ct),martes,08:00:00,caney e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,48,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-08-24,valle,cali (ct),martes,09:40:00,terron colorado e1,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,39,femenino,casado,colombia,empleado particular,licenciado,superior,76001000
2010-08-24,valle,cali (ct),martes,13:00:00,san vicente e2,urbana,casas de habitacion,contundentes,a pie,a pie,50,masculino,soltero,no reportado,desempleado,no reportado,primaria,76001000
2010-08-24,valle,cali (ct),martes,15:00:00,,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,49,femenino,soltero,colombia,empleado particular,psicologo,superior,76001000
2010-08-25,valle,cali (ct),miercoles,18:02:00,la flora e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,43,femenino,soltero,colombia,no reporta,no reportado,secundaria,76001000
2010-08-26,valle,cali (ct),jueves,13:30:00,las quintas de don simon e17,urbana,casas de habitacion,cortantes,a pie,a pie,52,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2010-08-26,valle,cali (ct),jueves,16:30:00,,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,46,femenino,separado,colombia,empleado particular,no reportado,tecnico,76001000
2010-08-26,valle,cali (ct),jueves,20:00:00,saavedra galindo e8,urbana,casas de habitacion,sin empleo de armas,conductor motocicleta,a pie,52,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-08-27,valle,cali (ct),viernes,11:00:00,la selva e10,urbana,casas de habitacion,contundentes,a pie,a pie,43,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2010-08-27,valle,cali (ct),viernes,12:00:00,caney e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,55,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2010-08-27,valle,cali (ct),viernes,18:00:00,ciudad capri e17,urbana,casas de habitacion,cortantes,a pie,a pie,45,femenino,viudo,colombia,independiente,no reportado,superior,76001000
2010-08-27,valle,cali (ct),viernes,20:40:00,colseguros andes e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,47,femenino,soltero,colombia,empleado salud,no reportado,superior,76001000
2010-08-28,valle,cali (ct),sabado,00:00:00,ciudad capri e17,urbana,casas de habitacion,contundentes,a pie,a pie,67,femenino,divorciado,colombia,empleado particular,no reportado,tecnico,76001000
2010-08-28,valle,cali (ct),sabado,09:00:00,el refugio e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,68,femenino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2010-08-28,valle,cali (ct),sabado,17:30:00,pampa linda e19,urbana,casas de habitacion,contundentes,a pie,a pie,50,femenino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2010-08-29,valle,cali (ct),domingo,00:00:00,san fernando viejo e19,urbana,casas de habitacion,contundentes,a pie,a pie,43,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-08-29,valle,cali (ct),domingo,14:00:00,alfonso lopez i e7,urbana,casas de habitacion,cortantes,a pie,a pie,34,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-08-30,valle,cali (ct),lunes,10:30:00,,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,55,masculino,casado,colombia,empleado particular,administrador de empresas,superior,76001000
2010-08-31,valle,cali (ct),martes,19:30:00,la flora e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,71,femenino,viudo,colombia,independiente,no reportado,superior,76001000
2010-08-31,valle,cali (ct),martes,21:00:00,primero de mayo e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,26,femenino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2010-09-01,valle,cali (ct),miercoles,06:00:00,bellavista e19,urbana,vias publicas,sin empleo de armas,a pie,a pie,34,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-09-01,valle,cali (ct),miercoles,11:40:00,santa anita e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,65,femenino,viudo,colombia,independiente,licenciado,superior,76001000
2010-09-01,valle,cali (ct),miercoles,14:00:00,el limonar e17,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,32,masculino,casado,no reportado,empleado particular,no reportado,superior,76001000
2010-09-02,valle,cali (ct),jueves,12:00:00,alto napoles e18,urbana,casas de habitacion,arma blanca,a pie,a pie,37,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-09-02,valle,cali (ct),jueves,15:30:00,calima e4,urbana,dentro de la vivienda,contundentes,a pie,a pie,40,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-09-02,valle,cali (ct),jueves,17:30:00,santa isabel e19,urbana,casas de habitacion,contundentes,a pie,a pie,30,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-09-02,valle,cali (ct),jueves,20:00:00,ciudad 2000 e16,urbana,casas de habitacion,contundentes,a pie,a pie,41,femenino,separado,colombia,empleado particular,no reportado,tecnico,76001000
2010-09-02,valle,cali (ct),jueves,21:20:00,el limonar e17,urbana,casas de habitacion,contundentes,a pie,a pie,30,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2010-09-03,valle,cali (ct),viernes,08:30:00,el lido e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,55,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-09-03,valle,cali (ct),viernes,10:00:00,santa teresita e2,urbana,apartamento,sin empleo de armas,a pie,a pie,58,masculino,separado,colombia,empleado particular,arquitecto,superior,76001000
2010-09-03,valle,cali (ct),viernes,16:00:00,jose m. marroquin ii e14,urbana,vias publicas,sin empleo de armas,a pie,a pie,74,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-09-03,valle,cali (ct),viernes,18:00:00,la flora e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,49,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-09-03,valle,cali (ct),viernes,20:00:00,santa anita e17,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,26,masculino,union libre,colombia,empleado particular,fisioterapeuta,superior,76001000
2010-09-03,valle,cali (ct),viernes,20:20:00,el lido e19,urbana,dentro de la vivienda,cortantes,a pie,a pie,44,masculino,casado,colombia,empleado publico,no reportado,secundaria,76001000
2010-09-03,valle,cali (ct),viernes,20:30:00,el limonar e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,38,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-09-04,valle,cali (ct),sabado,00:00:00,altos de menga e2,urbana,casas de habitacion,cortantes,a pie,a pie,34,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2010-09-04,valle,cali (ct),sabado,13:30:00,san joaquin e17,urbana,casas de habitacion,contundentes,a pie,a pie,24,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-09-04,valle,cali (ct),sabado,20:00:00,el lido e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,62,femenino,soltero,colombia,empleado salud,contador,superior,76001000
2010-09-04,valle,cali (ct),sabado,22:00:00,metropolitano del norte e5,urbana,apartamento,sin empleo de armas,a pie,a pie,28,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-09-05,valle,cali (ct),domingo,06:00:00,siloe e20,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,53,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-09-05,valle,cali (ct),domingo,13:00:00,ciudad jardin e22,urbana,casas de habitacion,contundentes,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2010-09-05,valle,cali (ct),domingo,17:00:00,valle del lili e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,28,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-09-05,valle,cali (ct),domingo,19:00:00,melendez e18,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,30,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-09-05,valle,cali (ct),domingo,19:30:00,la merced e3,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,26,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-09-06,valle,cali (ct),lunes,08:30:00,calimio desepaz e21,urbana,vias publicas,sin empleo de armas,a pie,a pie,30,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2010-09-06,valle,cali (ct),lunes,19:30:00,el lido e19,urbana,casa en conjunto cerrado,contundentes,a pie,a pie,49,femenino,divorciado,colombia,empleado particular,administrador de empresas,superior,76001000
2010-09-07,valle,cali (ct),martes,14:30:00,canaveralejo guadalupe e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,42,masculino,casado,colombia,empleado policial,policia,superior,76001000
2010-09-07,valle,cali (ct),martes,17:00:00,nueva tequendama e19,urbana,casas de habitacion,arma blanca,vehiculo,a pie,46,femenino,union libre,colombia,empleado particular,no reportado,superior,76001000
2010-09-08,valle,cali (ct),miercoles,18:30:00,el refugio e19,urbana,casas de habitacion,contundentes,a pie,a pie,30,masculino,casado,colombia,empleado particular,arquitecto,superior,76001000
2010-09-09,valle,cali (ct),jueves,09:15:00,el sena e5,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,43,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-09-09,valle,cali (ct),jueves,19:00:00,la rivera e5,urbana,apartamento,contundentes,a pie,a pie,29,masculino,casado,colombia,empleado particular,quimico,superior,76001000
2010-09-10,valle,cali (ct),viernes,10:30:00,la rivera e5,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,31,masculino,union libre,colombia,empleado salud,no reportado,superior,76001000
2010-09-10,valle,cali (ct),viernes,15:00:00,nueva granada e19,urbana,casas de habitacion,contundentes,a pie,a pie,29,femenino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2010-09-10,valle,cali (ct),viernes,17:00:00,los andes e5,urbana,casas de habitacion,contundentes,a pie,a pie,60,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
